Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
28006 - Administrativo/a de Obra,Ineco,Zamora,No especificado,3 días,"3,9","Ingeniería y consultoría de referencia en el ámbito de la movilidad sostenible y la transformación digital

Ineco lleva 55 años diseñando soluciones integrales, innovadoras y tecnológicas que han permitido avanzar hacia un nuevo modelo de movilidad más sostenible y más segura. Soluciones que contribuyen de manera directa en la mejora de la calidad de vida de millones de personas.

Con un equipo multidisciplinar de más de 6.000 profesionales, la empresa está presente en todos los continentes donde despliega su experiencia y capacidad para afrontar trabajos técnicamente complejos gracias a su conocimiento especializado y a la aplicación de la tecnología más avanzada y vanguardista.

Funciones

- Administración de obra.

Seguimiento administrativo de la obra.
Gestión de la documentación de obra.
Obra ferroviaria.



Requisitos

- Experiencia en: administración de obra.

Años de experiencia en el puesto: al menos 2 años.
Titulación: Formación Profesional.

Se ofrece

¿Qué te podemos ofrecer?


Incorporarte a una compañía pública referente en la ingeniería y consultoría del transporte con más de 6.500 profesionales
Contamos con beneficios flexibles adaptables a cada persona.
Formación continua. En INECO aportamos la formación en idiomas y la formación en las disciplinas técnicas que se requieran para desarrollar tu carrera profesional.
Conciliación entre la vida personal y profesional. Disponemos de múltiples medidas de conciliación.
Acceso a numerosos descuentos y promociones exclusivos para nuestros profesionales.

Formar parte de una empresa como INECO se traduce en oportunidad: la diversidad de oferta con la que contamos significa que puedes desarrollar tu trayectoria profesional en el ámbito que mejor responda a tus intereses, así como ir aprendiendo en las distintas áreas de la compañía.

En Ineco apostamos por el talento que tiene como base entornos de trabajo retadores y estimulantes que promuevan el desarrollo personal y profesional de nuestros empleados, garantizando el cumplimiento de los principios de igualdad, mérito y capacidad, así como la trasparencia, objetividad y la igualdad de oportunidades.

En Ineco estamos comprometidos con la protección del medio ambiente y con la mitigación de los efectos del cambio climático y nos sumamos al reto de la Agenda 2030 y los 17 ODS.

Mantenemos desde el año 2008 la adhesión a los Diez Principios del Pacto Mundial de Naciones Unidas, basados en el respeto y promoción de los derechos humanos, laborales, medioambientales y de lucha contra la corrupción.",Zamora,Todos
OPERARIO/A LIMPIEZA OFICINAS Y,Grupo Osga,Zamora,No especificado,+ 30 d,"3,9","En GRUPO OSGA estamos COMPROMETIDOS CON LA DIVERSIDAD, LA INCLUSION Y LA IGUALDAD DE TRATO Y DE OPORTUNIDADES y en contra de cualquier tipo de discriminación.

Apostamos cada día y en cada puesto de trabajo, por la inclusión de personas de colectivos vulnerables en nuestros equipos de trabajo.

SOMOS PERSONAS QUE INTEGRAN A PERSONAS.

Esta oferta está dirigida a cualquier persona que reúna los requisitos técnicos y académicos exigidos, independientemente de su condición.

¡ÚNETE A GRUPO OSGA!

Categoría: Limpieza

¿Qué trabajo realizarás?:

Limpieza y desinfección de zonas comunes de edificios y oficinas.

¿Cuáles son los requisitos para este puesto?:

Capacidad de trabajar de manera independiente y como parte de un equipo.
Conocimientos de protocolos y productos de limpieza, desinfección y maquinaria.
Experiencia previa y continuada en trabajos de limpieza.
Valorable estar en posesión del Certificado de Discapacidad igual o superior al 33%

¿Cuál será tu horario?:

Realizarás una jornada de 8.2 horas semanales con un horario de lunes a viernes de 15:00 a 16:30

¿Cuál será tu contrato?:

Contrato temporal, sustitución por vacaciones, del 9 al 25 de Julio.

¿Cuál será tu salario?:

Según convenio.

¿Cuándo empiezas?:

Lo antes que puedas.

¿Dónde?:

En Zamora.",Zamora,Todos
AUXILIAR DE SALA Y COCINA,Gestion operativa de Pizzerias Carlos SL,Zamora,No especificado,19 días,"3,9","Buscamos AUXILIARES DE COCINA Y SALA para nuestro Restaurante en Alcobendas, Madrid que tengan ganas de crecer con nosotros, que estén motivados y que quieran formar parte de nuestros ¡GRANDES EQUIPOS!
Funciones:
-Atención al cliente
-Cocinado de productos
-Reposición de mercancía
-Limpieza del local
Requisitos:
-Residir cerca de la zona de trabajo.
-Tener experiencia es un requisito deseable.
-Disponibilidad para trabajar en comidas/cenas y fines de semana
Ofrecemos:
-CONTRATO INDEFINIDO
-Incorporación inmediata
-12 horas semanales más posibilidad de realizar horas complementarias
-Buen ambiente de trabajo
-Oportunidad de crecer profesionalmente con nosotros

Tipo de puesto: Media jornada

Sueldo: 400,00€-500,00€ al mes

Horas previstas: 12 a la semana

Beneficios:

Flexibilidad horaria

Ubicación del trabajo: Empleo presencial

Tipo de puesto: Contrato indefinido

Sueldo: 400,00€-500,00€ al mes

Beneficios:

Flexibilidad horaria
Uniforme proporcionado

Ubicación del trabajo: Empleo presencial",Zamora,Todos
Vendedor/a Sanitarios Indefinido 24h Rotativo Zamora,Leroy Merlin,Zamora,No especificado,3 días,"3,9","Nuestras Tiendas es el lugar donde demostramos, cara a cara, nuestro propósito. Si compartes este objetivo y tu satisfacción es conseguir que los clientes puedan dar vida a sus ideas y proyectos, este es tu sitio.

Formar parte del equipo de nuestras tiendas significa trabajar en un ambiente de co-creación donde vivir nuestros valores y propósito de empresa junto al cliente.

¿Te unes a nosotros y nosotras?

Te lo enseñamos aquí en este vídeo:

Por esto contamos contigo como Vendedor/a Especialista, porque tienes un amplio conocimiento de tu oficio y nuestros productos, aportas la experiencia de trabajar como profesional de tu sector y sobre todo tienes pasión por lo que haces.

Principales funciones

Ofrecer un asesoramiento completo al habitante, en su ámbito de actuación, con el objetivo de alcanzar la satisfacción y fidelización del mismo.
Asesorar al habitante, a través del canal adecuado en cada momento, con el objetivo de ofrecerle los productos / servicios que más se ajusten a sus necesidades.
Atender al habitante con diligencia y resolver las incidencias y dudas que puedan darse durante todo el proceso de venta, personalizando y ofreciendo experiencias de compra positivas.
Detectar oportunidades de negocio en todas las interacciones con el habitante, y aprovecharlas teniendo en cuenta siempre los criterios de margen y rentabilidad para Leroy Merlin, realizando los presupuestos y los pedidos asociados, y llevando a cabo un seguimiento de los mismos.
Ofrecer a los habitantes los servicios más adaptados a la venta solución como la instalación, financiación y envíos a domicilio entre otros gestionando los pagos en el punto de venta cuando la ocasión lo permita.
Realizar la gestión administrativa de los servicios postventa de cara a prestar un servicio idóneo para el habitante.


¿Qué ofrecemos?

Nuestro Propósito

En Leroy Merlin tenemos un propósito que da sentido a lo que somos y a todo lo que hacemos, una guía que es nuestro compromiso contigo y con el planeta. Y es que todo lo que te ofrecemos busca despertar en ti la motivación de crear entornos donde vivir mejor.

Porque estamos seguros de una cosa, si nos lo proponemos, cambiar el mundo está en nuestras manos y en las tuyas.

La Acción Social es uno de los pilares fundamentales de Leroy Merlin España, siendo un valor añadido para toda la empresa, pero también para la comunidad. A través de diversas acciones: proyectos de reforma y acondicionamiento, donaciones, productos solidarios, voluntariado corporativo y nuestra Convocatoria de Ayudas ""Hogares Dignos"", contribuimos a la construcción de un mundo y de una sociedad mejor.

¡Benefíciate! Por ser Leroy Merlin

Como colaboradora o colaborador de Leroy Merlin España tienes a tu disposición más de 70 beneficios y/o ventajas clasificados en 6 categorías, pensados para brindarte la mejor experiencia por ser parte de este gran equipo.

Te beneficiarás además de la Política de Compensación Flexible y de Beneficios ofrecidos por Leroy Merlin, como son la posibilidad de convertirte en accionista de la compañía, Seguro de Salud, ayudas en guardería, cheques restaurante y diversos descuentos con grandes colaboradores comerciales, entre otros.

Contarás con una retribución fija además de la participación en los resultados y beneficios.

¡Desarróllate!

¡Fórmate y desarróllate en una empresa multinacional! Encontrarás un gran ambiente de trabajo y dispondrás de autonomía para decidir y actuar, pudiendo participar en la toma de decisiones y en proyectos transversales.

El lugar para todas y todos

La Gestión de la Diversidad es un eje fundamental en nuestra filosofía de empresa. Es por esto que está incluida en el Chárter de Diversidad, un código de compromiso promovido por la Fundación para la Diversidad y apoyado por el Ministerio de Sanidad, Política Social e Igualdad. Con esto, nos reafirmamos en nuestro compromiso con el respeto al derecho de la inclusión de todas las personas y reconocemos los beneficios que nos brindan la diversidad cultural, demográfica y social.

Leroy Merlín España, S.L.U., declara su compromiso en el establecimiento y desarrollo de políticas que integren la igualdad entre mujeres y hombres, sin ningún tipo de discriminación, así como en el impulso y fomento de medidas para conseguir la igualdad efectiva en el seno de nuestra organización. Asumimos el principio de igualdad entre mujeres y hombres en todos y cada uno de los ámbitos en los que se desarrolla nuestra actividad y en el marco de la Responsabilidad social de nuestra Organización.

Si quieres desarrollar el trabajo que te gusta, nuestra puerta está abierta para ti. Aquí no entendemos de barreras.

TU TALENTO NO TIENE LÍMITES

Sí quieres conocer más información acerca de nuestro Propósito, valores y acciones y nuestras vacantes de empleo, dejamos a tu disposición nuestra Web de Empleo Corporativa Leroy Merlin España.

¡CAMBIAR NUESTRO MUNDO ESTÁ EN NUESTRAS MANOS!",Zamora,Todos
Técnico/a Recambista,PROMAN,Zamora,No especificado,14 días,"3,9","Descripción:

Actualmente, desde PROMAN estamos seleccionando RECAMBISTAS (H/M) para incorporarse en una importante empresa ubicada en Zamora.


FUNCIONES:

Atención y asesoramiento a clientes.
Servicio técnico de recambios.
Gestión de inventario de repuestos y control de stock.
Realización, recepción y almacenamiento de pedidos.
Gestión de albaranes.


QUÉ OFRECEMOS:

Contrato inicial por ETT y posterior paso a plantilla.
Jornada completa de lunes a viernes
Horario: 08:30-13:30 y 15:30-18:30


¡Si estás deseando desarrollarte en el entorno de una gran empresa, esta es tu oportunidad!

No dudes en enviarnos tu candidatura, porque tenemos ganas de conocerte.

Requisitos:

Conocimiento en la identificación y clasificación de repuestos y materiales.
Disponibilidad de incorporación inmediata.
Experiencia mínima de un año en puesto similar
Cualidades y aptitudes para la atención al público.
Coche propio para llegar al centro de trabajo.",Zamora,Todos
TÉCNICO DE RECURSOS HUMANOS,McDonald's,Zamora,No especificado,8 días,"3,9","¿Te apasiona la gestión de personas y buscas un proyecto estable donde crecer profesionalmente?
En nuestra empresa, referente en el sector de la hostelería en Castilla y León, queremos incorporar un/a Técnico/a de Recursos Humanos para reforzar nuestro departamento laboral.

Buscamos una persona proactiva, organizada y con vocación por los RR. HH., que quiera formar parte de un equipo cercano y dinámico.

¿Cuál será tu misión?

Dar apoyo en la gestión integral del personal, combinando tareas administrativo-laborales con funciones propias de Recursos Humanos.

Tus principales funciones:

Elaboración y gestión de nóminas y seguros sociales.
Tramitación de altas, bajas y variaciones (Sistema RED).
Gestión de incapacidades temporales y accidentes de trabajo.
Elaboración de modelos fiscales 111 y 190.
Redacción y gestión de contratos laborales.
Registro de contratos y certificados de empresa (SEPE).
Manejo habitual de SILTRA, RED, CERTIFIC@ y CONTRAT@.
Realización de procesos de reclutamiento y selección, haciendo uso de los medios y recursos necesarios para tal fin, manteniendo los procesos actualizados de acuerdo con la evolución del mercado y las tendencias.
Identificar y gestionar las fuentes de reclutamiento.
Elaborar y compilar informes con información de Recursos Humanos referentes a su mercado (ej.: índices de Turn-Over, entrevistas de salida, perfil de personas candidatas seleccionadas, fuentes de reclutamiento y selección, evaluaciones, absentismo laboral, mejores prácticas,…);
Realización de entrevistas de salida.
Cálculo y análisis de absentismo y coste laboral.
Gestión de fichajes y control de jornada laboral.
Control de jornadas mensuales y anuales.

Qué buscamos en ti

Experiencia previa en un puesto similar (no imprescindible, pero valorable).
Conocimientos en legislación laboral y gestión de personal.
Capacidad de organización, confidencialidad y atención al detalle.
Buenas habilidades comunicativas y trabajo en equipo.

Formación valorable

Grado en Relaciones Laborales y Recursos Humanos.
FP en Administración / Recursos Humanos.
Máster o formación especializada en RRHH.

Qué ofrecemos

Incorporación a una empresa sólida y en crecimiento.
Estabilidad laboral.
Desarrollo profesional dentro del departamento de RR. HH.
Buen ambiente de trabajo y cercanía con el equipo.
Salario competitivo, a negociar según experiencia y valía del candidato/a.



Qué buscamos en ti

Experiencia previa en un puesto similar (no imprescindible, pero valorable).
Conocimientos en legislación laboral y gestión de personal.
Capacidad de organización, confidencialidad y atención al detalle.
Buenas habilidades comunicativas y trabajo en equipo.

Formación valorable

Grado en Relaciones Laborales y Recursos Humanos.
FP en Administración / Recursos Humanos.
Máster o formación especializada en RRHH.",Zamora,Todos
MONITOR ACTIVIDADES SOCIO-RECREATIVAS - BAILES,Formacal S.L.,España,No especificado,28 días,"3,9","Empresa
Formacal S.L.
Descripción de la empresa
Consultora de formacion
Ubicación
Provincia : Zamora
Población : Zamora Capital




Descripción del puesto vacante

Nombre del puesto
monitor actividades socio-recreativas - BAILES


Categoría
Tecnicos ( no titulados )
Sector
Educación / formación

Perfil deseado

Formación mínima
Título Bachiller/B.U.P./C.O.U.
Idiomas
""No es necesario""

Informática
""No es necesario""

Experiencia mínima necesaria
1 año
Descripción de la oferta
Monitor TALLER BAILES EN LINEA en Centros de Dia de Personas Mayores de JCyL de Zamora (ciudad)
Contrato fijo discontinuo de septiembre a junio, 8 horas semanales por las tardes, con posibilidad de más horas por sustituciones.
Trabajo idóneo para compaginar con tus estudios u otro trabajo.
Esperamos tu C.V
Condiciones del empleo
Imprescindible residencia en lugar de trabajo
Si
Horario
TARDES
Jornada
Media Jornada
Tipo de Contrato
Indefinido
Remuneración estimada *
según convenio
Carnet de conducir
No es necesario
Imprescindible vehículo propio
No
Salario bruto anual, excepto que se indique lo contrario.",Zamora,Todos
Se solicita ayudante de camarera,Domestiko,España,No especificado,+ 30 d,"3,9","Se busca una persona proactiva para apoyar en las tareas de servicio en sala. Las responsabilidades incluyen la preparación y el montaje de las mesas, asegurando que todo esté listo para recibir a los clientes.

También se encargará de la reposición del menaje necesario y ofrecerá asistencia directa al camarero principal. Se valorará el conocimiento en el manejo de la barra y el servicio de alimentos y bebidas.

Es fundamental mantener la limpieza general tanto en las áreas de servicio como en el resto del establecimiento. Se requiere que el candidato disponga de vehículo propio para desplazarse. Se trabajará en un ambiente dinámico, con capacidad para manejar situaciones de presión y en turnos partidos. El contrato ofrecido es indefinido y la jornada completa.",Zamora,Todos
DOCENTE FOTOGRAFIA DIGITAL,Esla Centros de Formacion,Zamora,No especificado,23 días,"3,9","Oferta de empleo: Docente de Fotografía Digital (IMST07)

Esla Centros de formación busca docente de Fotografía Digital (IMST07) para impartición de certificado de profesionalidad en Zamora.

Funciones:

Impartir los módulos formativos del certificado IMST07 Fotografía Digital.
Preparar y actualizar material didáctico.
Evaluar al alumnado y realizar seguimiento formativo.
Cumplir con la normativa y documentación exigida por la formación para el empleo.

Requisitos:

Titulación relacionada con Fotografía, Imagen, Comunicación Audiovisual o similar.
Experiencia profesional acreditable en fotografía digital.
Competencia docente (CAP, Máster del Profesorado, SSCE0110 o equivalente), según normativa vigente.
Experiencia docente en formación reglada o para el empleo.

Se ofrece:

Contrato según normativa de formación para el empleo.
Febrero (incorporación inmediata)
Incorporación prevista: 19/02/2026
Lugar de trabajo: Zamora.

Tipo de puesto: Media jornada

Ubicación del trabajo: Empleo presencial",Zamora,Todos
Técnico/a de Calidad y Medioambiente - ZAMORA,Avanta Prevención,Zamora,No especificado,+ 30 d,"3,9","¿Eres Técnico/a de Calidad y Medioambiente y te interesa participar en un proyecto en obra dentro del ámbito de la prevención?

En Avanta Prevención buscamos incorporar un/a Técnico/a de Calidad y Medioambiente para un proyecto temporal en Zamora, a jornada completa.

¿Qué te ofrecemos?

Contrato temporal, a jornada completa.

Horario de lunes a viernes.

Salario competitivo según experiencia y funciones.

Incorporación a un proyecto activo y con acompañamiento desde el primer día.

Formación continua y posibilidad de participar en futuros proyectos.

Paquete de retribución flexible: seguro de salud, cheque transporte y guardería.

Programa de apoyo al empleado.

¿Cuáles serán tus funciones?

Seguimiento y control de los sistemas de calidad y medioambiente en obra.

Verificación del cumplimiento de procedimientos y normativa aplicable.

Elaboración de informes y registros de calidad y medioambiente.

Apoyo en la implantación de medidas preventivas y buenas prácticas ambientales.

Realización de inspecciones y seguimiento de acciones correctivas.

Coordinación con equipos de obra y prevención.

¿Te interesa?

Inscríbete y envíanos tu CV.
En Avanta Prevención valoramos el talento y contamos con nuestros profesionales para futuros proyectos.




¿Qué buscamos en ti?

Formación en Calidad, Medioambiente o Prevención de Riesgos Laborales.

Experiencia previa en obra o entorno industrial (valorable).

Carnet de conducir y disponibilidad para desplazarte al centro de trabajo.

Perfil organizado, resolutivo y con orientación al trabajo de campo.",Zamora,Todos
Comercial - LA OPINION DE ZAMORA,Editorial Prensa Ibérica,Zamora,No especificado,+ 30 d,"3,9","Si eres una persona con talento para la venta, te apasiona el mundo de la publicidad y la comunicación, y quieres formar parte de un equipo dinámico en el medio de comunicación líder de Zamora, ¡te estamos buscando!

Funciones: Venta de espacios en papel, campañas digitales (display, SEO, redes sociales) y eventos

¿A quién buscamos?

Valoramos experiencia en ventas, preferiblemente en publicidad o marketing digital.
Valoramos conocimientos en marketing online (display, SEO, SEM, redes sociales, email marketing).
Proactividad, habilidades de negociación y capacidad para captar clientes.
Persona con orientación a resultados y conocimiento del tejido empresarial de Zamora y provincia.
Valorable carné de conducir y vehículo propio.
Valorable formación universitaria.

¿Qué ofrecemos?

Incorporación a un medio de comunicación de referencia en la provincia.
Horario: De lunes a viernes de 9:30 a 14:00 horas y de 16:30 a 19:15h.
Autonomía para gestionar tu cartera de clientes y captar nuevas oportunidades.
Trabajo a tiempo completo y buen ambiente laboral.


Como empresa inclusiva, Prensa Ibérica está comprometida con la diversidad, la igualdad de oportunidades y valora todas las solicitudes sin discriminación.",Zamora,Todos
Operario especialista,Grupo Nortempo,Zamora,"12,00 € Por hora (Proporcionado por la empresa)",16 días,"3,9","Realizar la instalación, montaje, mantenimiento y desmontaje de vallas, cerramientos y estructuras asociadas, incluyendo trabajos en altura, garantizando la seguridad, la calidad del trabajo y el cumplimiento de la normativa de prevención de riesgos laborales.


Requisitos


Carnet de conducir B. Experiencia en mantenimiento o trabajos similares. Sin vértigo y capacidad para trabajar en altura. Disponibilidad para viajar dentro de la comunidad autónoma (gastos cubiertos).


Se ofrece


Contrato inicial de 3 meses + posibilidad real de contrato indefinido con el cliente. Formación y adaptación progresiva. Gastos de viaje cubiertos. Entorno estable con horarios definidos.

Requisitos

Carnet de conducir B. Experiencia en mantenimiento o trabajos similares. Sin vértigo y capacidad para trabajar en altura. Disponibilidad para viajar dentro de la comunidad autónoma (gastos cubiertos).

Estudios mínimos Máster
Experiencia mínima Al menos 1 año
Se Ofrece

Contrato inicial de 3 meses + posibilidad real de contrato indefinido con el cliente. Formación y adaptación progresiva. Gastos de viaje cubiertos. Entorno estable con horarios definidos.",Zamora,Todos
Montador/a PLV en el punto de venta - Retail Zamora,Primer Impacto,Zamora,No especificado,14 días,"3,9","¿Te gustaría que tu día sea dinámico y decidir cómo organizarte?

¿Te apasiona conducir y dispones de Coche propio?

¡Esta oferta es para ti!

En Primer Impacto estamos buscando un/a montador/a para las diferentes campañas de nuestros clientes.

Trabajamos en comercios (sucursales bancarias, farmacias, tiendas de telefonía, tiendas de deporte, perfumerías, etc) en que realizaras instalaciones de Vinilos, pequeños estantes de promoción y otros elementos de publicad

Te ofrecemos un contrato Fijo/ discontinuo
Salario por punto de venta + gastos + km abonados cada 15 días.
Formación inicial.

Disponibilidad para trabajar por campañas (días sueltos o semanas) de manera regular durante el año.

¡Únete a nuestro equipo!",Zamora,Todos
Agente comercial autónomo,"Naviser Telecomunicaciones, S.L",Zamora,2 mil € - 5 mil € (Proporcionado por la empresa),24 días,"3,9","Estamos buscando de un Asesor Comercial de empresas experto en el sector de las Telecomunicaciones, especializado en la búsqueda y captación de empresas para unirse a nuestro equipo dinámico.

El candidato ideal será responsable de identificar y atraer nuevas oportunidades de negocio dentro del sector empresarial.

RESPONSABILIDADES:

· Identificar y desarrollar nuevas oportunidades de negocio en el mercado de las telecomunicaciones.
· Establecer y mantener relaciones sólidas con clientes corporativos.
· Presentar soluciones de telecomunicaciones adaptadas a las necesidades de cada empresa.
· Negociar y cerrar acuerdos comerciales.
· Colaborar con equipos internos para asegurar la satisfacción del cliente y la implementación exitosa de las soluciones.

OFRECEMOS:

- Sueldo + Comisiones mensuales e incentivos trimestrales muy competitivos
· Un entorno de trabajo dinámico y colaborativo.
· Oportunidades de desarrollo profesional y crecimiento.
- Formación continua.

Si cumples con los requisitos y estás listo para enfrentar nuevos desafíos, inscríbete a nuestra oferta de empleo.

Tipo de puesto: Jornada completa, Autónomo
Duración del contrato: 12 meses

Sueldo: 1.500,00€-5.000,00€ al mes

Ubicación del trabajo: Empleo presencial",Zamora,Todos
Responsable de Marketing,Esla Centros de Formacion,Zamora,No especificado,16 días,"3,9","Oferta de empleo: Responsable departamento de Marketing

Ubicación: Zamora
Tipo de contrato: Jornada completa de lunes a viernes
Área: Marketing / Comunicación

Descripción del puesto
Buscamos un/a profesional de Marketing creativo/a y orientado/a a resultados para unirse a nuestro equipo. La persona seleccionada será responsable de planificar, ejecutar y optimizar estrategias de marketing que impulsen el crecimiento y la visibilidad de la marca.

Responsabilidades

Planificar y ejecutar campañas de marketing digital y/o tradicional
Gestión de redes sociales y creación de contenido
Análisis de métricas y reportes de resultados
Coordinación con diseño, ventas u otros equipos
Propuesta de ideas creativas y mejoras continuas

Requisitos

Formación en Marketing, Comunicación, Publicidad o afines
Experiencia previa en puestos similares (deseable)
Conocimientos de redes sociales, email marketing y analítica
Capacidad de organización y trabajo en equipo
Buena comunicación escrita y verbal

Se valorará

Experiencia con herramientas como Meta Ads, Google Ads, SEO/SEM
Conocimientos de diseño o edición de contenido
Actitud proactiva y creativa

Ofrecemos

Buen ambiente de trabajo
Oportunidades de crecimiento profesional

*

Tipo de puesto: Jornada completa

Ubicación del trabajo: Empleo presencial",Zamora,Todos
Empleada de Hogar en Tiedra,Domestiko,España,No especificado,+ 30 d,"3,9","Se requiere empleada de hogar para tareas domésticas, incluyendo limpieza y cocina, así como para el acompañamiento y cuidado de mi madre, autónoma e independiente de 90 años. La jornada es de 4 horas diarias por las mañanas, en modalidad de tiempo parcial y con contrato según convenio. La fecha de incorporación es inmediata.",Zamora,Todos
Cocinero/a - Centro Residencial DomusVi Puerta Nueva,DomusVi,Zamora,No especificado,6 días,"3,9","Descripción:

En DomusVi, cuidar es compartir humanidad, es crecer como profesional y formar parte de una labor que trasciende el día a día.

Buscamos profesionales que quieran ejercer con vocación, en un entorno donde la empatía, la innovación y el respeto forman parte de cada jornada.

¿Por qué DomusVi?

Porque somos la mayor red de centros y servicios sociosanitarios en España, con más de 28.000 profesionales comprometidos/as.

Trabajamos desde una visión cercana, profesional y humana, donde importa cada persona usuario/a, trabajador/a, familiar.

Nuestros valores nos definen:



El saber cuidar: ponemos conocimientos y humanidad al servicio del cuidado y en el bienestar.
Espíritu pionero: la innovación y la tecnología son parte de nuestro día a día.
Empatía innata: valoramos la escucha activa y afectiva.
Confianza compartida: promovemos relaciones basadas en el compromiso y la confianza mutua.
Sinceridad de las emociones: aportamos autenticidad a cada vínculo.

Lo que vas a encontrar en DomusVi



Una cultura centrada en el cuidado y respeto de las personas, ( usuarios/as, trabajadores/as, familias
Un equipo interdisciplinar y colaborativo que te acompaña, escucha y con el que poder desarrollarte.
Estabilidad laboral y condiciones adaptadas a tus necesidades.
Tiempo para dedicar a lo que más importa: la atención de calidad.
Espacios para desarrollarte y crecer profesionalmente.

¿Qué harás como cocinero/a?

Dar soporte y apoyo al Jefe de cocina y/o Responsable de cocina.
Recibir pedidos: control de los productos en el momento de su recepción, verificación de la materia prima
Elaborar los menús siguiendo las Fichas Técnicas de cada plato que compone el menú.
Conocer y velar por el cumplimiento de la Normativa vigente en relación al servicio de alimentación.
Velar por el servicio establecido para la mayor satisfacción de los-as usuarios-as.
Acceso y uso de la herramienta DOMUSCHEF en atención a: extraer informes de producción diaria y realizar pedidos de materia prima necesaria para realizar los menús (en ausencia de Responsable de Cocina/Jefe-a de Cocina)

Lo que ofrecemos:



Contrato: temporal
Jornada: completa
Turnos: rotativos de mañana y tarde
Incorporación: inmediata
Ambiente de trabajo: colaborativo y respetuoso
Conciliación laboral
Formación continua, Beneficios Sociales y Desarrollo Profesional: lo que te permitirá crecer en empresa en constante evolución.



Requisitos:





Persona con formación en Hostelería y Restauración y experiencia mínima de 12 meses en un puesto similar, preferiblemente en Restauración Colectiva.
Se valorará positivamente la disponibilidad de cursos de manipulador de alimentos, curso de utilización de productos químicos de limpieza.
Se valorará positivamente la disponibilidad de cursos de formación relacionados con el área así como formación complementaria en términos de fomento de la Igualdad.

¿Te gustaría trabajar en un lugar donde tu vocación y tu desarrollo profesional van de la mano?

En DomusVi, compartimos humanidad y cuidamos tanto de quienes atendemos como de quienes forman parte de nuestro equipo.

¡Te esperamos!",Zamora,Todos
SALES TECHNICIAN,Tandem Global HR Consulting,Coreses,30 mil € (Proporcionado por la empresa),30 días,"3,9","Descripción de la empresa

Empresa líder en la fabricación de ingredientes funcionales para la industria alimentaria y la distribución. Desde 2013, es la empresa con el desarrollo industrial más innovador de Dacsa Group y se busca un perfil con gran capacidad de aprendizaje y desarrollo profesional.

Descripción del puesto

Asegurar el éxito de los clientes mediante el asesoramiento y soporte técnico experto, de forma que nuestras soluciones alimentarias, ingredientes e innovadores procesos den respuesta a cualquier necesidad de nuestros clientes.

Funciones / Tareas / Responsabilidades

La principal responsabilidad es lograr un aprendizaje técnico avanzado en los productos y procesos para poder ayudar a dar solución a los requerimientos de sus clientes. De esta forma podrá:

1. Dar un acompañamiento técnico y una gestión personalizada de clientes:
Cuidar cada cuenta con un seguimiento cercano, resolviendo necesidades, aportando soporte técnico experto y creando soluciones que realmente marquen la diferencia.

2. Construir relaciones sólidas y alineadas con los valores de la compañía:
Generar vínculos de confianza basados en la transparencia, la constancia y una comunicación fluida que convierta al cliente en un socio a largo plazo.

3. Desarrollar mercado y búsqueda de nuevas oportunidades:
Analizar el mercado, detectar tendencias y abrir nuevas puertas a clientes y sectores, impulsando el crecimiento sostenible del negocio.

4. Diseñar y ejecutar estrategias de venta eficaces:
Transformar los objetivos comerciales en planes de acción claros para cada cliente, evaluando resultados y ajustando el rumbo cuando sea necesario.

5. Representar y colaborar en la promoción:
Ser embajador de la compañía en ferias y eventos, mantener la información actualizada en las herramientas comerciales y elaborar reportes que faciliten la toma de decisiones.

Requisitos

Muy valorable formación técnica en el ámbito de la tecnología de los alimentos, ciencias empresariales, Ingeniería de las industrias agrarias y alimentarias.
Mínima experiencia comercial que respalde el interés y gusto por el ámbito comercial (3 años mínimo) en puesto similar, preferiblemente en sector alimentación.
Nivel alto de inglés; se valorarán otros idiomas.
Uso avanzado de herramientas tecnológicas como ERP's, CRM's, Power BI y otras soluciones de inteligencia comercial.
Conocimientos específicos sobre técnicas de venta y comunicación.

Beneficios Laborales

Tickets restaurante
Seguro médico
Plan de conciliación laboral y familiar

Otra información

Perfil que quiera hacer carrera en una empresa en crecimiento. Lo ideal seria un perfil graduado en ciencia y tecnología de los alimentos o similar. No pasa nada si viene de otro grado pero lo ideal seria un perfil técnico. Una persona recién titulada o con 2/3 años seria lo ideal. Le tiene que gustar mucho el tema comercial y de venta.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 30.000,00€ al año

Beneficios:

Flexibilidad horaria
Seguro médico privado
Ticket restaurante

Preguntas para la solicitud:

¿Por qué te interesa esta posición?
¿En qué plazo podías incorporarte si eres el candidato/a elegido/a?
¿Has trabajado como Técnico Comercial en el sector de la alimentación?
Indica un rango salarial que consideras justo para esta posición (Bruto anual)

Ubicación del trabajo: Teletrabajo híbrido en Coreses, Zamora provincia (Coreses, Coreses)",Zamora,Todos
