Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Secondary French Teacher,Inspired Schools,Madrid,No especificado,+ 30 d,"3,2","Location: Madrid, ES
Date: 9 Feb 2026
Application closing date:
Inspired Education is the leading global group of premium schools, with a portfolio of 121 premium private schools spanning 6 continents which utilise proven educational practices from every corner of the globe, ensuring over 95,000 students receive a world-class learning experience from Kindergarten to Year 13.


In 28 countries, Inspired schools are individually developed and anchored in the vibrant cultures of their respective locations. They collectively form an international family of schools that nurtures each student's academic and personal development in a progressive, dynamic, and innovative learning environment.


By joining our award-winning team of over 13,000 employees, you can work in state-of-the-art facilities alongside industry-renowned educators and leaders in some of the world's most desirable locations. We invest heavily in our team members who enjoy industry-leading professional development, exceptional career opportunities, and mobility across our group.
ROLE SUMMARY:


Inspired Education is looking for a Secondary French Teacher to join one of our premium schools in Madrid. The teacher will deliver French across KS3–KS5 within the English National Curriculum, ensuring excellent teaching, strong academic progress and high-quality pastoral care.
KEY RESPONSIBILITIES:


Deliver engaging and well-structured French lessons across KS3–KS5.
Set high expectations that motivate and challenge students.
Use assessment effectively to inform planning and track progress.
Adapt teaching to meet diverse learning needs.
Maintain a positive and safe learning environment.
Provide pastoral guidance as a form tutor.
Contribute to the wider school life and extracurricular activities.
Integrate learning technologies into daily practice.
Support the school in maintaining its high academic standards.


THE IDEAL CANDIDATE WILL HAVE:


Bachelor’s degree in French or a related field.
PGCE/QTS or equivalent teaching qualification.
Strong subject knowledge and recent training in Teaching & Learning.
Experience teaching KS3–KS5 (UK or international) desirable.
French at first-language level and strong English proficiency.
Commitment to learning Spanish.


SAFEGUARDING STATEMENT


Inspired Education Group is committed to safeguarding and promoting the welfare of children and young people and expects all staff, volunteers and other third parties to share this commitment. Safer recruitment practices and pre-employment background checks will be undertaken before any appointment is confirmed.


Visit our careers site for more information; https://jobs.inspirededu.com",Todas,Educación
EDUCADORS/ES D'EDUCACIÓ ESPECIAL EN CENTRES PÚBLICS (BAIX LLOBREGAT),Generalitat de Catalunya,España,No especificado,24 horas,"3,2","Educador/a d'educació especial en centres públics per substitucions a jornada sencera al Baix Llobregat (Cornellà de Llobregat, Esplugues de Llobregat, Gavà, Molins de Rei, Prat de Llobregat, Sant Andreu de la Barca, Sant Boi de Llobregat, Sant Feliu de Llobregat i Viladecans).
- Donar suport a l'alumnat amb necessitats educatives especials perquè pugui participar en les activitats del centre educatiu, i també aplicar programes de treball preparats pel tutor o tutora o especialistes i participar en l'elaboració i aplicació de tasques específiques relacionades amb l'autonomia personal, l'adquisició d'hàbits d'higiene, les habilitats socials, la mobilitat i els desplaçaments, l'estimulació sensorial, les habilitats de vida, la transició a la vida adulta i preparació per al món laboral, l'escolaritat compartida en centres ordinaris i centres d'educació especial, etc. - Participar en el projecte educatiu del centre. - Conèixer els objectius i continguts dels programes per poder adequar de la millor manera possible la seva tasca de col·laboració amb els mestres tutors i els especialistes. - Proporcionar als mestres tutors i als especialistes elements d'informació sobre l'actuació de l'alumnat a fi d'adaptar i millorar-ne el procés d'aprenentatge.

Experiència 1 mesos. 1 mes
Titulació de Tècnic/a superior en Integració Social
títol fp de grau superior - serveis socioculturals i a la comunitat
Competències / coneixements: • català (parlat c1 - d.funcional, escrit c1 - d.funcional)


Contracte laboral temporal (1 mesos)
Jornada completa
Salari mensual brut 1856",Todas,Educación
EDUCADOR/A EXTRAESCOLARES CASTELLÓN,Grupo MT,España,No especificado,+ 30 d,"3,2","Te ofrecemos formar parte de una empresa pionera en innovación educativa con más de 30 años de experiencia en centros educativos, cuyo propósito es el crecimiento personal y profesional de su equipo.

Contribuirás a hacer feliz al alumnado a través del aprendizaje de una forma divertida y diferente. ¡Únete a nuestro equipo, te esperamos!

¿Qué buscamos?:
¿Te apasionan la enseñanza?

En Grupo Mt, estamos buscando personal con ganas de unirse a un equipo dinámico y entusiasta.

Tareas

Serás responsable de un grupo de niñ@s de Educación Infantil o Primaria llevando a cabo según perfil actividades extracurriculares como multideporte, ajedrez, Robótica arte...etc

Zona de trabajo (centro concertado):
Castellón

Horario mediodía y/o tarde de 12:30h a 13:30h o de 17h a 18h

Requisitos

Formación y/o experiencia relacionada con el sector de la docencia.

Beneficios

Qué te ofrecemos?

Una oportunidad única de trabajar en un proyecto educativo innovador para ayudar a los jóvenes a aprender de una forma divertida y diferente.

Un ambiente de trabajo dinámico y estimulante, donde podrás desarrollar tus habilidades y crecer profesionalmente. La posibilidad de trabajar en equipo con otros profesionales apasionados por la enseñanza.

✓Contrato fijo discontinuo.

✓Plan de formación interna y plan de desarrollo profesional.

✓Compañerismo: Estarás apoyado por tus compañeros para que sepas en todo

momento cómo actuar, dándote siempre la autonomía que necesitas para poder

centrarte en lo realmente importante.

✓ Departamento pedagógico con nuestra propias programaciones para ayudarte en todo lo que necesitas.

✓Buen ambiente de trabajo: Da igual del equipo que seas, en la empresa eres uno más.

Si te visualizas trabajando en Grupo MT, y quieres que esta posición sea tuya inscríbete en la oferta.

Nos encantaría contar con una persona como tú con entusiasmo por la enseñanza y con ganas de aportar perspectiva.",Todas,Educación
Educador /a recursos atención social. salud mental.,Fundación Manantial,Madrid,18 mil € - 24 mil € (Proporcionado por la empresa),+ 30 d,"3,2","País
España
Provincia
Madrid - Madrid
Fecha límite Inscripción
21/03/2026
Categoría
Atención Directa

Información de la ONG

Manantial
Valoración

(16 valoraciones)
info
% de respuesta: 99,10%
info

Objetivo

¿Te gustaría trabajar en una organización que pone en el centro a las personas y apuesta por la inclusión real?


En Fundación Manantial buscamos Educadores/as en nuestros recursos de Atención Social ubicados en la Comunidad de Madrid con el objetivo de posibilitar la socialización y el desarrollo personal de las personas usuarias, mejorando su nivel de autonomía y de satisfacción percibida, así como favorecer la vinculación a recursos, centros y servicios, favoreciendo su integración social.


Tus principales funciones serán ofrecerle a la persona posibilidades de interacción social y participación en la comunidad mediante el conocimiento y uso de recursos socio comunitarios de ocio y tiempo libre; además de apoyar y acompañar a la persona mostrando especial sensibilidad a sus necesidades e intereses.


Te ofrecemos:


Acuerdo de mejora 35 horas semanales.


Horarios de jornada intensiva de Lunes a Viernes entre las 08:00 y las 18:00 en función de las necesidades de dirección.


¿Qué nos mueve?

En Fundación Manantial creemos que todas las personas tienen derecho a una vida plena y digna, y que el acompañamiento respetuoso, desde la comunidad, es el camino para lograrlo.


¿Te gustaría formar parte de nuestro equipo?

Postúlate ahora y coméntanos por qué quieres unirte a nuestro equipo.

¡Queremos conocerte!

Perfil:

Formación Profesional de Grado Superior relacionado con el campo de lo social (preferentemente técnico/a de integrador/a social o Técnico Superior de Animación Sociocultural TASOC)

Valorable otros estudios relacionados con el campo de los social: Grado en Educación Social, Psicopedagogía...


Se valorará especialmente:


Experiencia y conocimientos en el ámbito de la salud mental.

Formación o experiencia en rehabilitación psicosocial.

Conocimiento de los recursos disponibles en la Red Pública de atención a personas con problemas de salud mental.

Formación o experiencia en Acompañamiento Terapéutico.

Experiencia en trabajo grupal o en coordinación de grupos.



Competencias:

Analizar y resolver problemas, Iniciativa y autonomía, Flexibilidad, Organización y planificación, Fiabilidad técnica y personal, Comunicación interpersonal, Trabajo en equipo

Nivel:

Empleado

Tipo de contrato:

Jornada intensiva

Duración:

Sin especificar

Salario:

Entre 18.001 y 24.000 € bruto/anual

Estudios mínimos:

Ciclo Formativo Superior

Experiencia mínima:

Al menos 1 año

Fecha de inicio:

23/12/2025

Nº de vacantes:

15",Todas,Educación
Profesor / a clases particulares,ATULADO,Pamplona,"13,00 € Por hora (Proporcionado por la empresa)",24 días,"3,2","entrenamiento cognitivo y refuerzo escolar para niñ@s con dificultades en el aprendizaje. Sesiones de una hora 2 ó 3 días a la semana en el domicilio de las familias. Número de casos a llevar dependiendo de la disponibilidad del trabajador / a. Horarios a pactar con las familias. Trabajo por horas, se pueden hacer dos o tres horas diarias.

Estudios requeridos:

Carrera universitaria (se valorará experiencia en caso de no estar terminada la carrera)

Se valorará euskera.

Contrato fijo discontinuo

Tipo de puesto: Media jornada, Contrato indefinido, Contrato fijo discontinuo

Sueldo: Hasta 13,00€ la hora

Educación:

Diplomatura/Grado (Deseable)

Idioma:

Euskera (Deseable)

Ubicación del trabajo: Empleo presencial",Todas,Educación
Monitor/a en horari extraescolar,Enginy Tecnologia Educativa,España,No especificado,24 horas,"3,2","Informació de l'empresa


Empresa
Enginy Tecnologia Educativa





Descripció feina


Càrrec vacant
Monitor/a en horari extraescolar


Població
Vic, Tona, Seva, Sant Julià, Centelles, Santa Eugènia...


Comarca
Osona


Núm llocs
1


Categoria
Monitor/a


Departament
Formació


Horari
Migdies 12:00 a 15:00 i/o tardes de 16:00 a 18:00


Sou
Per sobre de conveni


Tipus de contracte
Temporal prorrogable


Durada contracte
Segons disponibilitat


Descripció
A Enginy Tecnologia Educativa organitzem tallers de robòtica i tecnologia per a infants i joves en diverses escoles d’Osona.

Estem creant una borsa de col·laboradors/es per poder incorporar persones al llarg del curs en funció de necessitats: creixement, ajustos d’horaris, substitucions o activitats puntuals (Nadal, Setmana Santa, estiu…).

Busquem perfils amb disponibilitats diverses, tant per a persones que vulguin fer diverses hores setmanals de manera recurrent com per a qui prefereixi col·laboracions més puntuals.

No es tracta d’una oferta immediata, sinó d’una borsa per futures incorporacions.


Data publicació
26/02/2026





Requisits


Titulació
No requerida.


Es valorarà
Experiència amb infants o joves (lleure, extraescolars, monitoratge, educació, esport, etc.)

Interès per la tecnologia, robòtica, programació, videojocs o disseny 3D. Coneixements no necessaris.

Capacitat de dinamitzar grups i bon tracte amb infants

Autonomia i responsabilitat en el treball

Experiència prèvia fent tallers o activitats educatives (no imprescindible)


Requeriments
Disponibilitat en franges de migdia i/o tarda entre setmana. Pot ser cada dia o de manera més puntual.

Compromís i seriositat en les activitats assignades

Bon tracte amb infants i famílies

Capacitat d’organització i puntualitat

Disposar de vehicle propi o facilitat de desplaçament per la comarca d’Osona


Imprescindible
Majoria d’edat

Ús del català. No es valoraran CV rebuts en castellà.

Disponibilitat en alguna franja de migdia o tarda

Capacitat de treballar amb infants de manera autònoma

Responsabilitat i compromís


Altres requisits
Formació en educació, magisteri, monitor/a de lleure o similar

Formació o experiència en àmbits tecnològics

Carnet de monitor/a de lleure

Experiència en activitats extraescolars

Possible coneixement de materials com LEGO WeDo, micro:bit, MakeCode, etc. (no obligatori, formació interna)





Enviar Currículum",Todas,Educación
EDUCADOR/AUXILIAR CENTRO OCUPACIONAL,FUNDACIÓ BARCANOVA,Barcelona,No especificado,29 días,"3,2","Centro Ocupacional para personas adultas con discapacidad psíquica necesita educadores/as y auxiliares para colaborar en la tareas de ocupación terapéutica y ajuste personal.

Se requiere titulación de integración social, educación social o similares.

Tipo de puesto: Media jornada

Ubicación del trabajo: Empleo presencial",Todas,Educación
Juniors Camp Teacher (Language Instructor),Inspired Schools,España,No especificado,+ 30 d,"3,2","Location: Cadiz, ES
Date: 15 Feb 2026
Application closing date:
Inspired Education is the leading global group of premium schools, with a portfolio of 121 premium private schools in 28 countries spanning 6 continents which utilise proven educational practices from every corner of the globe, ensuring over 95,000 students receive a world-class learning experience from Kindergarten to Year 13.


Founded in 2013 by Nadim M. Nsouli, Inspired is backed by investors such as Stonepeak, GIC, TA Associates, and the Oppenheimer and Mansour family offices. The Group is experiencing 20% per annum growth through acquisition, greenfield site expansion, and the development of existing schools within its portfolio. In 2023, Inspired was recognised by Beauhurst as one of the UK's top 10 highest-value private companies.
ROLE SUMMARY:


Sotogrande International School is seeking a dynamic and passionate Junior Camp Teacher to assume this role for our Summer Camps in Sotogrande.

The main role of summer camp teacher is to thoroughly plan and execute top quality lessons to their class of approximately 10 kids each day. Teachers shall use their own resources to adapt the lessons to the age ground and level of the students. However, some resource pack might be provided to teachers in order to help them with planning.

We provide an intensive training for teachers and ongoing support from our managers to ensure that they are able to succeed in creating the most fun, dynamic and learning centered classes possible for their group of campers.

Teachers on SIS Camps don’t just teach and plan; they are also involved in other parts of the day such as supervising snack time at the end of their lessons as well as educational project sessions. In addition to this, we might need some of them to join the arrivals day and help with some tasks. More information will be provided before camp starts.

We expect Camp teachers to be individuals full of imagination, passion and energy in order to meet the extraordinary demands of camp work.

Hours of work

Teaching days will be from Monday to Friday, except for Wednesday (excursion day). The set times will be between 15.00 h and 17.30 h, being the last 30 minutes for the supervision of the snack time.




KEY RESPONSIBILITIES:


Language Instructor
Create a Positive Learning Environment
Assess and Track Camper Progress
Promote Camp Spirit and Teamwork
Take Campers to Canteen and Supervise Snack Time
Provide End-of-Camp Reports
THE IDEAL CANDIDATE WILL HAVE:


TEFL qualification or normal school teaching qualification (if candidate has experience working with foreign language children).
C2 level of English/Spanish or equivalent. Preferred - Native to the Language taught
First class interpersonal skills with ability to control children in a motivational and fair way, which enables campers to integrate into the language environment smoothly and encourages them to put the language into practice.
Very high level of oral and written skills including persuasion, negotiation and advocacy.
The ability to manage continually conflicting priorities in a high pressured environment.
High energy levels and a young but responsible mature outlook on life and work.
A positive attitude and ability to put yourself in other’s shoes in order to work effectively as a key part of a large diverse team.
Adaptability and ability to think on the spot in what can be at times a highly unpredictable and spontaneous environment.
SAFEGUARDING STATEMENT
Inspired Education Group is committed to safeguarding and promoting the welfare of children and young people and expects all staff, volunteers and other third parties to share this commitment. Safer recruitment practices and pre-employment background checks will be undertaken before any appointment is confirmed.


Visit our careers site for more information; https://jobs.inspirededu.com",Todas,Educación
Educador/a Infantil Inglés,Domestiko,España,No especificado,29 días,"3,2","Se busca educador/a de inglés para escuela infantil en Carbajosa de la Sagrada. Las funciones principales incluyen la revisión, desarrollo y adaptación de los programas educativos, adaptándolos a las distintas edades de los alumnos. También se encargará de identificar y tratar las dificultades de aprendizaje, siempre con el apoyo del equipo profesional, y promover hábitos saludables relacionados con la salud, la higiene y la alimentación. Además, participará en la elaboración de las sesiones de inglés en colaboración con el resto del personal educativo.

Se ofrece una jornada laboral de 2 horas semanales, con la posibilidad de ampliación. El horario de trabajo será los martes y jueves de 10:00 a 11:00. El contrato es indefinido. Como beneficio adicional, se dispone del servicio de atención psicoemocional ""Cuidado en Red"", operativo durante todo el año.

Se requiere formación en Magisterio de Educación Infantil o Técnico Superior en Educación Infantil. Se valorará positivamente una doble titulación en inglés. Es indispensable contar con el Certificado Negativo de Delitos Sexuales.",Todas,Educación
Educador infantil,Domestiko,España,No especificado,29 días,"3,2","Se busca Educador Infantil para la Casa de Niños en Valdetorres de Jarama (Madrid).

La posición implica un contrato temporal de cinco meses. El horario de trabajo será de lunes a viernes, de 8:00 a 16:00.

Para optar a esta oportunidad, es imprescindible contar con la titulación de Técnico Superior en Educación Infantil y una experiencia demostrable de al menos 12 meses en puestos similares.",Todas,Educación
Monitor/a predeporte y psicomotricidad infantil,Domestiko,España,No especificado,29 días,"3,2","Se busca profesional para impartir actividades extraescolares de predeporte y psicomotricidad a niños de educación infantil en Castrillón, Asturias.

Las funciones principales incluyen la preparación del material didáctico y el contenido de las clases, así como el seguimiento del desarrollo de los alumnos. Se requiere que los candidatos tengan formación en educación o en ocio y tiempo libre.

Será especialmente valorable la experiencia previa trabajando con niños en edades comprendidas entre los 3 y los 6 años. Se busca un compromiso firme hasta finalizar el curso escolar. La jornada es parcial, con 2 horas semanales los martes y jueves de 16:00 a 17:00, y el contrato abarcará desde febrero hasta junio, con una remuneración superior al convenio de formación no reglada.",Todas,Educación
MONITOR/A SUBSTITUCIONS DE MENJADOR CURS 24-25,Escola Guinardó Cooperativa de mestres,Barcelona,No especificado,+ 30 d,"3,2","L'Escola Guinardó busquem una persona per formar part de l'equip de monitoratge de menjador d'infantil o primària. Oferim horari de 13-13:15 a 15h de dilluns a divendres. Imprescindible disposar del títol de monitor/a de lleure.
Vetllar pel funcionament del menjador escolar

Contracte laboral temporal (12 mesos)
Jornada parcial (2 hores - jornada diaria)",Todas,Educación
EDUCADOR/A SOCIAL - LOS ROSALES - EL PALMAR - MURCIA,Salzillo Global,Murcia,No especificado,2 días,"3,2","En Salzillo Global desarrollamos proyectos sociales orientados a la intervención comunitaria y al acompañamiento de personas y familias en situación de vulnerabilidad.

Buscamos incorporar un/a Educador/a Social con vocación transformadora, compromiso social y capacidad de intervención en contextos comunitarios complejos.

Funciones y responsabilidades

Dinamización de grupos de infancia y adolescencia.

Intervención y seguimiento familiar.

Orientación sociolaboral.

Trabajo de campo con colectivos vulnerables o en riesgo de exclusión social.

Desarrollo comunitario y coordinación con recursos del entorno.




Formación mínima requerida

Diplomatura o Grado en Educación Social.

Experiencia mínima requerida

1-2 años de experiencia en puestos similares, especialmente en intervención en barrios con colectivos vulnerables.

Condiciones

Incorporación según necesidades del proyecto.

¿Qué buscamos?

Capacidad de trabajo en equipo.

Iniciativa y visión resolutiva.

Capacidad de adaptación y flexibilidad.

Compromiso con la transformación social y la inclusión.




Nuestro Compromiso

En Salzillo Global, creemos firmemente en la igualdad de oportunidades y la no discriminación. Promovemos procesos de selección basados en el mérito y la diversidad, asegurando un entorno inclusivo donde todas las personas sean valoradas por su talento y aportaciones.",Todas,Educación
Auxiliar de Limpieza (25h/sem) - Educación,Aramark,España,No especificado,16 días,"3,2","Descripción del trabajo

Persona responsable de la limpieza y el mantenimiento de las áreas asignadas tanto por su superior como por los clientes. Las funciones básicas y las responsabilidades del puesto pueden variar de un centro a otro dependiendo de los requisitos tanto del centro, del cliente como del negocio.

Responsabilidades del trabajo
Asegurarse de que todas las áreas han sido limpiadas a fondo.
Asegurarse de que todo el equipo se utiliza y almacena como es debido.
Asegurar una revisión regular del equipamiento y reportar cualquier deficiencia.
Apoyar a los sistemas de lavandería.
Llevar a cabo limpiezas a fondo extras según sea necesario.
Seguir la normativa de seguridad.
Uso de la lavandería interna si procede.
Seguir la normativa de seguridad y salud así como la política contra incendios.
Informar de cualquier posible peligro a Dirección.
Mantener los estándares de higiene de los compenentes.
Seguir la normativa de la compañía o de los componentes para atender los comentarios o las quejas de los clientes.
Asegurarse de que tanto la ropa, incluyendo calzado y gorro como la higiene personal sigue los más altos estándares en todo momento.
Participar en las formaciones de la compañía para mejorar el rendimiento y desempeño.
Sugerir áreas de mejora y llevar a cabo acciones correctivas según sea necesario.
Seguir cualquier otra instrucción razonable de Aramark Management.


En Aramark, desarrollar nuevas habilidades y hacer lo que sea necesario para sacar adelante el trabajo se traduce en un impacto positivo para nuestros clientes. Para conseguir cumplir con nuestros objetivos es posible que los deberes de un puesto de trabajo cambien o se asignen tareas nuevas sin una notificación formal.

Cualificaciones
Capacidad demostrada para seguir procedimientos existentes durante la realización de tareas rutinarias.
Trato cortés.
Flexibilidad horaria y de funciones.

Este puesto puede tener exigencias físicas que incluyen pero no se limitan a levantar pesos, doblarse, empujar, tirar y/o estar de pie o caminando durante periodos largos de tiempo. Este puesto también puede requerir el uso de uniformes y/o Equipos de Protección Individual (EPI).

Educación
Sobre Aramark

Nuestra misión

Nuestra esencia radica en el servicio. Nos esforzamos en hacer grandes cosas para nuestra gente, nuestros clientes y socios, así como por la comunidad y el planeta.

En Aramark, creemos que todos los empleados y empleadas deben tener las mismas oportunidades laborales y ser libres de participar en todos los aspectos de la compañía. No toleramos la discriminación por raza, color, religión, orígen, edad, sexo, género, embarazo, discapacidad, orientación sexual, identidad de género, información genética ni cualquier otra característica de las personas que trabajan con nosotros.

Sobre Aramark

Aramark España es una compañía de servicios de alimentación, que forma parte del grupo Aramark Corporation. Con presencia en España desde 1992, Aramark abarca cuatro grandes áreas de negocio: centros educativos (universidades y colegios), centros sociosanitarios (hospitales y residencias), empresas y centros de ocio y entretenimiento.

Actualmente, la compañía cuenta con una plantilla de más de 12.400 personas en España, y prepara diariamente más de 405.000 menús para 1.600 centros donde gestiona el servicio de alimentación.

Aramark Corporation es una multinacional con sede en Filadelfia (EEUU) que está presente en 15 países y cuenta con 262.550 empleados en todo el mundo.

Más información: www.aramark.es",Todas,Educación
Primary Teacher,Inspired Schools,Madrid,No especificado,+ 30 d,"3,2","Location: Madrid, ES
Date: 6 Feb 2026
Application closing date:
Inspired Education is the leading global group of premium schools, with a portfolio of 121 premium private schools in 28 countries spanning 6 continents which utilise proven educational practices from every corner of the globe, ensuring over 95,000 students receive a world-class learning experience from Kindergarten to Year 13.


Founded in 2013 by Nadim M. Nsouli, Inspired is backed by investors such as Stonepeak, GIC, TA Associates, and the Oppenheimer and Mansour family offices. The Group is experiencing 20% per annum growth through acquisition, greenfield site expansion, and the development of existing schools within its portfolio. In 2023, Inspired was recognised by Beauhurst as one of the UK's top 10 highest-value private companies.
ROLE SUMMARY:


King’s College School, La Moraleja, a leading British international school in Madrid, is seeking a committed and enthusiastic Primary Teacher to join its vibrant Primary team. The successful candidate will deliver high-quality teaching in line with the UK National Curriculum, support pupils’ academic and personal development, and contribute positively to a collaborative and high-achieving school community.


In addition to this position, you may also be interested in our in-person Inspired Careers Event in London on Saturday 24th January 2026. This school and over 30 other UK and international Inspired schools will be attending to connect with teachers seeking new roles starting from August 2026. For more information and to register, please click here: https://jobs.inspirededu.com/job-invite/7236/
KEY RESPONSIBILITIES:


Deliver engaging, high-quality teaching and learning in accordance with the UK National Curriculum and school expectations.
Plan, prepare, assess, and provide meaningful feedback following school and departmental guidelines.
Monitor and record pupil progress, maintaining required statutory documents and producing reports as scheduled.
Create a stimulating and supportive learning environment that enhances pupils’ academic and personal development.
Differentiate teaching to meet the diverse needs of students and ensure all pupils meet progress and attainment targets.
Communicate effectively with parents through reports, meetings, and regular updates on pupil performance.
Ensure strong pastoral care, safeguarding, and adherence to all school welfare, health, and safety policies.
Contribute to wider school life, including supervision duties, assemblies, enrichment activities, and staff meetings.


THE IDEAL CANDIDATE WILL HAVE:


Bachelor’s degree and Qualified Teacher Status (QTS).
Minimum of two years’ experience teaching within the British National Curriculum (UK or international).
Demonstrated record of strong classroom practice and positive academic outcomes.
Strong understanding of assessment to inform planning and support pupil progress.
Excellent communication and relationship-building skills with pupils, colleagues, and parents.
Desirable: relevant leadership-focused professional development (e.g., NPQ or equivalent).


SAFEGUARDING STATEMENT


Inspired Education Group is committed to safeguarding and promoting the welfare of children and young people and expects all staff, volunteers and other third parties to share this commitment. Safer recruitment practices and pre-employment background checks will be undertaken before any appointment is confirmed.


Visit our careers site for more information; https://jobs.inspirededu.com",Todas,Educación
Docente para impartir clase infantil / primaria,Domestiko,España,No especificado,+ 30 d,"3,2","Se necesita profesional con titulación universitaria en Magisterio de Educación Infantil o Primaria.

La labor principal será impartir clases de actividades extraescolares a alumnado comprendido entre los 5 y 13 años. Estas clases se desarrollarán tanto en nuestras instalaciones como en centros educativos colaboradores.

El puesto ofrece un contrato indefinido, con una jornada laboral parcial. La remuneración anual bruta se situará en un rango de entre 5000 € y 9000 €.",Todas,Educación
Educadores sociales programa menores migrantes,Domestiko,España,No especificado,+ 30 d,"3,2","Para el programa de menores migrantes en Peralta de la Sal, se busca un profesional con titulación universitaria en Educación Social o un Máster en esta área. La labor principal será la supervisión de menores migrantes no acompañados dentro de un centro tutelado, fomentando un ambiente de convivencia positivo y cálido.

Las responsabilidades incluyen la acogida inmediata de los menores, cubriendo sus necesidades residenciales, administrativas, sociales, emocionales, educativas, sanitarias y formativas. Además, se realizará un seguimiento continuo de su desarrollo social, educativo y formativo, así como la tramitación de la documentación necesaria para garantizar su situación legal en Aragón. El objetivo es promover su autonomía e integración en la comunidad.

Se ofrece una contratación indefinida con una remuneración anual bruta de 24.000 €, en turnos rotatorios que abarcan mañana, tarde y noche.",Todas,Educación
Monitor/a infantil La Tagliatella Almería,La Tagliatella,España,No especificado,20 días,"3,2","La Tagliatella pertenece al Grupo Amrest, multinacional con más de 50.000 personas en 23 países por todo el mundo. Es una compañía global impulsada por un propósito común y una firme creencia: la excelencia de nuestro servicio es la manera de ganarnos el corazón de las personas.

¿QUÉ BUSCAMOS?

Buscamos un/a monitor/a infantil para dinamizar actividades con niños y niñas durante el horario del mediodía los fines de semana. La persona seleccionada será responsable de crear un ambiente seguro, divertido y participativo, fomentando el juego, la creatividad y la convivencia.
Es una oportunidad ideal para alguien joven, dinámico/a y con vocación educativa, que disfrute trabajando con la infancia y aportando energía positiva al equipo.

Responsabilidades

Organizar y dirigir actividades lúdicas y dinámicas adaptadas a diferentes edades.
Garantizar la seguridad y el bienestar de los niños/as durante el servicio.
Fomentar un clima de respeto, diversión y participación.
Colaborar con el equipo del centro para asegurar una experiencia de calidad.
Requisitos

Formación en Educación Infantil, Animación Sociocultural, Monitor/a de Ocio y Tiempo Libre o áreas afines (valorable).
Persona responsable, proactiva y con buena capacidad de comunicación.
Actitud positiva, creatividad y vocación para trabajar con niños/as.
Disponibilidad para trabajar sábados y domingos de 13:30 a 16:30.
Ofrecemos

Incorporación a un equipo cercano y colaborativo.
Ambiente de trabajo dinámico y orientado al bienestar infantil.

Además, Amrest se compromete a velar por la igualdad de oportunidades de mujeres y hombres al acceso a la empresa, la contratación, la promoción, la formación, la retribución, la conciliación de la vida personal laboral y familiar y la salud laboral.



Disponibilidad para trabajar horario de comidas
Residencia en la localidad",Todas,Educación
English Primary Teacher,Inspired Schools,Madrid,No especificado,+ 30 d,"3,2","Location: Madrid, ES
Date: 1 Feb 2026
Application closing date:
Inspired Education is the leading global group of premium schools, with a portfolio of 121 premium private schools spanning 6 continents which utilise proven educational practices from every corner of the globe, ensuring over 95,000 students receive a world-class learning experience from Kindergarten to Year 13.


In 28 countries, Inspired schools are individually developed and anchored in the vibrant cultures of their respective locations. They collectively form an international family of schools that nurtures each student's academic and personal development in a progressive, dynamic, and innovative learning environment.


By joining our award-winning team of over 13,000 employees, you can work in state-of-the-art facilities alongside industry-renowned educators and leaders in some of the world's most desirable locations. We invest heavily in our team members who enjoy industry-leading professional development, exceptional career opportunities, and mobility across our group.
ROLE SUMMARY:


El Colegio San Patricio Serrano busca un/a Profesor/a de Inglés de Primaria dinámico/a y motivado/a para cubrir una baja de un docente nativo. El puesto ofrece la oportunidad de incorporarse de inmediato y, si la experiencia es satisfactoria, podría extenderse al próximo curso escolar.
KEY RESPONSIBILITIES:


Impartir clases de inglés a alumnos de primaria siguiendo el currículo del colegio.
Preparar lecciones, materiales y actividades atractivas y efectivas.
Evaluar el progreso de los alumnos y ofrecer feedback constructivo.
Colaborar con el equipo docente y la coordinación de idiomas.
Mantener un entorno de aula seguro, inclusivo y motivador.
Cumplir con las políticas de bienestar, comportamiento y seguridad del colegio.


THE IDEAL CANDIDATE WILL HAVE:


Titulación universitaria en educación, filología inglesa o equivalente.
Experiencia enseñando inglés a niños de primaria (preferible en colegios bilingües o internacionales).
Nivel alto de inglés, preferiblemente nativo o bilingüe.
Capacidad para planificar y adaptar clases según las necesidades del alumnado.
Habilidades de comunicación y trabajo en equipo.
Actitud flexible, positiva y orientada al aprendizaje de los alumnos.


SAFEGUARDING STATEMENT


Inspired Education Group is committed to safeguarding and promoting the welfare of children and young people and expects all staff, volunteers and other third parties to share this commitment. Safer recruitment practices and pre-employment background checks will be undertaken before any appointment is confirmed.


Visit our careers site for more information; https://jobs.inspirededu.com",Todas,Educación
