Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
VENDEDOR/A ARPTO TENERIFE SUR WN 24H ROTATIVAS,Mango,Santa Cruz,No especificado,+ 30 d,"3,5","En Mango vestimos de pasión todo lo que hacemos. Con origen en Barcelona y presencia en más de 120 países, inspiramos al mundo con creatividad, innovación y autenticidad.
Nuestro equipo multicultural es el motor de nuestro éxito. Nos enorgullece llevar la moda más allá, conectando nuestro estilo único con personas de todo el mundo.
¿Eres entusiasta, necesitas estar siempre en activo y rodeado/a de gente? ¿Te apasiona el mundo de la moda y te encanta aconsejar a los clientes? ¿Deseas formar parte de un equipo y ayudarnos a conseguir nuestros objetivos comerciales?
Buscamos vendedor/a que se incorpore a trabajar en nuestra tienda de ARPTO.TENERIFE SUR WN. Ofrecemos un contrato TEMPORAL de 24h semanales en turnos ROTATIVOS.
Responsabilidades:
Vender prendas de vestir, accesorios, calzado y artículos de piel, así como servicios relacionados como estilismo y personal shopping.
Interactuar con los clientes y empleados de apoyo a las ventas para maximizar la generación de ingresos y mejorar la experiencia del cliente.
Asistir e informar a los consumidores acerca de las ofertas, incluyendo la selección y compra de productos, con un conocimiento amplio de las políticas de la organización.
Realizar funciones de apoyo a nivel de tienda, incluyendo almacenamiento, servicio al cliente, programación, operaciones del día a día, cajas y servicios de prevención de pérdidas.
Ayudar con la realización de pedidos online si un producto no está disponible en la tienda.
Experiencia y formación previa:
Experiencia previa en ventas al por menor, preferiblemente en el sector de la moda.
Formación profesional o experiencia equivalente en áreas relacionadas con la atención al cliente y ventas.
Conocimiento amplio de las políticas de la organización, productos y/o servicios.
Experiencia en la realización de pedidos online y manejo de sistemas de gestión de inventarios.
Formación en técnicas de estilismo, personal shopping, sastrería y personalización de productos.
TUS BENEFICIOS:
Como parte del equipo de Mango, tendrás un 35% de descuento en todas nuestras líneas, ¡para que estés siempre a la última!
Paquete de retribución flexible con ventajas fiscales: seguro médico, formación y programa de guardería.
En Mango, invertimos en tu crecimiento personal y profesional. Accede a una oferta de formación variada, mentorías personalizadas, programas de desarrollo continuo y oportunidades de promoción interna que te impulsarán hacia el éxito.
¡Piensa en grande! Mango te ofrece oportunidades internacionales en más de 120 mercados para expandir tu horizonte y crecer junto con nosotros a nivel global.
En Mango, creemos en una cultura inclusiva donde la creatividad y la innovación nos inspiran a llevar la moda más allá. Por ello, tenemos el compromiso de ofrecer igualdad de oportunidades para todas las personas, valorando la autenticidad de cada individuo.
Taking Fashion
Further",Santa Cruz de Tenerife,Todos
Camarero - Ayudante de Camarero/a,GRUPO SANDUNGUEO SL,Santa Cruz,No especificado,23 días,"3,5","Estamos en proceso de selección de personal y buscamos una persona comprometida, dinámica y con experiencia para el puesto de:

Camarero/a- Ayte camarero/a

Requisitos:

Experiencia previa en hostelería
Perfil resolutivo, responsable
Buena actitud, implicación
Disponibilidad para jornada completa
Valorable experiencia previa en aperturas

Ofrecemos:

Incorporación a un proyecto
Buen ambiente de trabajo
Máxima estabilidad y compromiso mutuo

Si tienes pasión por la hostelería y quieres formar parte de nuestro equipo ¡queremos conocerte!

Interesados/as enviar CV actualizado a: selección@gruposandungueo.com / whatsapp 662354785

Tipo de puesto: Jornada completa, Contrato indefinido

Ubicación del trabajo: Empleo presencial",Santa Cruz de Tenerife,Todos
Limpieza del hogar,Domestiko,España,No especificado,+ 30 d,"3,5","Estoy buscando una persona meticulosa y seria para realizar la limpieza de mi vivienda en La Laguna. Está localizada a unos 5 minutos de la última parada del tranvía.
Calculo que serán necesarias unas 12 horas mensuales, repartidas en 3 horas semanales. Prefiero que sea por la mañana, pero tampoco es necesario; el día me es indiferente.

Experiencia y formación, pero no necesarios.",Santa Cruz de Tenerife,Todos
Se busca personal para repartir butano / propano,Domestiko,Santa Cruz,No especificado,+ 30 d,"3,5","Se requieren personas con un alto sentido de la responsabilidad y una gran disposición para el trabajo. La labor principal consistirá en la distribución de bombonas de butano y propano de la marca Cepsa, garantizando un servicio eficiente y seguro a los clientes.

El puesto ofrece un contrato de carácter indefinido, lo que proporciona estabilidad laboral. La jornada completa asegura una dedicación continua a las tareas encomendadas, permitiendo al profesional integrarse plenamente en el equipo y desarrollar sus funciones de manera óptima.",Santa Cruz de Tenerife,Todos
Auxiliar administrativo,Domestiko,España,No especificado,18 días,"3,5","Se busca auxiliar administrativo para San Cristóbal de La Laguna.

Las responsabilidades principales incluirán tareas de recepción y gestión administrativa general. Se valorará la organización y la atención al detalle para el buen funcionamiento del día a día.

Se ofrece un contrato indefinido a jornada completa. La remuneración anual bruta se situará entre 12.000 y 14.000 euros, dependiendo de la experiencia y valía del candidato.",Santa Cruz de Tenerife,Todos
Customer Support Assistant (Control Room),Kapsch,Santa Cruz,No especificado,2 días,"3,5","Kapsch is one of Austria's most successful global technology companies. With its comprehensive ITS (Intelligent Transportation Systems) portfolio, Kapsch is actively addressing the challenges of the present and the future with intelligent mobility solutions in a wide range of application areas. As a family-owned company founded in 1892 and headquartered in Vienna, Kapsch can look back on 130 years of experience with the future.",Santa Cruz de Tenerife,Todos
Sales Consultant 40h - Pepe Jeans ECI 3 de Mayo (Tenerife),Pepe Jeans,Santa Cruz,No especificado,+ 30 d,"3,5","Sobre nosotros:

Elegir una carrera es muy parecido a comprar unos vaqueros: quieres encontrar el
ajuste adecuado.
Llevamos casi 50 años fabricando vaqueros, y nuestro éxito se debe a que contamos
con las personas adecuadas en nuestro equipo. Buscamos personas que se unan a
nuestro equipo, y disfruten de un ambiente inclusivo y diverso donde todos tenemos un
rol fundamental. Valoramos el talento y la capacidad para pensar de forma innovadora,
lo que hace de Pepe Jeans, un lugar emocionante para trabajar.
Si quieres unirte a nuestro equipo y crecer con nosotros, envía tu solicitud hoy mismo.

Qué estamos buscando:

¡Buscamos un Consultor de Ventas apasionado por la moda para unirse a nuestro
equipo!

Tus principales objetivos como Consultor de Ventas serán crear una experiencia
memorable para nuestros clientes, transmitiendo con entusiasmo la pasión por la
marca, y ayudándoles a encontrar lo que buscan con una actitud amable y servicial.
Así como conseguir los objetivos de la tienda, y por último, pero no menos importante,
mantener la tienda debidamente ordenada y actualizada con los productos necesarios.

Nuestro sueño es que cada cliente sienta y comparta la identidad de nuestra marca,
de manera que esté dispuesto a volver de nuevo a nuestras tiendas. ¡Te necesitamos
para que esto ocurra!

Responsabilidades del rol:

Experiencia del cliente: Atraer y fidelizar a los clientes, prestando atención a
cada detalle y ofreciendo un servicio de máxima calidad, reflejando los valores
de la marca.
Ventas: conseguir los objetivos comerciales de la tienda y KPIS transmitiendo
el valor diferencial de la marca a los clientes.
Operaciones de la tienda: trabajar en equipo, realizar inventarios, gestión de stock, caja registradora, informes diarios, entre otros, para que el punto de venta funcione correctamente.
Imagen de la tienda: mantener la tienda debidamente ordenada, siguiendo los estándares visuales, así como actualizada con los productos necesarios para ofrecer un servicio de calidad.
Encaje cultural: Cuidar y formar parte de un ambiente de equipo positivo, fomentando la colaboración y el trabajo en equipo.



Cómo te imaginamos:

Eres una persona servicial y amable, tienes una gran actitud positiva, eres entusiasta y
sabes conectar con los clientes. Tienes curiosidad por aprender nuevas habilidades y
conocer bien los productos y, por supuesto, ¡la moda es tu pasión y así lo transmites!

Lo que necesitas para tener éxito en este puesto:

Mínimo dos años de experiencia relevante en retail de moda.
Se valorará el inglés y otros idiomas.
Gran capacidad de trabajo en equipo y mentalidad comercial.
Increíble capacidad de comunicación.

Qué te ofrecemos:

Te ofrecemos formar parte de una empresa de moda global con infinitas posibilidades
de desarrollar nuevas habilidades y crecer. Ven a trabajar en un equipo inspirador y
dinámico con compañeros de todo el mundo en una cultura diversa e inclusiva.
Puedes contar con un gran descuento en todas nuestras marcas para que puedas
llevar nuestra ropa con orgullo.",Santa Cruz de Tenerife,Todos
Personal de limpieza,Domestiko,España,No especificado,4 días,"3,5","Se busca personal para realizar tareas de limpieza en un centro educativo. El puesto implica un contrato temporal de sustitución, cubriendo 15 horas semanales.

El horario establecido para estas funciones es de tarde, concretamente de 16:00 a 19:00. La jornada laboral será parcial, adaptándose a las necesidades del servicio.

Las responsabilidades principales incluirán el mantenimiento general de la limpieza en las instalaciones del colegio.",Santa Cruz de Tenerife,Todos
Passenger Service Agent,Jet2.com and Jet2holidays,España,20 mil € (Proporcionado por la empresa),6 días,"3,5","Tenerife
20 Hours

Pais

SPAIN

What you will be doing...

¿Te apasiona ayudar a las personas y ofrecer un servicio excepcional? Únete a nuestro equipo de Jet2.com & Jet2Holidays en Tenerife (South) como agente de pasaje

Haz clic en el enlace para obtener más información sobre el puesto: Passenger Service Agent - Overseas on Vimeo

¿Qué ofrecemos?
20.282,00 € anuales (prorrateados) + pluses adicionales por transporte, turnos tempranos, fines de semana y festivos
Contrato temporal a tiempo parcial de 20 horas semanales, con posibilidad de aumentar las horas según las necesidades operativas
45 días de vacaciones (prorrateados)
Uniforme gratuito, formación remunerada, seguro de vida y descuentos en comercios
Descuentos en vuelos de Jet2.com y en vacaciones de Jet2holidays
Bonus por recomendar a un amigo
¿Qué buscamos?
Capacidad para trabajar en equipo
Fluidez en español y nivel intermedio/alto de inglés
Actitud flexible y positiva
Capacidad para ofrecer un excelente servicio al cliente en un entorno dinámico
Habilidad para desenvolverse eficazmente en situaciones exigentes, como retrasos de vuelos e incidencias
¿Qué harás en el puesto?
Crear recuerdos - Garantizar la prestación de un servicio al cliente excepcional que satisfaga las necesidades de nuestros clientes y promueva los valores de nuestra marca
Estar presente - Recibir a nuestros clientes en la zona de llegadas al inicio de sus vacaciones para crear una gran primera impresión, proporcionando un servicio amable y eficiente de facturación y embarque a los clientes que parten, ofreciendo asesoramiento útil en el mostrador de ventas y estando presente a lo largo de su estancia en el aeropuerto
Asumir responsabilidades - Asegurarse de que se implementan y cumplen las políticas y procedimientos de Jet2.com. Garantizar que se mantienen los estándares de calidad y que siempre se practican medidas seguras. Ser responsable de los informes de seguridad mediante el sistema de la empresa (The Hub).
Trabajar en equipo - Colaborar con compañeros internos y socios, incluidos los compañeros de operaciones terrestres, proveedores externos y nuestros equipos de tripulación de vuelo y cabina, para garantizar la mejor experiencia al cliente.
¿Listo para despegar? ¡Solicita tu puesto hoy!

Division

Jet2.com

Careers With Us

Airline

Careers Dept

At the Airport

Careers Team

Customer Facing at the Airport

Equipo

Overseas Airports",Santa Cruz de Tenerife,Todos
PLANCHISTA/CAMARERO,Martinez Wehbe & Asoc,Santa Cruz,No especificado,+ 30 d,"3,5","Se requiere planchista/camarero para incorporación a un equipo, por apertura de una nueva cafetería en La Laguna

Estudios mínimos:

Ciclo superior.

Experiencia Previa:

Experiencia previa mínima de 2 años.

Requisitos mínimos:


MANEJO DE PLANCHA

DON DE GENTES

CLARA ORIENTACION AL CLIENTE

ACTITUD POSITIVA

CARNET MANIPULADOR DE ALIMENTOS

Requisitos deseados:

Si te consideras una persona proactiva, con capacidad de aprendizaje, flexible y comprometida esta es tu oportunidad para desarrollar tu carrera profesional, en un entorno dinámico y de aprendizaje continuo.

Tipo de contrato:
Temporal
Jornada:
Completa",Santa Cruz de Tenerife,Todos
Comercial de Seguros,El Corte Inglés,Santa Cruz,No especificado,+ 30 d,"3,5","¿Buscas desarrollar tu talento y un lugar dónde tu esfuerzo sea reconocido? Te ofrecemos un entorno dinámico, cercano y de futuro. Aquí, cada día es una nueva oportunidad para aprender, crecer y brillar. Imagina formar parte de un equipo diverso, donde la evolución y el servicio al cliente son nuestra prioridad. En El Corte Inglés, nuestro trabajo es una pasión compartida.
Tras la alianza entre Mutua Madrileña y El Corte Inglés, nos encontramos ante un proyecto único en el sector asegurador. Un ambicioso plan de crecimiento y de futuro que aglutina innovación con tradición, ya que, ambos grupos empresariales comparten valores como la excelencia en el servicio, la lealtad a sus clientes y el compromiso con sus empleados.
Si quieres formar parte de este apasionante proyecto, el momento es ahora.
El proyecto que te espera.
El Corte Inglés Seguros
¿Por qué elegirnos?
Nuestro objetivo es desarrollarte como profesional.
¿Cómo lo haremos?
Hemos diseñado un programa formativo en el que conocerás cada uno de nuestros productos: Hogar, Autos, Salud, Decesos, Vida y Accidentes, entre otros.


Tendrás el apoyo que necesites de tu responsable y del dpto. de formación, quienes te guiarán y formarán haciendo de ti un exitoso comercial.
¿Cómo es un día a día en nuestra empresa?
Atenderás a los clientes presenciales que acuden a nuestras oficinas en los Centros Comerciales de El Corte Inglés para asegurar sus compras: televisores, ordenadores y una gran variedad de electrodomésticos.
¿Tienes experiencia como comercial?
Buscamos personas con experiencia comercial y ganas de aprender, motivada a trabajar por objetivos, con aptitud y vocación comercial.
Jornada laboral continua rotativa semanal de lunes a sábados (10h a 16h y de 16h a 22h) + Festivos de apertura comercial, con compensación económica por festivo trabajado de 45€.
Salario en 12 mensualidades (+2 pagas extras).
Ubicación: Centros comerciales El Corte Inglés
¿Cómo verás recompensado tu esfuerzo y talento?
Fijo + Comisiones mensuales y semanales por venta de productos.
Funciones principales y requisitos.
Captar nuevos clientes y construir relaciones duraderas.
Cotizar y emitir nuevas pólizas.
Organizar y gestionar tu agenda comercial.
Fidelizar clientes con atención personalizada, tanto presencial como telefónica.
Te ofrecemos una variedad de beneficios sociales que contribuirán a tu bienestar.
Descuentos exclusivos y opciones de financiación.
Seguro de vida.
Universidad Corporativa.
Formación continua para el desarrollo profesional.
Ayudas al estudio para hijos e hijas de empleados.
Servicio Médico propio.
Plan de retribución flexible.

Si te resulta interesante este puesto, te invitamos a que apliques, ya que tu experiencia podría ser muy valiosa para nosotros. En nuestra empresa todas las personas son bienvenidas.",Santa Cruz de Tenerife,Todos
Auxiliar de Compras,CUNI,Santa Cruz,No especificado,24 horas,"3,5","AUXILIAR / TÉCNICO DE COMPRAS

(Para empresa consolidada en Tenerife. Sector: alimentación)

Empresa sólida y en crecimiento busca incorporar un/a profesional para reforzar su departamento de compras.

Buscamos una persona organizada, rigurosa y con alto sentido de la responsabilidad, que aporte estructura, control y seguimiento al área.

Funciones

Gestión y seguimiento integral de pedidos.
Control de plazos de entrega.
Coordinación con proveedores habituales.
Control documental y actualización de datos en SAP.
Coordinación con almacén y administración.
Supervisión y verificación de incidencias.

Perfil

Formación en Administración, Comercio o similar.
Experiencia mínima de 2 años en departamento de compras o área administrativa vinculada.
Experiencia demostrable trabajando con SAP.
Nivel avanzado de Excel (tablas dinámicas, fórmulas, análisis de datos).
Persona metódica, discreta y organizada.
Alto compromiso profesional y orientación al detalle.
Buenas habilidades de comunicación profesional.

Se ofrece

Incorporación estable.
Entorno profesional estructurado.
Posición clave dentro del departamento.
Condiciones acordes a experiencia.

Tipo de puesto: Jornada completa

Experiencia:

Sector retail: 1 año (Deseable)
Ventas al por menor: 1 año (Deseable)

Idioma:

Inglés (Deseable)

Ubicación del trabajo: Empleo presencial",Santa Cruz de Tenerife,Todos
Administrativo - Comercial,Litografía Gráficas Sabater SL,España,17 mil € - 20 mil € (Proporcionado por la empresa),7 días,"3,5","Impreta busca administrativo/a con gestion comercial.

Requisitos:
Estudios mínimos de administración de cliclo medio.
Eperiencia mínima de dos años en puesto similar de administrativo y comercial de venta directa.
Habilidades sociales para contactar con clientes.
Reporte diario a jefe de equipo.
Ser una persona organizada, con atención al detalle y capacidad para trabajar en equipo.

Funciones:
Tareas administrativas de apoyo a dirección
Atención comercial al cliente desde OFICINA.
Requisitos mínimos:
- Disponibilidad inmediata
Especialidad:
- (Seleccionar)
Duración:
- Indefinido

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 17.000,00€-20.000,00€ al año

Ubicación del trabajo: Empleo presencial",Santa Cruz de Tenerife,Todos
Equipo de Sala UDON Meridiano,UDON,Santa Cruz,No especificado,+ 30 d,"3,5","En UDON, creemos que cada persona aporta su mejor esencia (su umami) a las recetas de nuestra oferta gastronómica, un ingrediente más con unas propiedades únicas y especiales que logran el sabor diferencial que caracteriza nuestra UDON EXPERIENCE.

Queremos que nos muestres tu Umami y desarrolles tu potencial. Para ello es imprescindible que compartas nuestros valores: que quieras formar parte de UDON, que tengas pasión por lo que haces y le pongas energía e ilusión cada día.

Requisitos

Iniciativa
Atención al detalle
Compañerismo
Orientación a la venta
Colaboración
Orientación a resultados
Comunicación
Trabajo en Equipo
Capacidad de Adaptación
Capacidad para seguir procedimientos (metódico/a)
Gestión del estrés
Capacidad organizativa
Capacidad Resolutiva
Orientación al cliente
Orientación a la Excelencia
Dinamismo

Competencias

Persona con carácter alegre, entusiasta
Experiencia previa mínimo 1 año en puesto similar
Experiencia en servicio a mesa y barra
Formación: ESO o similar
Inglés a nivel comprensión oral y habla
Valorable otros idiomas
Valorables nociones de gastronomía japonesa
Flexibilidad horaria y movilidad

Responsabilidades

Ejecutar y desarrollar toda la preparación del servicio (mise en place) de todas las áreas de la sala.
Realizar la atención directa al cliente para el consumo de bebidas o comidas.
Transportar útiles y enseres necesarios para el servicio (carga).
Controlar y revisar mercancías y objetos de uso de la sección.
Realizar los procedimientos y cometidos propios de la actividad de su área.
Informar y aconsejar al cliente sobre la oferta gastronómica del restaurante.
Conocer los diferentes alergenos de los platos y saber informar al cliente del contenido de la carta de alergenos.
Colaborar con las formaciones de su área específica.
Asegurarse de fichar correctamente la entrada y la salida en cada tuno de trabajo.
Llevar el uniforme homologado, completo, limpio y planchado.",Santa Cruz de Tenerife,Todos
"Cuidadora para festivos, sábados y domingos de 17 a 20 horas",Domestiko,Puerto de la Cruz,No especificado,+ 30 d,"3,5","Se precisa profesional para la atención en domicilio de persona con movilidad reducida.
Las responsabilidades principales incluyen la vigilancia, asistencia en traslados, ayudas básicas en el aseo personal y acompañamiento tanto dentro como fuera del domicilio.
Se valorará una actitud tranquila, responsable y discreta.
Se ofrece contrato como empleada de hogar, garantizando la cobertura legal y social correspondiente.

Experiencia en los cuidados descritos.",Santa Cruz de Tenerife,Todos
Vendedor/a Joyería - CI Tenerife Complementos (24h),TOUS Jewelry,Santa Cruz,No especificado,10 días,"3,5","Descripción:

¿Quieres formar parte de un equipo donde la colaboración y el buen rollo son la base de todo? ¿Disfrutas asesorando, creando estilismos únicos con producto exclusivo, y formando parte de los momentos especiales de tus clientes? Si es así…. ¡Sigue leyendo!

No dejes escapar esta oportunidad en nuestra tienda de C.I TENERIFE:

Contrato de Interinidad
Jornada de 24 horas semanales.
L a D: Rotativo 10:00 a 14:00 o 17:00 a 21:00

¿Aceptas el reto?

El propósito de TOUS es crear un mundo de alegría, tanto para nuestros clientes como para nuestros equipos.

¿Qué te ofrecemos?

Espacio de creatividad: Pondrás en práctica tus habilidades y conocimientos ideando looks personalizados para cada cliente, ¡cada día será diferente!
Sé tú mismx: Queremos que seas auténticx y te sientas cómodx en tu faceta TOUS, por esto tendrás opción de elegir el uniforme que mejor te represente y lo podrás completar luciendo nuestros productos.
Equipo con alegría e ilusión: Si desprendes buenas vibras y buen rollo este es tu TEAM . El compañerismo y la calidad humana de nuestras personas son lo primero, nuestra prioridad es que el cliente se vaya siempre con una sonrisa.
Formación y Desarrollo: Estamos comprometidxs con tu desarrollo. Te formaremos de forma continua en nuestro producto, visual merchandising, customer experience, kpis y.… ¡mucho más! Para que te atrevas, aprendas y te retes cada día para brillar con nosotrxs.
Virtual coffee chats: tendrás conversaciones con parte del equipo directivo comercial dónde intercambiarás ideas, experiencias y proyectos.
TOUS Connect: ¡toda la información que necesitas con un solo clic! Contarás con una intranet corporativa para mantenerte al tanto de todo lo que está pasando en la compañía. También podrás compartir impresiones y experiencias a través de nuestra red social Yammer .
30% de descuento en todos nuestros productos. Además, podrás disfrutar de ventas especiales durante todo el año. Si no lo eres ya, acabarás convirtiéndote en un #TOUSLover.

¿Qué te hará triunfar en esta posición?

Ser apasionadx del producto y de la moda. Si además te fascina el estilismo y ayudar a nuestrxs clientes a expresarse a través de sus looks, ¡el éxito es tuyo!
Si tienes experiencia como vendedor/a será ideal, pero si no es así ¡no te preocupes! te formaremos sobre el producto y te daremos tips para ofrecer una experiencia de compra única al cliente, ¡creemos en tu potencial!
Tener buenas habilidades comunicativas para poder conectar con nuestrxs clientes

Sé tú mism@, la clave del éxito es TU ACTITUD. Are you IN?

Si crees que esta es tu oportunidad, no dudes en inscribirte.

¡TE ESPERAMOS! ✨",Santa Cruz de Tenerife,Todos
Vigilante de Seguridad,Domestiko,Santa Cruz,No especificado,+ 30 d,"3,5","Buscamos a una persona con la habilitación oficial de Vigilante de Seguridad, la cual debe estar expedida por el Ministerio del Interior. Es fundamental contar con disponibilidad completa para adaptarse a diferentes horarios de trabajo.

Las principales responsabilidades incluirán la protección de personas y bienes, así como la vigilancia y el control riguroso de las instalaciones asignadas. Deberás realizar las comprobaciones, registros y medidas preventivas necesarias para garantizar la seguridad y cumplir con tu misión. Tu labor será crucial para prevenir actos delictivos o infracciones en el área bajo tu protección.

Se ofrece una jornada laboral parcial con un horario rotativo, lo que significa que los turnos variarán. El tipo de contrato será temporal.",Santa Cruz de Tenerife,Todos
AUXILIAR DE CLINICA,Jessica Castro Morales,España,No especificado,+ 30 d,"3,5","Salario:
A convenir
Tipo de contrato:
Indefinido
Jornada:
Jornada Completa
Años de experiencia:
Sin Experiencia

Empresa en Santa Cruz de Tenerife necesita cubrir un puesto de auxiliar de clínica.",Santa Cruz de Tenerife,Todos
FLOOR MANAGER TENERIFE - CASTILLO,Mango,Santa Cruz,No especificado,+ 30 d,"3,5","En Mango vestimos de pasión todo lo que hacemos. Con origen en Barcelona y presencia en más de 120 países, inspiramos al mundo con creatividad, innovación y autenticidad.
Nuestro equipo multicultural es el motor de nuestro éxito. Nos enorgullece llevar la moda más allá, conectando nuestro estilo único con personas de todo el mundo.
TU NUEVO PUESTO:
Buscamos un/a Floor Manager para nuestra tienda MANGO Castillo (Tenerife).
TUS PRINCIPALES RESPONSABILIDADES:
Administrar la operación diaria de la tienda, incluyendo contabilidad, presupuesto, contratación, disciplina y programación de empleados.
Supervisar el inventario, la promoción de ventas y el mantenimiento de la apariencia de la tienda.
Implementar la comercialización y la administración financiera bajo la dirección de la región y/o administración de tienda del distrito.
Proporcionar instrucciones para la cogestión de la tienda y la gestión de departamentos, asegurando la ejecución de todas las políticas de la organización.
Asesorar y dirigir la gestión del departamento para resolver problemas operativos y mejorar el rendimiento y las condiciones del departamento
SOBRE TI:
Experiencia previa en la administración de operaciones diarias de una tienda, incluyendo contabilidad, presupuesto, contratación y programación de empleados.
Imprescindible aportar experiencia en un puesto de manager en Mango o en alguna empresa del sector retail de al menos 6 meses.
Experiencia en la implementación de estrategias de comercialización y administración financiera a nivel de tienda.
Experiencia en la supervisión y dirección del personal de ventas y la gestión de departamentos.
Formación universitaria en áreas relacionadas con la administración, gestión de negocios o similar.
Experiencia en la ejecución de políticas organizacionales para alcanzar objetivos de ventas y ganancias en el entorno de una tienda.
TUS BENEFICIOS:
Como parte del equipo de Mango, tendrás un 35% de descuento en todas nuestras líneas, ¡para que estés siempre a la última!
Paquete de retribución flexible con ventajas fiscales: seguro médico, formación y programa de guardería.
En Mango, invertimos en tu crecimiento personal y profesional. Accede a una oferta de formación variada, mentorías personalizadas, programas de desarrollo continuo y oportunidades de promoción interna que te impulsarán hacia el éxito.
¡Piensa en grande! Mango te ofrece oportunidades internacionales en más de 120 mercados para expandir tu horizonte y crecer junto con nosotros a nivel global.
En Mango, creemos en una cultura inclusiva donde la creatividad y la innovación nos inspiran a llevar la moda más allá. Por ello, tenemos el compromiso de ofrecer igualdad de oportunidades para todas las personas, valorando la autenticidad de cada individuo.
Taking Fashion
Further",Santa Cruz de Tenerife,Todos
Fregador/a - Tivoli La Caleta Tenerife Resort,Minor Hotels Europe & Americas,Santa Cruz,No especificado,+ 30 d,"3,5","Minor Hotels es un grupo hotelero mundial que opera más de 550 hoteles, complejos turísticos y residencias en 56 países de Asia-Pacífico, Oriente Medio, África, el Océano Índico, Europa y América. Como propietario, operador e inversor hotelero, Minor Hotels satisface las necesidades y deseos de los viajeros de todo el mundo a través de su variada cartera de ocho marcas hoteleras: Anantara, Avani, Elewana, NH, NH Collection, nhow, Oaks y Tivoli. Como parte de Minor Hotels, la región de Minor Hotels Europe & Americas es responsable de más de 350 propiedades en 30 países y tiene previsto crecer en todos los segmentos, centrándose en sus marcas de lujo y de gama alta.




¿Cuál será tu misión?


Como Steward, serás responsable de llevar a cabo tareas de limpieza general y de manejar la maquinaria de lavado de ollas para ofrecer una excelente experiencia a los clientes.
También deberás asegurarte de que todas las zonas de empleados se mantienen limpias y de que se respetan las directrices de salud y seguridad.

¿Qué tendrás que hacer?



Limpiar, manejar y mantener el equipo y las herramientas.
Mantener el área de trabajo limpia, ordenada y bien organizada.
Cumplir el horario de limpieza establecido por el Chef Ejecutivo.
Detectar necesidades de productos de limpieza e informar al supervisor para su suministro.
Seguir todas las normas/reglamentos pertinentes del departamento de sanidad (APPCC) y todas las directrices de atención al cliente.
Suministro de loza, cristalería, cubertería y auxiliares (Cocina y Restaurante).
Suministro y mantenimiento de cocinas y comedores.
¿Qué buscamos?



No se requiere experiencia previa.
Título de bachillerato.
Se valorará positivamente el dominio de la lengua local y el conocimiento del inglés.
Flexible y fiable.
Orientación al servicio al cliente.
Capacidad para trabajar por cuenta propia y en equipo.
¿Por qué elegirnos?


En Minor Hotels Europe & Americas nos comprometemos a dar forma a carreras apasionantes en todo el mundo y a experiencias interculturales. Nuestro viaje está impulsado por la pasión y la dedicación de nuestros increíbles equipos, que también disfrutan de beneficios exclusivos como:

Experiencia mundial - diversidad de 150 nacionalidades diferentes.
Oportunidades de desarrollo profesional llenas de retos nacionales e internacionales.
Amplia gama de programas de formación para mejorar las habilidades.
Iniciativas de bienestar, incluidas condiciones de trabajo flexibles.
Programas de reconocimiento de empleados, como nuestros “Memorable Dates”.
Posibilidad de marcar la diferencia a través de nuestro programa de sostenibilidad e iniciativas de voluntariado.
Tarifas y promociones para los empleados, con descuentos en nuestros hoteles de todo el mundo y ventajas exclusivas a través de nuestro programa de fidelización corporativa.


¿Pensando en tu próximo reto? ¡Aplica ahora!


Minor Hotels Europe & Americas promueve un entorno de trabajo inclusivo en el que se valore y estimule a todo el mundo por igual, por lo que damos una cálida bienvenida a personas de todos los horizontes y capacidades personales.",Santa Cruz de Tenerife,Todos
VENDEDOR/A DEPORTISTA PADEL Decathlon La Laguna,Decathlon,España,No especificado,+ 30 d,"3,5","Descripción del puesto:

¡Únete a nuestro equipo como VENDEDOR DEPORTISTA DE PADEL y sé parte de una empresa apasionada por el deporte y el bienestar! En esta posición, tendrás la oportunidad de combinar tu pasión por el pádel con tus habilidades de ventas para asesorar a nuestros clientes y promover nuestros productos especializados.

Responsabilidades:

Atender a los clientes en la tienda, ofreciendo un servicio personalizado y asesoramiento experto sobre productos de pádel.
Realizar ventas y alcanzar los objetivos establecidos.
Mantener el orden y la limpieza en la tienda.
Participar en la organización de eventos y promociones relacionadas con el pádel.

Beneficios:

Formar parte de un equipo apasionado por el deporte.
Oportunidades de crecimiento y desarrollo profesional.
Descuentos en productos de pádel.
Ambiente de trabajo dinámico y motivador.



Requisitos y cualificaciones:

Experiencia previa en ventas, preferiblemente en el sector deportivo.
Conocimientos sólidos sobre el pádel y sus productos.
Excelentes habilidades de comunicación y atención al cliente.
Capacidad para trabajar en equipo y de forma autónoma.
Orientación a resultados y cumplimiento de objetivos de ventas.",Santa Cruz de Tenerife,Todos
