Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Enlucidores - yesistas,Domestiko,España,No especificado,+ 30 d,"3,5","Se buscan enlucidores y yesistas con experiencia demostrada de al menos 2 años para trabajar en Colmenarejo, Madrid. No es necesaria ninguna titulación específica.

Las tareas principales incluirán la ejecución y organización de trabajos de revestimiento con pastas y morteros en obras de construcción.

Se ofrece contrato indefinido a jornada completa, de lunes a viernes, en horario de 9:00 a 17:00. El salario bruto mensual será de 1650 euros.",Segovia,Todos
Carretillero,Domestiko,Colmenar Viejo,No especificado,14 días,"3,5","Buscamos una persona para trabajar como carretillero en la zona de Colmenar Viejo, Madrid. El puesto es a jornada completa con turnos rotativos, lo que significa que el horario irá cambiando.

Ofrecemos un contrato indefinido, es decir, una relación laboral estable. La remuneración anual bruta será de 22.305 euros.",Segovia,Todos
Oficial PRL 60h,ILERWORK,Segovia,No especificado,+ 30 d,"3,5","Información del empleo

ID de Oferta de empleo

ZR_136_JOB

Fecha abierta

02/08/2024

Sector

Arquitectura y construcción

Tipo de empleo

Tiempo completo

Experiencia laboral

+5 años

Ciudad

Segovia

Estado/provincia

Segovia

País

España

Código postal

40001

Descripción del empleo

Oferta de Empleo: Oficial de Construcción Senior con Certificación PRL 60 horas


En Ilerwork estamos buscando un Oficial de Construcción con experiencia para un buen cliente, una constructora con proyectos singulares a nivel nacional. Si eres un profesional con una sólida trayectoria en el sector de la construcción y cumples con los requisitos que se detallan a continuación, nos encantaría conocerte.


Descripción del Puesto:


Posición: Oficial de Construcción Senior

Ubicación: Segovia

Cliente: Constructora de prestigio con proyectos singulares a nivel nacional

Certificación Requerida: PRL 60 horas


Responsabilidades:



Ejecución de trabajos de construcción siguiendo los planos y especificaciones técnicas.

Supervisión y coordinación de equipos de trabajo en obra.

Garantizar el cumplimiento de las normas de seguridad y salud en el trabajo.

Colaborar con el equipo de ingenieros y arquitectos para asegurar la calidad y eficiencia de los proyectos.

Resolver problemas técnicos y operativos que puedan surgir durante la ejecución de los trabajos.


Requisitos




Experiencia demostrable en puestos similares dentro del sector de la construcción.

Certificación PRL de 60 horas.

Conocimientos técnicos sólidos y capacidad para interpretar planos y documentación técnica.

Habilidad para liderar y motivar equipos de trabajo.

Residencia en Segovia o disponibilidad para trasladarse a la zona.


Ventajas

Ofrecemos:



Incorporación a una empresa sólida y en crecimiento, con proyectos desafiantes y de gran envergadura.

Salario competitivo acorde a la experiencia y competencias del candidato.

Buen ambiente de trabajo y posibilidades de desarrollo profesional.


Si cumples con los requisitos y estás interesado en formar parte de nuestro equipo, por favor envía tu currículum actualizado y una carta de presentación a r.osle@ilerwork.com.


Únete a nuestro cliente y contribuye a la realización de proyectos únicos en el sector de la construcción. ¡Esperamos tu postulación!",Segovia,Todos
"Asesor/a Proyectos Cocinas, Leroy Merlin Colmenar",Leroy Merlin,Colmenar Viejo,No especificado,20 días,"3,5","Como Asesor/a de Proyectos Cliente, serás la clave para hacer realidad los sueños de nuestros clientes, especialmente en proyectos de cocinas. Tu responsabilidad será acompañar al cliente desde el diseño hasta la entrega final, asegurándote de que cada detalle esté cubierto y el cliente quede 100% satisfecho.

¿Por qué te entusiasmaría esta posición?

Impacto directo en cliente: Aquí, tu trabajo tiene un propósito claro: hacer felices a nuestros clientes y cumplir sus expectativas

Desafíos que te impulsan a crecer: Cada proyecto es único, lo que te permitirá mejorar tus habilidades constantemente. Te retamos a lograr objetivos, y te ayudamos a alcanzarlos, brindándote herramientas y formación para el éxito.

Posibilidad de crecer dentro de Leroy Merlin: Como bien sabes, la estabilidad y las oportunidades de crecimiento son esenciales para tu desarrollo. Aquí tendrás la oportunidad de crecer y asumir mayores responsabilidades conforme demuestres tu capacidad.

Lo que más valoras:

Posibilidades de mejora salarial y crecimiento: Sabemos que te importa la compensación y las oportunidades. Por eso, ofrecemos un salario competitivo y la posibilidad de mejorar tus ingresos con el cumplimiento de objetivos.

Compañerismo y ambiente laboral: Aquí encontrarás un equipo que se apoya mutuamente, con un enfoque en el trabajo en equipo y la mejora continua.

¿Te interesa este reto?

Si tienes al menos 3 años de experiencia en el sector y te apasiona el trato directo con cliente, en un entorno donde los proyectos son retadores y tu esfuerzo es recompensado, ¡este es el lugar perfecto para ti!

¿Estás listo para dar el siguiente paso en tu carrera? Únete a nosotros y trabaja en una empresa donde cambiar el mundo está en nuestras manos. Haz clic para saber más sobre cómo unirte a Leroy Merlin.",Segovia,Todos
Técnico/a de soporte microinformático a media jornada,Inycom,España,No especificado,+ 30 d,"3,5","DESCRIPCIóN

¿Te gustaría formar parte de un cliente de referencia a nivel nacional en sector de alimentación en Segovia?


En Inycom seleccionamos un/a Técnico/a de Soporte Informático para dar soporte a media jornada (de mañanas) en las instalaciones del cliente ubicado en Mudrián.


En Inycom llevamos más de 40 años impulsando la transformación digital a través de la consultoría y la integración de servicios TIC, ofreciendo soluciones de negocio integrales para nuestros clientes.


FUNCIONES- ¿QUÉ TE ESPERA EN TU DÍA A DÍA?



Soporte técnico presencial y remoto a usuarios.
Resolución de incidencias de hardware y software.
Instalación y configuración de equipos informáticos.
Gestión de usuarios y permisos en entornos Windows.
Documentación de procedimientos técnicos.

BENEFICIOS. ¿QUÉ ESPERAMOS DE TÍ?-



Incorporarte, al grupo Nunsys, el grupo de empresas tecnológicas más grande de España (>2.800 compañeros/as) y con más de 40 años de experiencia en el sector y más de 8000 clientes en cartera de grandes cuentas de sector público, agroalimentación, banca y seguros, industria y servicios, laboratorios, medioambiente y energía, salud o teleco.



Incorporación a un proyecto sólido, estable y consolidado en la compañía.




Horario de media jornada de mañanas.




Plan de formación a medida que abarca tanto el área técnica (certificaciones técnicas de Microsoft y otros proveedores) como el desarrollo de habilidades y de idiomas.


Beneficios sociales como seguro médico de gran alcance o cheque guardería incluido dentro de retribución flexible. Además, de acceso exclusivo a nuestra plataforma de Beneficios donde encontrarás beneficios como ayuda para estudios en centros formativos asociados, descuentos en automóviles, viajes, tiempo libre, moda, entradas, gastronomía o tecnología


Plan de carrera profesional personalizado.

﻿

Programa de bienestar ""Healthy Inycom"" con el que fomentamos el cuidado de la salud gracias a actividades programadas.


¿Te unes a nuestro equipo?


REQUISITOS

Formación: Grado medio o superior en Informática o similar.
Experiencia de al menos 2 años en soporte a usuarios.
Conocimientos en Windows, Active Directory y Office 365
Competencias y habilidades: Persona organizada, metódica, con buenas habilidades comunicativas y orientación al cliente.
Carnet de conducir y vehículo para desplazarse hasta el puesto de trabajo en Mudrian.",Segovia,Todos
Comercial Venta Telefónica,DEH Online,Las Matas,16 mil € (Proporcionado por la empresa),+ 30 d,"3,5","¿Quieres unirte a nuestro equipo comercial de venta telefónica?

Buscamos una persona para captación y gestión de nuevos clientes, venta añadida a clientes existentes y gestión comercial.

Preferible que resida en la zona de las Rozas de Madrid o alrededores.

Horario de trabajo: de lunes a jueves de 9.00-18.00 h. Viernes de 8.00-15:15.

Incorporación inmediata.

¿Qué buscamos?


Prospectar nuevos clientes de manera activa a través de llamadas frías, con el objetivo de cualificar prospectos, cerrar demostraciones y vender.
Cumplimiento de los objetivos de facturación.
Trabajar a un ritmo dinámico y con gran volumen de prospectos (60-80 llamadas al día).
Documentar las llamadas y las comunicaciones, para identificar líneas de mejora. En base a esta información, trazar estrategias efectivas de adquisición de clientes.
Cumplimiento de los KPIS y objetivos marcados.
¿Qué necesitas para tener éxito?


Te encantan las ventas y no tienes miedo a hablar con potenciales clientes para ofrecerles la mejor solución.
Eres una persona enfocada en los resultados.
Mentalidad positiva, motivada y con ganas de aprender.
Eres un comercial natural y te apasiona conectar con otras personas.
Experiencia en ventas
Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: A partir de 16.000€ al año más atractivo esquema de comisiones comerciales.

Ubicación del trabajo: Empleo presencial (Las Rozas de Madrid)",Segovia,Todos
Teleoperadora comercial,"Azca Marketing, s.l.",Colmenar Viejo,1 mil € - 2 mil € (Proporcionado por la empresa),27 días,"3,5","Contactar y gestionar una cartera de clientes potenciales a través de llamadas telefónicas.
Identificar las necesidades de los clientes y ofrecer soluciones personalizadas de nuestros servicios de marketing digital.
Generar y calificar leads para el equipo de ventas.
Mantener y actualizar la base de datos de clientes.
Seguir los procesos establecidos y colaborar con otros departamentos para asegurar la satisfacción del cliente.
Cumplir con los objetivos de ventas mensuales y trimestrales.

Tipo de puesto: Jornada completa

Sueldo: 1.200,00€-1.800,00€ al mes

Ubicación del trabajo: Empleo presencial",Segovia,Todos
Gerocultora,Domestiko,Moralzarzal,No especificado,+ 30 d,"3,5","Buscamos incorporar una Gerocultora para nuestro equipo en Moralzarzal. La formación requerida es el Certificado de Profesionalidad de Atención Sociosanitaria a Personas Dependientes. Se valorará la experiencia previa en el sector de atención a la dependencia.

La persona seleccionada se integrará en un equipo comprometido con el bienestar de las personas mayores, aportando empatía y sensibilidad en el cuidado diario. La jornada laboral se ajustará a lo establecido en convenio. La fecha de incorporación es inmediata.",Segovia,Todos
Profesional de industria cárnica,Domestiko,España,No especificado,14 días,"3,5","Se busca una persona con experiencia en la industria cárnica para unirse a nuestro equipo en Villacastín. Las principales tareas incluirán la preparación y el manejo de productos cárnicos, asegurando siempre la máxima calidad y seguridad alimentaria. Participarás en distintas fases de la producción, desde el corte y despiece hasta el envasado y etiquetado final.

Serás responsable de que cada producto cumpla con las especificaciones y de mantener un riguroso control de calidad. También se espera que manejes la maquinaria del sector y mantengas tu área de trabajo limpia y ordenada. Valoramos la habilidad manual, un buen ritmo de trabajo y una actitud responsable y con iniciativa.

La jornada será completa, de lunes a viernes, en horario de 7:00 a 15:00 horas. Se ofrece un contrato temporal de 3 meses a través de una ETT, con opciones de continuidad en la empresa. Es una buena oportunidad para crecer profesionalmente en un sector importante.

Al menos 1 año de experiencia en la industria cárnica. Habilidad manual. Ritmo de trabajo. Responsabilidad. Ganas de aprender.",Segovia,Todos
"27629 - Asistente técnico en expropiaciones, topografía y gestión documental",Ineco,Segovia,No especificado,+ 30 d,"3,5","Ingeniería y consultoría de referencia en el ámbito de la movilidad sostenible y la transformación digital

Ineco lleva 55 años diseñando soluciones integrales, innovadoras y tecnológicas que han permitido avanzar hacia un nuevo modelo de movilidad más sostenible y más segura. Soluciones que contribuyen de manera directa en la mejora de la calidad de vida de millones de personas.

Con un equipo multidisciplinar de más de 6.000 profesionales, la empresa está presente en todos los continentes donde despliega su experiencia y capacidad para afrontar trabajos técnicamente complejos gracias a su conocimiento especializado y a la aplicación de la tecnología más avanzada y vanguardista.

Funciones

- Apoyo administrativo en la redacción de Informes técnicos en materia de Explotación y Conservación.

Elaboración de informes sobre expedientes de autorizaciones de accesos, obras, instalaciones o actividades en las zonas de protección de las carreteras estatales.
Seguimiento de Órdenes de Estudio y Proyectos, redacción de oficios y recepciones, pase a la firma de documentos, fichas y listado actualizado, así como preparación y archivo de carpetas digitales y físicas.
Elaboración, gestión, control y remisión de tasas 022 en la tramitación de expedientes solicitados de señalización de animales (P-24), archivo, digitalización, registro en hojas Excel y posterior remisión con su oficio correspondiente mediante SGS al solicitante.
Labores de ordenanza tales como recogida y traslado de llamadas, preparación de correo postal, etiquetado de notificaciones, elaboración de albaranes y posterior entrega en la oficina de Correos, encuadernación de proyectos, mantenimiento de fotocopiadora, fotocopiar y encuadernas y tareas diversas
Elaboración de planos y cartografía solicitados por el Jefe de Unidad y los Jefes de Sección Técnica.

Requisitos

- Experiencia en: 4 años en puesto similar administración pública.

Años de experiencia en el puesto: > 5 años.
- Titulación: Formación Profesional - Otros.

Programas: Autocad, ArcGis,

Se ofrece

¿Qué te podemos ofrecer?

Incorporarte a una compañía pública referente en la ingeniería y consultoría del transporte con más de 6.000 profesionales
Contamos con beneficios flexibles adaptables a cada persona.
Formación continua. En INECO aportamos la formación en idiomas y la formación en las disciplinas técnicas que se requieran para desarrollar tu carrera profesional.
Conciliación entre la vida personal y profesional. Disponemos de múltiples medidas de conciliación.
Acceso a numerosos descuentos y promociones exclusivos para nuestros profesionales.
Formar parte de una empresa como INECO se traduce en oportunidad: la diversidad de oferta con la que contamos significa que puedes desarrollar tu trayectoria profesional en el ámbito que mejor responda a tus intereses, así como ir aprendiendo en las distintas áreas de la compañía.
En Ineco apostamos por el talento que tiene como base entornos de trabajo retadores y estimulantes que promuevan el desarrollo personal y profesional de nuestros empleados, garantizando el cumplimiento de los principios de igualdad, mérito y capacidad, así como la trasparencia, objetividad y la igualdad de oportunidades.
En Ineco estamos comprometidos con la protección del medio ambiente y con la mitigación de los efectos del cambio climático y nos sumamos al reto de la Agenda 2030 y los 17 ODS
Mantenemos desde el año 2008 la adhesión a los Diez Principios del Pacto Mundial de Naciones Unidas, basados en el respeto y promoción de los derechos humanos, laborales, medioambientales y de lucha contra la corrupción.",Segovia,Todos
Asesor comercial B2B - Automoción,Grupo Motor Pacífico,Segovia,No especificado,24 horas,"3,5","DESCRIPCIóN

¡Únete a nuestro equipo como Asesor Comercial B2B en Grupo Motor Pacífico!


Somos Grupo Motor Pacífico, un grupo con más de 25 años de experiencia en el sector de la automoción y un exhaustivo conocimiento regional en todas las áreas y ubicaciones en las que operamos.


Estamos buscando un/a Asesor/a Comercial B2B proactivo/a y orientado/a a resultados para unirse a nuestro equipo de Volkswagen en Segovia.





La misión de esta posición es cumplir con los objetivos, enfocándose en la captación de nuevos clientes corporativos y en la fidelización de la cartera existente. Además, se encargará de desarrollar y mantener relaciones comerciales sólidas con los asesores comerciales de las compañías de renting y otros sectores empresariales.


Funciones:




Seguimiento de clientes activos y potenciales: mantener una relación continua con clientes actuales y captar nuevas oportunidades de negocio.
Captación de nuevos clientes (B2B): identificar y atraer nuevas empresas para ampliar nuestra base de clientes corporativos.
Elaboración de informes: realizar informes detallados sobre la gestión comercial y los resultados obtenidos.
Control de documentación económica: gestionar la documentación económica relacionada con la venta de vehículos.
Impulso de campañas de promoción: participar activamente en la implementación de campañas de promoción de ventas de la Skoda.
Cumplimiento de estándares: asegurar que todas las interacciones con clientes y el proceso de ventas cumplan con los estándares y procesos establecidos por la Skoda.
Propuesta de nuevos canales de distribución: identificar oportunidades de expansión y proponer nuevas estrategias de distribución.
Satisfacción del cliente: garantizar que nuestros clientes reciban un servicio excepcional y que sus necesidades sean atendidas de manera eficaz.
Aplicación de políticas de calidad: asegurar la implementación de las políticas de calidad, manteniendo la imagen de la Volkswagen.


Requisitos:




Experiencia previa en ventas B2B, muy valorable en el sector automoción.
Habilidades de negociación y comunicación efectiva.
Capacidad para trabajar de forma independiente y en equipo.
Alta orientación al cliente y compromiso con la satisfacción del mismo.
Capacidad para proponer estrategias innovadoras y gestionar proyectos de ventas.


Condiciones:




Atractivo salario según valoración del perfil
Ser parte del grupo con mayor capilaridad en territorio nacional y de una marca como Motor Pacífico
Pertenecer a un gran proyecto
Plan de carrera y formación


Si cumples con el perfil y te apasiona el mundo de las ventas y la automoción, ¡queremos conocerte! Envíanos tu candidatura y da el siguiente paso en tu carrera profesional con Grupo Motor Pacífico.",Segovia,Todos
Busco peon autónomo para obra nueva,Domestiko,Boalo,No especificado,+ 30 d,"3,5","Se precisa un/a peón/a autónomo/a para participar en las tareas de una obra de construcción de una vivienda nueva. Las labores a desempeñar serán variadas y esenciales para el desarrollo del proyecto.

Este puesto se ubica en Cerceda, Madrid, y la incorporación es inmediata. Si bien se valora la experiencia previa en puestos similares, no se considera un requisito indispensable para la candidatura.

Se ofrecerá un contrato de carácter temporal con una jornada laboral completa.",Segovia,Todos
Mozo montaje piezas mecánicas,Temps,Soto del Real,No especificado,+ 30 d,"3,5","Salario:
A convenir
Tipo de contrato:
De duracion determinada
Jornada:
Jornada Completa
Experiencia:
1 año de experiencia

En TEMPS llevamos 25 años encontrando oportunidades profesionales para la gente que busca trabajo.Tenemos experiencia, somos solventes y estamos comprometidos.En este momento tenemos esta posición vacante. ¿Te encaja?Importante empresa alemana del sector ferroviario, vinculado al montaje, ensamblaje, reparación y mantenimiento de vagones de trenes y locomotoras, ubicada en ZONA NORTE de Madrid Soto del Real, precisa incorporar Operario de piezas mecánicasFunciones: limpieza de componentes mecánicos, desmontaje, montaje, verificación y pintado de elementos, manejando productos químicos de limpieza, herramienta electroneumática de mano.INCORPORACIÓN INMEDIATA - Imprescindible vehículo propio.- Contrato hasta a través de ETT (9/12 al 19/12) y otro 8/01 en adelante-Horario: turnos rotativos 6:00 a 14:00 o 14:00 a 22:00 o 22:00 a 6:00 - Salario bruto anual segun valia - Lugar de trabajo: Soto del Real.",Segovia,Todos
Comercial Júnior Segovia - Crecimiento y formación continua.,Würth,España,No especificado,17 días,"3,5","¿Te gustaría tener un trabajo donde puedas organizar tu día con autonomía, seguir aprendiendo en cada momento y sentirte parte de un equipo que te apoya de verdad?

Desde el primer día contarás con un plan de formación, un camino claro para crecer profesionalmente y la oportunidad de vivir experiencias muy variadas: cada cliente, cada proyecto y cada conversación te harán evolucionar.

Y lo harás rodeado/a de un equipo con buen ambiente, ganas de ayudar y pasión por lo que hace.

¿Cómo será trabajar como Comercial en WÜRTH?

Formación inicial y a lo largo del camino y con un equipo que suma: Desde el primer día contarás con una formación práctica de la mano de los mejores, combinando una semana presencial en nuestra sede central en Barcelona y acompañamientos a Vendedores Formadores en tu territorio. Una vez que estés vendiendo, continuaras con tu formación en ventas, gestión, organización, productos y más. Y lo mejor: nunca estarás solo/a. Siempre tendrás a tu lado un equipo dispuesto a ayudarte, compartir experiencias y darte consejos reales cuando los necesites...

Plan de carrera real, con ejemplos reales: Formador/a, jefe/a de grupo, comercial grandes cuentas, vendedores especialistas… Muchos empezaron como tú. Si quieres crecer, la empresa te acompaña de verdad.

Tu esfuerzo tiene recompensa real: No hay techo retributivo. Salario fijo + variable. Si te implicas, tu esfuerzo se traduce en crecimiento real de ingresos a lo largo de tu carrera profesional.

Autonomía para organizar tu agenda: Tendrás libertad para planificar tu jornada según tus objetivos y clientes a visitar. Confiamos en tu responsabilidad.

Empiezas desde casa y con cartera propia: Iniciaras tu ruta diaria saliendo desde casa directamente a tus clientes, para ello dispondrás de los medios necesarios y una cartera de clientes que irás desarrollando con tu esfuerzo y trabajo.

️ Horario flexible y sin fichar: No tendrás un horario rígido ni tendrás que fichar. Adaptarás tu jornada a tus clientes y zona de trabajo con plena confianza en tu responsabilidad.

Conocerás el corazón de las empresas: No solo vendes, ves cómo funcionan desde dentro y si con tu trabajo y esfuerzo te ganas la confianza del cliente, te convertirás en una parte importante de las mismas.

Todo lo que necesitas para rendir, evolucionar y desarrollarte: Coche de empresa con combustible, iPad, móvil, tarjeta restaurante y retribución flexible. Además, descuentos exclusivos en viajes, tecnología, moda y más ventajas gracias al programa SerWürth.

¿Qué necesitas para tener éxito en esta posición?

No necesitas experiencia previa: Si tienes actitud y ganas de aprender, el resto lo ponemos nosotros. Te formaremos desde cero para que puedas desenvolverte con seguridad y triunfar desde el primer día.

Carnet de conducir en vigor: Tendrás que visitar a tus clientes en tu zona de trabajo y para ello te facilitaremos un coche de empresa. Si tienes carnet, ya tienes lo esencial para empezar a rodar.

¿Cuál será tu misión en este puesto?

Tras una formación inicial que durará como mínimo 12 semanas, asumirás tu propia cartera de clientes y te encargarás de visitarlos de forma regular para conocer sus necesidades y ayudarles a que su negocio funcione mejor cada día.

Tu misión será acompañarlos, asesorarles y ofrecerles las mejores soluciones del catálogo Würth: desde tornillería, herramientas y EPIs, hasta productos químicos, sistemas de almacenaje o soluciones técnicas.

Tendrás un papel clave: gracias a tu trabajo, los clientes encontrarán justo lo que necesitan, confiarán en ti y crecerán contigo. Y mientras les ayudas, tú también estarás creciendo.


¿Te vas a perder la oportunidad de desarrollar una carrera profesional en el mundo de las ventas con nosotros? Inscríbete en nuestra oferta y te contamos más.

En Würth España S.A estamos 100% comprometidos con garantizar procesos de selección libres de sesgos e igualdad de oportunidades. La diversidad y la inclusión son parte integral de nuestra cultura y nuestra realidad. Respetamos y fomentamos la singularidad y el potencial de cada persona independientemente de su raza, género, cultura, orientación sexual o discapacidad. Porque para trabajar con nosotros lo que nos importa es lo que tú puedes aportar y nada más.",Segovia,Todos
Monitor/a - Fijo discontinuo - 10h - El Escorial,Aramark,San Lorenzo de El Escorial,No especificado,5 días,"3,5","Descripción del trabajo

PERSONAL MONITOR COMEDOR ESCOLAR

Pedagógica: Ofrecer unos modelos educativos concretos de relación, comportamiento, valores y de interpretación del entorno.

Organizativa: Que las actividades se lleven a cabo, dando iniciativa al alumnado y evitando la improvisación.

Seguridad: Velar por la seguridad del alumnado mientras se realicen las actividades, asegurando el cumplimiento de las normas establecidas.

Animación y Dinamización: Estimular la comunicación y ofrecer los medios y elementos necesarios para ello.

Tutorial: Conocer los objetivos individuales y de grupo, y encontrar espacios de comunicación y de relación interpersonal.

Didáctica: Facilitar aprendizajes sociales, intelectuales y de habilidades, dando explicaciones verbales con claridad, síntesis, expresividad y adecuándose al lenguaje del/de la niño/a.

Responsabilidades del trabajo
Supervisar la entrada y la salida del comedor por parte de los/las comensales.
Mantener el orden y asegurar el buen comportamiento de los/las niños/as, utilizando estrategias y técnicas adecuadas.
Enseñar buenos hábitos y modales en la mesa.
Ayudar a los/as niños/as a comer en función de sus necesidades.
Ayudar a servir la mesa.
Implantar la APP.
Dirigir y dinamizar actividades, juegos y talleres.
Actuar de manera equitativa con todo el alumnado.
Seguimiento y evaluación del trabajo realizado.
Informar al/la Supervisor/a de cualquier duda o incidencia que tenga lugar durante el horario de comedor.
Trabajar en equipo.
Prevenir cualquier incidente que pueda ocurrir, mediante seguridad activa y/o pasiva.
Conocer aspectos a tener en cuenta del alumnado que afecten a su salud y actuar coherentemente. Tanto aspectos alimenticios como conductuales.
Abstenerse de entrar en la cocina y manipular alimentos que comprometan nuestra seguridad, cocinar, trasladar ollas con agua hirviendo, etc., y si se hace esporádicamente, utilizar y conocer las medidas de seguridad adecuadas.
Utilizar vestimenta y calzado adecuado según nuestro puesto de trabajo.
Informar con la máxima antelación la ausencia en el trabajo y entregar la justificación correspondiente.
Utilizar un trato y un vocabulario acorde.
Y cualquier otra tarea que le sea encomendada para asegurar el correcto funcionamiento del servicio y de la actividad del centro.


Cualificaciones
La persona que realice funciones de monitor debe ser un educador, por eso su función es fundamentalmente pedagógica.
Mediante su relación personal, a través de su trabajo y propuestas, debe ayudar al grupo de menores y a cada uno en particular a ir madurando y creciendo en la adquisición personalizada de valores, hábitos, actitudes y criterios de vida.
Para poder desarrollar bien su trabajo es necesario no solo que le gusten los niños y las niñas y que se sienta a gusto con ellos, sino que adopte una actitud profesional en el desempeño de su trabajo
Valorable disponer del carnet de monitor/a.
Castellano/inglés si lo requiere el centro de trabajo.
Informatica a Nivel usuario.
Educación
Sobre Aramark

Nuestra misión

Nuestra esencia radica en el servicio. Nos esforzamos en hacer grandes cosas para nuestra gente, nuestros clientes y socios, así como por la comunidad y el planeta.

En Aramark, creemos que todos los empleados y empleadas deben tener las mismas oportunidades laborales y ser libres de participar en todos los aspectos de la compañía. No toleramos la discriminación por raza, color, religión, orígen, edad, sexo, género, embarazo, discapacidad, orientación sexual, identidad de género, información genética ni cualquier otra característica de las personas que trabajan con nosotros.

Sobre Aramark

Aramark España es una compañía de servicios de alimentación, que forma parte del grupo Aramark Corporation. Con presencia en España desde 1992, Aramark abarca cuatro grandes áreas de negocio: centros educativos (universidades y colegios), centros sociosanitarios (hospitales y residencias), empresas y centros de ocio y entretenimiento.

Actualmente, la compañía cuenta con una plantilla de más de 12.400 personas en España, y prepara diariamente más de 405.000 menús para 1.600 centros donde gestiona el servicio de alimentación.

Aramark Corporation es una multinacional con sede en Filadelfia (EEUU) que está presente en 15 países y cuenta con 262.550 empleados en todo el mundo.

Más información: www.aramark.es",Segovia,Todos
Montador/a Vehículos,The Wise Seeker,Colmenar Viejo,No especificado,+ 30 d,"3,5","THE WISE SEEKER S.L


Colmenar Viejo (Madrid)
Hace menos de una hora (Actualizada)
Inscribirme en esta oferta

Comparte:

Experiencia

Al menos 2 años de experiencia

Salario

Retribución sin especificar

Área - Puesto

Ingeniería y producción

Oficial Electromecánico/a de Automoción

Profesionales, artes y oficios

Mecánico/a
Ajustador/a
Mecánico/a de Automoción

Categoría o nivel

Empleado/a

Vacantes

1

Inscritos

7

Contrato

Contrato Indefinido

Jornada

Intensiva


Duración de la oferta: hasta el 27/12/2025.

Funciones

Buscamos un profesional para realizar el montaje, diagnóstico y reparación de los sistemas eléctricos y electrónicos de los vehículos, abarcando desde el cableado y componentes básicos hasta los sistemas complejos de control, iluminación, arranque y carga, además de la instalación de accesorios y mantenimiento preventivo para asegurar el funcionamiento seguro y eficiente del automóvil Funciones principales Diagnóstico y reparación: Identifica y resuelve averías en los sistemas eléctricos y electrónicos utilizando herramientas especializadas, como los equipos de diagnóstico. Mantenimiento y sustitución: Realiza el mantenimiento preventivo y correctivo de componentes eléctricos, como alternadores, motores de arranque, baterías y cableados, sustituyendo las piezas defectuosas cuando es necesario. Instalación de componentes: Monta y configura nuevos componentes eléctricos, así como accesorios como sistemas de entretenimiento, luces y dispositivos de navegación. Interpretación de esquemas eléctricos: Lee e interpreta manuales técnicos, esquemas eléctricos y diagramas para asegurar un correcto mantenimiento y reparación de los vehículos. Manejo de sistemas de control: Se encarga de la programación y configuración de las unidades de control electrónicas (ECU) que gestionan múltiples sistemas del vehículo. Prevención de fallos y seguridad: Asegura la seguridad eléctrica del vehículo, previniendo fallos que puedan generar riesgos de incendio u otros incidentes.

Requisitos

Requisitos: carnet de conducir, disponibilidad para viajar de vez en cuando,

Se ofrece

Ubicación: Colmenar Viejo (Madrid) Condiciones y Salario: según convenio, horario de 7:00 a 15:00 todo el año.",Segovia,Todos
Monitor/a de Restauración del mueble,Nascor Formación,Moralzarzal,No especificado,23 días,"3,5","Buscamos a un/a monitor/a de Restauración del mueble.

Requisitos Técnicos:

Titulación académica oficial en restauración o bellas artes.
Experiencia mínima de 3 cursos impartiendo talleres similares.

Funciones:

Enseñanza de técnicas de restauración y organización de exposiciones del material restaurado.
Asesoramiento en la reparación de enseres del Centro Cultural y elementos escenográficos del teatro.
Impartición de monográficos específicos para jóvenes.

Tipo de puesto: Contrato temporal

Ubicación del trabajo: Empleo presencial",Segovia,Todos
