Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Responsable de Diseño Hardware (Sector Automotriz),Valeo,Martos,No especificado,10 días,"3,4","Valeo is a tech global company, designing breakthrough solutions to reinvent the mobility. We are an automotive supplier partner to automakers and new mobility actors worldwide. Our vision? Invent a greener and more secured mobility, thanks to solutions focusing on intuitive driving and reducing CO2 emissions. We are leader on our businesses, and recognized as one of the largest global innovative companies.

Como referente en Diseño de Hardware en Valeo Martos, diseñarás electrónica de vanguardia para los principales fabricantes de automóviles del mundo, trabajando en un entorno dinámico, internacional y multicultural.

Tu misión será diseñar circuitos electrónicos según las especificaciones del cliente para sistemas de iluminación en la industria automotriz, aplicando las técnicas más innovadoras en un entorno en constante evolución.

Serás responsable de:

Cumplir con los procesos de las disciplinas de ingeniería y las reglas de diseño.

Planificar, supervisar y controlar las actividades según el plan de desarrollo de la disciplina de ingeniería de su grupo de productos/línea de productos, siguiendo la metodología CPM ( CLEAN Project Management ).

Garantizar un diseño y validación robustos en línea con los objetivos económicos.

Revisar requisitos internos, requisitos del cliente y especificaciones técnicas.

Gestionar el cronograma detallado y el presupuesto asignado.

Contribuir a la identificación de necesidades en términos de recursos, equipos e inversiones.

Establecer el desglose detallado de actividades para cumplir con los hitos del proyecto.

Realizar el seguimiento de las actividades y gastos de su área para cumplir con el presupuesto y los plazos permitidos.

Realizar o dar soporte en cálculos de diseño, simulaciones, codificación y pruebas de aceptación asociadas.

Aplicar reglas de estandarización; excepcionalmente, solicitar desestandarizaciones basadas en justificaciones técnicas.

Preparar las revisiones de diseño de la disciplina de ingeniería.

Actuar como interfaz con el cliente para el contenido técnico de su disciplina.

Reportar y escalar incidencias al Responsable Técnico de Producto (PTM/PTL) y a su superior jerárquico.

Aptitudes y experiencia deseadas:

Grado o Máster en Ingeniería Electrónica, Telecomunicaciones o experiencia equivalente.

Entre 5 y 7 años de experiencia en Diseño de Hardware en el sector automotriz o industrias relevantes.

Nivel de inglés de negociación (obligatorio B2-C1).

Dominio de herramientas de simulación y CAD ( Simetrix, Pspice, Cadence... ).

Buenas prácticas en compatibilidad electromagnética (EMC).

Pasión por el diseño de hardware y por la industria del automóvil.

¡Si no cumples con todos los requisitos, no te preocupes, también queremos conocerte! Podemos ayudarte a desarrollar tu carrera profesional con nosotros.

Job:

Engineering Disciplines Management

Organization:

Schedule:

Full time

Employee Status:

Regular

Job Type:

1000 - ORDINARIO INDEFINIDO TP COMPLETO

Job Posting Date:

2026-02-16
Join Us !
Being part of our team, you will join:

one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development
a multi-cultural environment that values diversity and international collaboration
more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth
a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable development

More information on Valeo: https://www.valeo.com",Jaén,Todos
DOCENTE PARA CERTIFICADO DE PROFESIONALIDAD COML0210 - GESTIÓN Y CONTROL DEL APROVISIONAMIENTO (Jaén),Enterprise Formación,España,No especificado,14 días,"3,4","-Jaén-

Oferta para Jaén de DOCENTE para el certificado de COML0210 - GESTIÓN Y CONTROL DEL APROVISIONAMIENTO


REQUISITOS DEL DOCENTE:

Titulación universitaria (Licenciatura/Grado) en áreas logísticas, económicas o técnicas, o FP Superior en transporte/logística. Es indispensable acreditar experiencia profesional en el sector y competencia docente (Certificado de Docencia, Máster Profesorado).

Relación con el cliente
Evolución personal
Autonomía
Trabajo administrativo
Conocimientos técnicos",Jaén,Todos
COMERCIAL (H/M) DE MODERNIZACIONES EN LINARES,OTIS,Linares,No especificado,14 días,"3,4","Date Posted:
2026-01-19
Country:
Spain
Location:
Pintor Greco 12, 23700 LINARES, Spain
¿Te gustaría formar parte de un sector estable y con muchas salidas profesionales?
OTIS, líder a nivel nacional y mundial del sector de la elevación, está contratando TÉCNICO COMERCIAL (H/M) en LINARES.
Como TÉCNICO COMERCIAL, tus funciones serán:
Realización de acciones comerciales con clientes, planificando y realizando las visitas y seguimientos correspondientes, para conseguir el cumplimiento de los objetivos comerciales.
Captación de clientes.
Seguimiento de la gestión de cobros con los clientes, asegurando los objetivos de saldos establecidos.
Elaboración del reporting comercial de forma veraz, cumpliendo tiempos y formatos establecidos.
Coordinación con el equipo técnico (técnicos o supervisores) para alineación de objetivos y maximización de satisfacción del cliente.
Participación en las reuniones periódicas de su delegación, así como en todas aquellas extraordinarias en las que sea requerida su presencia.
Para tener éxito en este puesto, necesitamos:
FORMACIÓN: Diplomatura o Licenciatura (preferentemente Ingeniería o Arquitectura). Grado Superior FP.
EXPERIENCIA: preferentemente de al menos 3 años en posiciones afines.
OFIMÁTICA: dominio Ms Office 365.
IDIOMAS: inglés, mínimo B2.
OTROS:
Imprescindible carnet B en vigor.
¿Te gustaría unirte a una verdadera empresa internacional, impulsada por el talento, que valora la Seguridad, la Ética, la Calidad, la Innovación y las Oportunidades para los Empleados?
Buscamos profesionales comprometidos, cuya prioridad es la seguridad, que se sientan cómodos trabajando en equipos o solos, que sean curiosos y con capacidad adaptativa.
If you live in a city, chances are we will give you a lift or play a role in keeping you moving every day.
Otis is the world’s leading elevator and escalator manufacturing, installation, and service company. We move 2.4 billion people every day and maintain approximately 2.4 million customer units worldwide, the industry's largest Service portfolio.
You may recognize our products in some of the world’s most famous landmarks including the Eiffel Tower, Empire State Building, Burj Khalifa and the Petronas Twin Towers! We are 72,000 people strong, including engineers, digital technology experts, sales, and functional specialists, as well as factory and field technicians, all committed to meeting the diverse needs of our customers and passengers in more than 200 countries and territories worldwide. We are proud to be a diverse, global team with a proven legacy of innovation that continues to be the bedrock of a fast-moving, high-performance company.
When you join Otis, you become part of an innovative global industry leader with a resilient business model. You’ll belong to a diverse, trusted, and caring community where your contributions, and the skills and capabilities you’ll gain working alongside the best and brightest, keep us connected and on the cutting edge.
We provide opportunities, training, and resources, that build leadership and capabilities in Sales, Field, Engineering and Major Projects and our Employee Scholar Program is a notable point of pride, through which Otis sponsors colleagues to pursue degrees or certification programs.
Today, our focus more than ever is on people. As a global, people-powered company, we put people – passengers, customers, and colleagues – at the center of everything we do. We are guided by our values that we call our Three Absolutes – prioritizing Safety, Ethics, Quality in all that we do. If you would like to learn more about environmental, social and governance (ESG) at Otis click
here
.
Become a part of the Otis team and help us #Buildwhatsnext!
Otis is An Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age, or any other protected class according to applicable law. To request an accommodation in completing an employment application due to a special need or a disability, please contact us at careers@otis.com.",Jaén,Todos
TECNICO (H/M) MONTAJE INTEGRA LINARES,OTIS,España,No especificado,14 días,"3,4","Date Posted:
2026-02-06
Country:
Spain
Location:
P.I Los Olivares - C/ Chilluevar nave 8 23009 JAÉN, Jaen Spain
¿Te gustaría formar parte de un sector estable y con muchas salidas profesionales?
INTEGRA, empresa de montaje asociada a OTIS España, multinacional líder mundial y nacional del sector elevación, está contratando MONTADOR (H/M) DE INSTALACIONES EN OBRA para dar servicio enLINARES.
Como MONTADOS DE INSTALACIONES EN OBRA, tus funciones serán:
Montaje e instalación de ascensores, tanto parte mecánica como eléctrica
Atención de clientes asignados
Para tener éxito en este puesto, necesitamos:
FORMACIÓN: formación técnica de grado medio o superior; o experiencia equivalente en obra (albañilería, cerrajería, electricista...)
EXPERIENCIA: 1 o 2 años de experiencia mínima como montador.
OFIMÁTICA: Ms Office 365 (Nivel usuario).
OTROS:
Imprescindible carné B en vigor.
Ofrecemos unas condiciones laborales y profesionales muy atractivas:
Programa de formación inicial y plan de formación anual
Oportunidades reales de desarrollo futuro (en OTIS o en otras empresas asociadas a OTIS España)
Excelente ambiente de trabajo
¿Te gustaría unirte a una verdadera empresa internacional, impulsada por el talento, que valora la Seguridad, la Ética, la Calidad, la Innovación y las Oportunidades para los Empleados?
Buscamos profesionales comprometidos, cuya prioridad es la seguridad, que se sientan cómodos trabajando en equipos o solos, que sean curiosos y con capacidad adaptativa.
If you live in a city, chances are we will give you a lift or play a role in keeping you moving every day.
Otis is the world’s leading elevator and escalator manufacturing, installation, and service company. We move 2.4 billion people every day and maintain approximately 2.4 million customer units worldwide, the industry's largest Service portfolio.
You may recognize our products in some of the world’s most famous landmarks including the Eiffel Tower, Empire State Building, Burj Khalifa and the Petronas Twin Towers! We are 72,000 people strong, including engineers, digital technology experts, sales, and functional specialists, as well as factory and field technicians, all committed to meeting the diverse needs of our customers and passengers in more than 200 countries and territories worldwide. We are proud to be a diverse, global team with a proven legacy of innovation that continues to be the bedrock of a fast-moving, high-performance company.
When you join Otis, you become part of an innovative global industry leader with a resilient business model. You’ll belong to a diverse, trusted, and caring community where your contributions, and the skills and capabilities you’ll gain working alongside the best and brightest, keep us connected and on the cutting edge.
We provide opportunities, training, and resources, that build leadership and capabilities in Sales, Field, Engineering and Major Projects and our Employee Scholar Program is a notable point of pride, through which Otis sponsors colleagues to pursue degrees or certification programs.
Today, our focus more than ever is on people. As a global, people-powered company, we put people – passengers, customers, and colleagues – at the center of everything we do. We are guided by our values that we call our Three Absolutes – prioritizing Safety, Ethics, Quality in all that we do. If you would like to learn more about environmental, social and governance (ESG) at Otis click
here
.
Become a part of the Otis team and help us #Buildwhatsnext!
Otis is An Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age, or any other protected class according to applicable law. To request an accommodation in completing an employment application due to a special need or a disability, please contact us at careers@otis.com.",Jaén,Todos
Channel Sales Manager,Meltio,Linares,No especificado,14 días,"3,4","Linares, Spain / Full-time

At Meltio, we are looking for a Channel Sales Manager to join our growing sales team!

We are a young, yet rapidly growing company, aiming to take metal 3D printing to the next level by developing high-performance, affordable, and easy-to-use metal 3D printing solutions.

What are we looking for?

The Channel Sales Manager role is critical to the success of the company. We’re looking for someone with extensive experience in channel development, go to market, development of international key accounts and day to day sales operations.

The ideal candidate should be proactive, and highly motivated to work independently in a fast-paced environment.

Our global sales strategy has to translate impeccably to a local one to support our ecosystem of sales partners and integrators. We place great emphasis on education and quality over quantity when it comes to sales channel development.

Main responsibilities:

Achieve assigned territory goals and KPIs
Coach, develop and strengthen our channel relationships
Tailor global channel strategy to local markets
Training and onboarding new partners
Coordinate selling efforts with channel partners to execute and win deals
Manage multiple opportunities with multiple partners at once
Demonstrate Meltio technology to end-users and channel partners
Manage forecast and pipeline objectives and visibility
Co-create go to market strategy of assigned territory with resellers
Support and participate in day to day sales operations
Build a regional team with marketing, sales and application expertise
Support 360º company expansion in the territory

You will be a great fit for the Meltio team if you are/have:

Creative thinker, positive attitude and great problem-solving skills
Customer-focused and achievement driven
Degree in engineering or business
3+ years of technology solution sales experience
3+ years of experience managing an indirect sales channel
Strong technical and business vision
Excellent networking and stakeholder management skills
High-level of proficiency working with international organizations
Confident and influential negotiator in business discussions
Able to build rapport and credibility with partners quickly
Fluent in written and spoken English. French or German and Spanish is a plus

If you feel like you would be a great addition to our team, send us your CV and project portfolio to careers@meltio3d.com.

We encourage you to apply regardless of meeting all qualifications and/or requirements.

For additional information, check out our website at meltio3d.com.",Jaén,Todos
Docente Actividades básicas de itinerarios de baja y media montaña,ATU FORMACIÓN Y DIGITALIZACIÓN,España,No especificado,16 días,"3,4","ATU FORMACIÓN Y DIGITALIZACIÓN


Marmolejo (Jaén)



Experiencia

No se requiere experiencia

Salario

Retribución sin especificar

Área - Puesto

Educación, formación

Profesor/a (otros)
Profesor/a de Educación Física
Docente Área Deporte
Categoría o nivel

Técnico/a

Vacantes

1

Inscritos

0


Proceso de selección continuo.

Funciones

Docente AFDA04 Actividades básicas de itinerarios de iniciación de baja y media montaña.

Requisitos

Formación docente y relacionada con el sector, además de experiencia en el sector de la fromación.

Se ofrece

Contrato como docente.",Jaén,Todos
Técnico/a Junior de Diseño Mecánico,"Controlar – Electrónica Industrial e Sistemas, S.A.",España,No especificado,16 días,"3,4","Ubicación

Jaén

Áreas de Trabajo

Técnico/a Junior de Diseño Mecánico

Incorporación como

Prácticas Profesionales

Fecha de inicio

A convenir

Horario de trabajo

Part-Time




Ubicación

Jaén

Áreas de Trabajo

Técnico/a Junior de Diseño Mecánico

Incorporación como

Prácticas Profesionales

Fecha de inicio

A convenir

Horario de trabajo

Part-Time



Declaración de privacidad de datos
Aplica ahoraRecomendar a un amigo
Responsabilidades
Apoyo en el diseño de planos mecánicos según especificaciones técnicas.
Soporte en la elaboración de documentación de proyecto.
Colaboración con otros departamentos durante el desarrollo de los proyectos.
Tu perfil
Estudiante de Formación Profesional en Diseño Mecánico o área relacionada.
Conocimientos de CATIA V5.
Interés por el diseño mecánico industrial.
Posibilidad de firmar convenio de prácticas.
Lo que ofrecemos:

Oportunidades reales de crecimiento y aprendizaje | posibilidades de movilidad interna | acceso a tecnologías avanzadas y laboratorios especializados | equipos dinámicos y multidisciplinares | cultura de trabajo abierta y colaborativa | ambiente inclusivo y respetuoso | espacio para la creatividad | días flexibles por cumpleaños y vacaciones | actividades de team building y eventos sociales | proyectos innovadores enfocados en la Industria 4.0 | innovación y excelencia premiadas | reconocimiento como Great Place to Work® | retos en un entorno internacional | presencia global y colaboración entre equipos multinacionales

¡Únete a nuestro equipo! ¡Únete a la innovación!
Aplica ahoraRecomendar a un amigo

Vacante publicada el 10/02/2026

ID de trabajo 39433",Jaén,Todos
IT Systems & Infrastructure Administrator,Meltio,Linares,No especificado,16 días,"3,4","Linares, Spain / Full-time

At Meltio, we are looking for an IT Systems &amp; Infrastructure Administrator to join our growing team!

We are a young, yet rapidly growing company, aiming to take metal 3D printing to thenext level by developing high-performance, affordable, and easy-to-use metal 3D printing solutions.


What are we looking for?
The IT Systems & Infrastructure Administrator role is critical to the success of the company. We’re looking for someone capable of managing and maintaining the company’s IT infrastructure, ensuring system availability, performance, and security while supporting internal users in a fast-paced environment.


The ideal candidate should be proactive, autonomous, and highly motivated to work independently, while coordinating with external partners and internal teams when required. Main responsibilities:

Manage and maintain the company’s IT infrastructure, including networks, servers, and cloud services
Administer and support company computers and user accounts (primarily Windows and/or Linux environments)
Maintain and monitor server and web infrastructure to ensure availability, performance, and security
Coordinate and manage cybersecurity initiatives in collaboration with external security partners
Implement and maintain security policies, access controls, patching, backups, and disaster recovery processes
Provide advanced technical support and troubleshooting for internal users
Manage onboarding and offboarding processes, including hardware provisioning and access management
Act as the primary technical contact for IT vendors and service providers
Maintain clear documentation of systems, procedures, and IT assets
Support internal IT-related projects and operational needs
You will be a great fit for the Meltio team if you are/have:

Strong knowledge of Windows and/or Linux operating systems
Solid understanding of networking concepts (LAN/WAN, VPNs, firewalls)
Experience with cloud platforms and web/server infrastructure
Practical experience working on cybersecurity projects with external partners
Ability to work independently and remain productive without close supervision for extended periods
Strong troubleshooting, organizational, and communication skills
Ability to develop scripts or small internal tools to automate IT operations
Capacity to contribute to internal software development tasks when needed
Ability to provide informal guidance or coordination for IT-related initiatives

If you feel like you would be a great addition to our team, send us your CV and project portfolio to careers@meltio3d.com.
We encourage you to apply regardless of meeting all qualifications and/or requirements.
For additional information, check out our website at meltio3d.com.",Jaén,Todos
Técnico/a Junior de Calidad,"Controlar – Electrónica Industrial e Sistemas, S.A.",España,No especificado,16 días,"3,4","Ubicación

Jaén

Áreas de Trabajo

Técnico/a Junior de Calidad

Incorporación como

Prácticas Profesionales

Fecha de inicio

A convenir

Horario de trabajo

Part-Time




Ubicación

Jaén

Áreas de Trabajo

Técnico/a Junior de Calidad

Incorporación como

Prácticas Profesionales

Fecha de inicio

A convenir

Horario de trabajo

Part-Time



Declaración de privacidad de datos
Aplica ahoraRecomendar a un amigo
Responsabilidades
Desarrollo y mantenimiento de sistemas de gestión de calidad.
Seguimiento de KPIs de calidad y elaboración de informes.
Gestión de no conformidades y acciones correctivas.
Apoyo en auditorías internas y externas.
Identificación de oportunidades de mejora en los procesos de diseño, producción y test.
Colaboración con distintas áreas para promover la cultura de calidad.
Tu perfil
Formación en Ingeniería, ADE, Organización Industrial o similar.
Interés por la calidad, los procesos y la mejora continua.
Capacidad de análisis, organización y atención al detalle.
Disponibilidad para firmar inicialmente un convenio de prácticas.
Lo que ofrecemos:

Oportunidades reales de crecimiento y aprendizaje | posibilidades de movilidad interna | acceso a tecnologías avanzadas y laboratorios especializados | equipos dinámicos y multidisciplinares | cultura de trabajo abierta y colaborativa | ambiente inclusivo y respetuoso | espacio para la creatividad | días flexibles por cumpleaños y vacaciones | actividades de team building y eventos sociales | proyectos innovadores enfocados en la Industria 4.0 | innovación y excelencia premiadas | reconocimiento como Great Place to Work® | retos en un entorno internacional | presencia global y colaboración entre equipos multinacionales

¡Únete a nuestro equipo! ¡Únete a la innovación!
Aplica ahoraRecomendar a un amigo

Vacante publicada el 10/02/2026

ID de trabajo 39427",Jaén,Todos
Project Procurement Management,GEA Group,España,No especificado,17 días,"3,4","Procurement

Spain, Ubeda
February 8 2026
Full time
Permanent

Job benefits

Competitive salary and bonus scheme
Continuous personnel development (e-learnings & projects)
Free day to volunteer

About the position

We are looking for an experienced Project Procurement Manager to lead procurement activities across complex international projects. You will act as the main procurement contact for project teams and ensure alignment on cost, quality, timelines, risks, and supplier strategies.
Your responsibilities and tasks
Project Procurement Leadership
Serve as the primary procurement interface for Project Management, Engineering, Planning, and Controlling.
Capture key project inputs: scope of supply, organization chart, equipment list, budget, preferred vendors, and special technical/commercial requirements.
Coordinate sourcing activities with Strategic Buyers and Category Managers.
Ensure Procurement participation in Make-or-Buy decisions.
Support early sales/proposal phases and provide updates in weekly calls, stage-gates, and SteerCo meetings.
Collaborate with Logistics to track transport risks, import/export constraints, costs, and lead times.

Project Procurement Plan (PPP) Ownership
Develop and maintain the Project Procurement Plan.
Drive cost optimization, risk mitigation, and lead-time adherence.
Ensure compliance with procurement processes: competitive bidding, contracts, PR approvals, preferred suppliers.
Align project procurement with category strategies and global procurement policies.
Your profile and qualifications
Degree in Engineering; Project Management training is a plus.
10+ years of experience in procurement and project procurement within complex international environments.
Strong background in contract management, negotiations, cost analysis, and supplier management.
Experience with S2P systems (SAP Ariba, CP, MRP).
Proven ability to lead procurement in project environments and manage multiple stakeholders.
Fluent Spanish & English.
Strong analytical, commercial, and strategic thinking ability.
Excellent communication and negotiation skills.
Ability to translate project requirements into RFx.
Relationship building, change management, ownership mindset, and intercultural sensitivity.
Ability to engage with senior/executive stakeholders.

We offer:

Attractive compensation package aligned with experience, responsibilities, and international exposure.
Private health insurance plan
Employee Assistance Program
Flexible working hours and a hybrid working model (up to two days per week remote).
22 days of vacation per year.
Great work environment as part of a collaborative team
Continuous internal training and career development opportunities, both nationally and internationally.
The opportunity to join a company recognized as a Top Employer 2026.

About GEA

GEA is one of the largest suppliers for the food and beverage processing industry and a wide range of other process industries. Approximately 18,000 employees in more than 60 countries contribute significantly to GEA’s success – come and join them! We offer interesting and challenging tasks, a positive working environment in international teams and opportunities for personal development and growth in a global company.

Why join GEA

GEA is an equal opportunity employer. Applicants will therefore receive consideration for employment without regard to age, sex, race, color, religion, world view, national origin, genetics, disability, gender identity, marital status, sexual orientation, veteran status or any other protected characteristic required by applicable law. Applicants with disabilities are welcome and will be given special consideration if they are equally qualified.",Jaén,Todos
EMC engineer Internship,Valeo,Martos,No especificado,17 días,"3,4","Valeo is a tech global company, designing breakthrough solutions to reinvent the mobility. We are an automotive supplier partner to automakers and new mobility actors worldwide. Our vision? Invent a greener and more secured mobility, thanks to solutions focusing on intuitive driving and reducing CO2 emissions. We are leader on our businesses, and recognized as one of the largest global innovative companies.

Valeo Group is one of the world's largest Automotive suppliers which is an inspired company focused on innovative products, development and customer satisfaction. Working with us means managing the most advanced and sophisticated technologies.

Our Martos plant is one of the biggest sites within our Visibility Systems Business Group in charge of developing and manufacturing Lighting Products and Electronics, with around 2.600 employees. From the latest adaptive lighting technologies to intuitive interior lighting solutions to stylish and design-centric external lighting, Valeo constantly innovates to improve comfort and safety for drivers and passengers alike.

Valeo is offering an Internship program within Electronic's area in which you will support the department in the following tasks:

Support and ensure EMC Layout Design Reviews (DR) with GTC, maintaining status in green/yellow categories.

Provide assistance and manage the escalation of project issues during global Design Reviews.

Assist in the launch of LLCs within projects and facilitate eBB upgrading processes.

Support post-mortem analysis for projects following Start of Production (SOP) to capture lessons learned.

Collaborate with and assist mechanical and mechatronic teams in the integrated design of the product.

Provide technical support to PCB layout engineers, sharing responsibility for overall EMC compliance.

Help prevent escalations by identifying EMC issues early and mitigating cost impacts from unforecasted RFQ solutions.

Support the EMC Laboratory Enlarging plan through active participation and planning.

Assist in knowledge expansion regarding testing methods and help propose innovative automation solutions.

To be able to be selected for this internship, you need to fulfill the next requirements:

Engineering degree. (Spanish public universities' graduates or students)

Good level of English (minimum of B2-C1) as well as Spanish.

Be result oriented, commitment to teamwork within an international environment.

Professionalism and transparency.

Geographical mobility.

Passion for the automotive industry.

If you DO NOT meet all the requirements, don't worry, we want to meet you too!

Don´t miss the opportunity of joining us and take advantage of being part of an international company that commits to ethics, transparency, empowerment, professionalism and teamwork. Is that you? We want to know you!

Job:

R&D Trainee/Apprentice/VIE

Organization:

Electronics - J

Schedule:

Full time

Employee Status:

Trainee (duración determinada) (en formación)

Job Type:

Trainee / Internship

Job Posting Date:

2026-02-09
Join Us !
Being part of our team, you will join:

one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development
a multi-cultural environment that values diversity and international collaboration
more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth
a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable development

More information on Valeo: https://www.valeo.com",Jaén,Todos
Inspector I RTC,"Petroleum Analysts, JSC",España,No especificado,17 días,"3,4","Core Laboratories is the Reservoir Optimization Company™

Core Laboratories Inc. is a leading provider of proprietary and patented reservoir description and production enhancement services and products used to optimize petroleum reservoir performance. The Company has over 70 offices in more than 50 countries and is located in every major oil-producing province in the world. We are well-positioned to serve the growing needs of the energy transition while continuing to fulfill the demand for reliable and affordable energy sources like crude oil and natural gas. Our services, products, expertise, and innovations will continue to be essential as our clients meet the growing demand for energy globally. For more information, visit https://www.corelab.com

At Core Lab, our values matter: Safety, Honesty and Integrity, Customer Focus, Building Trust, and Employee Development. We regard our employees as our greatest asset. We believe that identifying, attracting, developing, and retaining talent are significant actions because our people are so important.

The Inspector RTC I is responsible for conducting entry-level sampling activities on vessels, rail/road cars, and shore tanks, following precisely defined procedures. The role involves collecting petroleum and petrochemical fluid samples (and dry cargo in certain regions) and ensuring their proper labelling, storage, and transportation for laboratory analysis. The job requires working at heights and in confined spaces, handling hazardous materials, and adhering to strict safety regulations. The position involves irregular shifts, including nights, weekends, and holidays.

DUTIES & RESPONSIBILITIES
Conduct sampling of petrochemical fluids and dry cargo as per predefined procedures.
Follow client instructions, Saybolt Standard procedures, Global Safety Manual, and company policies.
Participate in training and pass relevant examinations in petroleum, chemical, and gas inspection, hazardous materials transportation, and safety protocols.
Ensure proper labeling and secure storage of samples, including product details, storage method, time of sampling, and inspector name.
Ensure timely and safe transportation of collected samples to the laboratory.
Assist senior inspectors in inspection tasks as required.
Continuously update knowledge and skills within the field.
To always respect and protect company and client confidentiality.
Perform additional duties as assigned, demonstrating adaptability and a commitment to operational excellence.
QUALIFICATIONS
Minimum high school/secondary education or equivalent.
At least one year of experience in a service-oriented organization (preferred).
Valid Class B driving license with a satisfactory driving record.
Capability to share knowledge and expertise with colleagues.
KNOWLEDGE, SKILLS & ATTRIBUTES
Good verbal and written proficiency.
Ability to perform basic mathematical calculations.
Strong attention to detail and adherence to safety regulations.
Ability to work independently and as part of a team.
Awareness of hazardous material handling and transportation regulations.
Familiarity with laboratory sample handling and documentation.
Strong teamwork skills and the ability to work in a physically demanding environment.
High levels of conscientiousness, honesty, punctuality, accuracy, and attention to detail.
Willingness to participate in training courses as required.
Proficient in Microsoft Office applications.
COMPETENCIES
Execution Excellence: deliver impact through practical problem-solving, finding practical solutions to navigate and overcome obstacles; engagement with stakeholders, achieving shared goals using effective interpersonal skills; and purposeful execution, implements actionable and adaptive plans to achieve results.
People Advocacy: build human-centric organizational cultures that promote performance, productivity and wellbeing, navigating change, and holding the organization to ethical standards, ensuring ethical conduct and compliance, and mitigating people risks.
Data Literacy: analyse, interpret, and communicate operational data to derive actionable insights, inform decision-making, and operational improvements to achieve strategic business objectives.
Digital Agility: utilize technology to enhance operational efficiency and prepare the organization to adopt digital practices.
People Analytics: collecting and applying organizational and operational data to improve critical business outcomes
Leading Self: has a self-awareness of how actions are perceived and how to respond to feedback. Leading with empathy towards others and understanding the world from their point of view.
Customer Orientation: Focused on delivering high-quality service and meeting client expectations.
HSSEQ Awareness: Understanding of safety, security, and quality standards within the industry (advantageous).
Communication & Collaboration: Strong interpersonal skills to liaise with internal teams and customers.

Core Laboratories, including all of its affiliated and related entities, is an equal opportunity employer and is committed to creating an inclusive environment for everyone. Employment decisions are made regardless of characteristics including, but not limited to, race, color, sex, sexual orientation, gender identity, national origin, age, disability, religion, genetic information, protected veteran or uniformed service member status, and any other characteristic protected under applicable law.",Jaén,Todos
Comercial autoventa - Jaén,CAFENTO,España,No especificado,20 días,"3,4","Información del empleo

Fecha abierta

06/02/2026

Tipo de empleo

Full time

Conocimientos necesarios

orientación al cliente
ordenado

+4

Sector

FMCG/Foods/Beverage

Experiencia laboral

4-5 años

Ciudad

Jaén

Estado/provincia

Andalucia

País

Spain

Código postal

23001
Descripción del empleo

En Cafento buscamos un/a comercial autoventa para formar parte de nuestro equipo de ventas en la zona de Jaén.



Si eres una persona confiable, comunicativa y con orientación al cliente te proponemos un proyecto estable, en una empresa en constante crecimiento y líder en el sector del café.



Funciones



Vender y distribuir productos de la compañía.

Visitar los clientes asignados a la ruta comercial y ofrecer la gama de productos del grupo.

Gestionar el pedido y cobro al cliente.

Realizar mantenimientos preventivos de maquinaria puesta a disposición del cliente.

Resolución de dudas y asesoramiento de los clientes.

En Cafento, valoramos la diversidad y garantizamos la igualdad de oportunidades en nuestros procesos de selección, sin distinción de género, origen, edad o cualquier otra condición personal.




Requisitos
Valorable CFGM - Comercio y Marketing.

Experiencia mínima de al menos 1 año.

Permiso de conducir.





Ventajas
Empleo estable.

Retribución variable.

Dietas.

Teléfono y herramientas digitales.

Vehículo como herramienta de trabajo.






Estoy interesado",Jaén,Todos
