Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Administrativo Contable,Tramitación de Documentos,Las Palmas,1 mil € (Proporcionado por la empresa),24 horas,"3,5","Buscamos una persona con ganas de aprender, integrarse en el equipo para el área de contabilidad.

Apoyo también a otros departamentos como gestoría y laboral.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: A partir de 1.384,00€ al mes

Posibilidad de trasladarse/mudarse:

35013 Las Palmas de Gran Canaria, Las Palmas provincia: Desplazarse al trabajo sin problemas o planificar mudarse antes de comenzar a trabajar (Obligatorio)

Experiencia:

Contabilidad: 1 año (Obligatorio)

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
Oficial de 1º Albañil,CONSTRUCCIONES ALEX Y NADAL S.L,Las Palmas,1 mil € - 2 mil € (Proporcionado por la empresa),+ 30 d,"3,5","Empresa constructora especializada en proyectos de edificación residencial, industrial y reformas, precisa incorporar Albañil Oficial de 1ª con experiencia demostrable para obras en ejecución.

Requisitos

Experiencia mínima de 3-5 años como Oficial de 1ª en edificación.
Capacidad para trabajar de forma autónoma.
Experiencia en obras residenciales y/o industriales.
Curso PRL 20 horas construcción (imprescindible).
Valorable carnet de conducir.

Se ofrece

Incorporación inmediata.
Contrato según convenio construcción.
Salario acorde a experiencia y categoría.
Continuidad en futuros proyectos.
Buen ambiente de trabajo.

Tipo de puesto: Jornada completa

Sueldo: 1.400,00€-1.500,00€ al mes

Beneficios:

Flexibilidad horaria

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
Operario de producción 18h,Koyasan Foods,España,No especificado,+ 30 d,"3,5","La Empresa Koyasan Foods busca operarios de Producción en Agüimes, Las Palmas.

Buscamos personas proactivas, capaces de asumir diferentes funciones, seguimiento de las normas de higiene-seguridad, con capacidad de adaptación y de trabajo en equipo.

Se requiere experiencia, conocimientos de cocina y en el sector alimentación.

Carnet de manipulación de alimentos.

Horarios: Según necesidades

Media jornada: 18h partidas en 2 días a la semana. (Domingos fijos y otro día rotativo)

Se ofrece contrato indefinido.

Sueldo 9.000 euros /brutos al año.

Sueldo 750 euros /brutos al mes.

Tipo de puesto: Media jornada, Contrato indefinido

Sueldo: 750,00€ al mes

Beneficios:

Opción a contrato indefinido

Experiencia:

Operario: 1 año (Deseable)

Licencia/Certificación:

Carnet de Manipulación de alimentos (Obligatorio)

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
DPENDIENTE/A PARAFARMACIA,Parafarmacia Pharma PNS,España,1 mil € - 2 mil € (Proporcionado por la empresa),+ 30 d,"3,5","Pharma PNS, S.L. empresa dedicada a la venta de productos naturales y de cosmética para el bienestar y salud personal.

Buscamos incorporar Dependiente/a para nuestras tiendas ubicadas en el sur de Gran Canaria precisamente en San Bartolomé de Tirajana .

Funciones a realizar:

Atención y venta al cliente
Reposición y control del stock
Limpieza y orden del establecimiento
Atender solicitudes de pedidos entre las tiendas
Manejo de la caja

Requisitos:

Don de gentes y actitud positiva.
Imprescindible: INGLES INTERMEDIO o AVANZADO

Ofrecemos:

Contrato indefinido con periodo de prueba
Jornada completa
Horario: Turno Rotativo Mañana/Tarde
Salario 1.300,00€ - 1.500,00€ brutos/mes
Comisión por objetivos

Beneficios:

Eventos de la empresa
Uniforme proporcionado
Formación continua
Estabilidad laboral y ambiente de trabajo dinámico

Si reúnes los requisitos y te gustaría formar parte de nuestro equipo, ¡te esperamos!

Tipo de puesto: Jornada completa

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
Administración y gestión,"FRANCISCO DE LUIS, S.L.",España,21 mil € (Proporcionado por la empresa),+ 30 d,"3,5","En Francisco de Luis, S.L., empresa de importación y distribución de materias primas y productos de packaging, en continuo crecimiento, estamos buscando un/a administrativo/a contable que le guste el mundo administrativo, contable y la perspectiva financiera de la empresa y quiera formar parte de nuestro equipo. Si tienes experiencia en herramientas contables, administrativas, gestión cartera de clientes y proveedores y organización de archivos digitales, puede ser oportunidad para formar parte de nuestro equipo administrativo en la central de Francisco de Luis, S.L. - Ingenio - Gran Canaria.

- Formación en Administración o Contabilidad, y persona organizada.

- Organización, proactividad y visión de mejora continua. Queremos alguien que no solo siga procesos, si no que quiera participar en su mejora.

FUNCIONES:

- Brindar respaldo al departamento administrativo y finanzas, tanto a clientes como a proveedores.

-Contabilización de liquidaciones, facturas; conciliación de cuentas, seguimiento de pagos pendientes.

- Procesar facturación y gastos y gestión de las mismas.

- Supervisar las cuentas por pagar y cuentas por cobrar y realizar un seguimiento de los saldos pendientes.

- Conciliación bancaria y seguimiento de los saldos pendientes de conciliar.

- Registro contable diario: ingresos, gastos, cobros, pagos,

- Soporte cierres mensuales y soporte documentación auditorias.

Requisitos mínimos:

- IMPRESCINDIBLES:

- Formación: Ciclo Grado Medio / Superior en Administración, Contabilidad o similares.

- Conocimientos: Candidatos/as que tengan conocimientos contables, al haber desempeñado las funciones propias del puesto con el registro contable diario de operaciones.

- Herramientas: Paquete Office, especialmente excel. A3 ERP valorable, no indispensable.

- Idioma: Castellano y valorable ingles pero no indispensable.

- Sector: Administración, contabilidad.

- Incorporación: Inmediata.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 20.577,88€-21.134,07€ al año

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
VENDEDOR - REPUESTOS AUTOMOCION,Tramitación de Documentos,Telde,1 mil € - 2 mil € (Proporcionado por la empresa),24 horas,"3,5","Actualmente precisamos incorporar a nuestro equipo un/a vendedor/a de repuestos de vehículos. Disponemos de varias sedes ubicadas en Las Palmas, Telde y Arinaga.

Las tareas a realizar para el puesto indicado son:

Atención al cliente
Gestión de pedidos
Resolución de incidencias
Funciones administrativas de posventa
Tareas administrativas relacionadas con el puesto

Requisitos:

Conocimientos de electromecánica de automóviles
Al menos 1 año de experiencia en un puesto similar
Educación Secundaria Obligatoria
Carne de conducir B
Actitud proactiva y ganas de aprender
Disponibilidad para trabajar de lunes a viernes de 08:00 a 17:00, con una hora de descanso.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 1.260,00€-1.500,00€ al mes

Preguntas para la solicitud:

¿Tiene conocimientos en automoción?

Experiencia:

Ventas: 1 año (Deseable)

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
Comercial de Recambios,Azudautos SL,Arinaga,1 mil € - 2 mil € (Proporcionado por la empresa),2 días,"3,5","Se busca comercial de recambios para seguir creciendo y potenciando nuestra marca entre las empresas de nuestra zona. Se requiere experiencia y conocimiento del sector de vehículos industriales. Imprescindible carnet de conducir B.

Se ofrece contrato indefinido a jornada completa y sueldo a convenir.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 1.200,00€-1.500,00€ al mes

Experiencia:

Comercial: 1 año (Deseable)

Licencia/Certificación:

Carnet de conducir B (Obligatorio)

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
Ayudante de soldador,TALLER ORTEGA,Las Palmas,1 mil € - 2 mil € (Proporcionado por la empresa),12 días,"3,5","Somos una empresa de reparaciones navales e industriales. Buscamos candidatos/as con experiencia en soldadura MIG Y TIG para unirse a nuestro equipo. Ofrecemos un puesto como Ayudante/a de soldador/a.

El puesto ofrecido es para dentro del Astillero, en donde nuestra empresa realiza labores de mantenimiento de todo tipo dentro del mismo. Ofrecemos incorporación inmediata a un equipo serio y dinámico.

Responsabilidades

Tareas de mantenimiento de todo tipo dentro del Astillero canario y también de soldadura MIG y TIG.

Requisitos

Experiencia mínima en puesto similar de al menos un año. Disponer de curso de PRL de 60 horas en el sector y curso Formación Convenio metal TPM (C.2) de 20 horas de mantenimiento Naval en Astilleros y muelles.

Disponibilidad inmediata en horario turno de tarde.

Tipo de puesto: Jornada completa

Sueldo: 1.200,00€-1.500,00€ al mes

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
Agente inmobiliario,AlfaNewTalent,Las Palmas,28 mil € - 40 mil € (Proporcionado por la empresa),15 días,"3,5","Si estás buscando nuevos proyectos , ¡esto te interesa!

¿Te apasiona el sector inmobiliario, las ventas y las personas?

¿Quieres formar parte de un proyecto con +50 personas, 3 oficinas en la isla y donde podrás crecer, apoyarte, desarrollarse y alcanzar mayores objetivos?

¡Oportunidad Profesional: conviértete o avanza en tu carrera como Agente inmobiliario/a!

Multinacional reconocida y especializada del sector inmobiliario, con +25 años de experiencia en nuestra zona está buscando un Agente inmobiliario/a, además de un Team Leader con talento, ganas de crecer y ambición, en la zona de Las Palmas de Gran Canaria.

¿Qué te ofrecemos?

- Total independencia y autonomía para organizar tu negocio y tu vida. Tu tomas tus propias decisiones.

- Herramientas, marketing y servicios profesionales para tu negocio.

- Que puedas potenciar tu marca personal, respaldada con una marca global y exclusiva.

- El acceso a redes profesionales de colaboradores a nivel nacional e internacional.

- Un entorno de trabajo profesional, colaborativo y dinámico donde crecer.

- El mejor sistema para crear y desarrollar un proyecto en el sector inmobiliario.

- Los honorarios por ventas más altos del sector. Sin cuotas o grandes inversiones . El techo lo pones tú.

- Formación y mentoría continua de nivel, especializada y adaptada a nuestro mercado inmobiliario.

- Cartera compartida y común de propiedades.

- Demandas activas de clientes para trabajar y colaborar.

- Servicios y departamentos para apoyarte y ayudarte en lo que necesites. Todo el apoyo en tu día a día.

¿Qué estamos buscando?

- Si no tienes experiencia, pero sí ambición y actitud, te queremos en el equipo.

- Si tienes experiencia pero te sientes estancado, este es tu momento para dar el salto.

- Perfil comercial, emprendedor y analítico.

- Orientado a objetivos.

- Proactivo.

- Visión de negocio.

- Buena presencia, así como habilidades comunicativas y de negociación.

¡Envíanos ahora tu currículum!

Será un placer llamarte y charlar contigo.

¡Te esperamos!

Tipo de puesto: Jornada completa, Autónomo

Sueldo: 28.000,00€-40.000,00€ al año

Beneficios:

Acciones empresariales
Eventos de la empresa
Flexibilidad horaria
Formación en certificaciones profesionales
Programa de formación
Teletrabajo opcional

Ubicación del trabajo: Teletrabajo híbrido en 35005 Las Palmas de Gran Canaria, Las Palmas provincia",Las Palmas de Gran Canaria,Todos
CARNICERO/A CHARCUTERA/0,"ALMACENES BAEZ,S.L.",España,1 mil € (Proporcionado por la empresa),27 días,"3,5","JORNADA LABORAL DE LUNES A SÁBADO AL MEDIODIA

3 DÍAS JORNADA PARTIDA

3 DÍAS JORNADA CONTINUA

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 1.380,00€ al mes

Experiencia:

CARNICERIA/CHARCUTERIA: 2 años (Obligatorio)

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
Responsable de Calidad,Koyasan Foods,España,20 mil € (Proporcionado por la empresa),+ 30 d,"3,5","Desde Koyasan Foods Agüimes, Las Palmas de Gran Canarias, buscamos nuevo Responsable de Calidad.

Se busca persona con experiencia en el sector alimentación, proactiva, resolutiva y con capacidad de toma de decisiones y trabajo en grupo. Capacidad analítica y organizativa.

Funciones:

Análisis kit internos
Verificaciones de equipos
Revisión de BPM y métodos de trabajo
Revisión de registros
Gestión de muestroteca
Revisión de instalaciones
Asistir a reuniones de calidad
Implantar y mantener los sistemas de gestión de calidad y seguridad alimentaria
Implantar y verificar la implantación de la normativa IFS
Pasar las auditorías de cliente, sanidad e IFS
Gestión de reclamaciones e input.
Supervisar tareas de controlista y personal de limpieza
Liderar las reuniones de APPCC
Revisar documentación APPCC
Formar y validar personal en PCC y seguridad alimentaria

REQUISITOS: Experiencia adquirida en el desempeño de una profesión, en la industria alimentaria, durante al menos 6 meses.

Titulación
Curso de manipulador de alimentos
Persona autocrítica, resolutiva, con capacidad de análisis, organizada/metódica, capacidad de aprendizaje y formación, buen manejo de office (Word y Excel).La Empresa Koyasan Foods busca operarios de Limpieza en Agüimes, Las Palmas de Gran Canaria.

Buscamos personas con experiencia, proactivas, flexibles y acostumbradas a trabajar en equipo.

Se valora experiencia en cargos similares en el sector limpieza e industrial y conocimiento de protocolos del sector alimentación.

Horarios: A concretar

Se ofrece incorporación inmediata y contrato jornada completa indefinido.

Salario 20.000 euros /brutos al año.

Jornada completa

Tipo de puesto: Jornada completa

Sueldo: 20.000,00€ al año

Beneficios:

Opción a contrato indefinido
Uniforme proporcionado

Educación:

FP Grado Superior (Obligatorio)

Experiencia:

Industria alimentaria: 1 año (Deseable)

Licencia/Certificación:

Carnet de conducir (Deseable)
Carnet de Manipulación de alimentos (Deseable)

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
Dependiente/a de Parafarmacia con inglés fluido (Mogán/Puerto rico),YR PHARMA SL,España,1 mil € - 2 mil € (Proporcionado por la empresa),+ 30 d,"3,5","¡YR PHARMA SL amplía su equipo!

Estamos buscando personal cualificado con un inglés profesional (fluido).Un ambiente de trabajo sin presión, con objetivos realistas y requisitos acorde a la situación actual.

La persona contratada se formará con nuestro super equipo actual durante 10 días y se encargará de:

- Att. cliente y

- Mantener orden y limpieza en la tienda

- Atender solicitudes de pedidos por teléfono

IMPORTANTE TENER FORMACIÓN O EXPERIENCIA EN SECTOR PARAFARMACIA/FARMACIA/PERFUMERÍA/HERBOLARIOS.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 1.200,00€-1.500,00€ al mes

Beneficios:

Cesta de navidad
Comidas en la empresa
Eventos de la empresa
Opción a contrato indefinido
Teléfono de empresa
Uniforme proporcionado

Preguntas para la solicitud:

¿Podrías incorporarte de manera inmediata?

Idioma:

Inglés (Obligatorio)

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
Operario de limpieza,Koyasan Foods,España,No especificado,+ 30 d,"3,5","La Empresa Koyasan Foods busca operarios de Limpieza en Agüimes, Las Palmas de Gran Canaria.

Buscamos personas con experiencia, proactivas, flexibles y acostumbradas a trabajar en equipo.

Se valora experiencia en cargos similares en el sector limpieza e industrial y conocimiento de protocolos del sector alimentación.

Horarios: 15:00 a 23:00h.

Se ofrece incorporación inmediata.

Jornada completa

Tipo de puesto: Jornada completa

Beneficios:

Uniforme proporcionado

Experiencia:

Limpieza: 1 año (Deseable)

Licencia/Certificación:

Carnet de conducir (Deseable)

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
Peluquera,"Simply Beauty, S.L.",Las Palmas,15 mil € - 18 mil € (Proporcionado por la empresa),+ 30 d,"3,5","Buscamos a peluquera con experiencia mínima de 3 años y conocimientos de manicura y pedicura y esmaltado de LD. Incorporación inmediata y buen ambiente y buenas condiciones económicas.

Tipo de puesto: Jornada completa, Contrato temporal
Duración del contrato: 6 meses

Sueldo: 15.000,00€-18.000,00€ al año

Posibilidad de trasladarse/mudarse:

Las Palmas de Gran Canaria, Las Palmas provincia: Desplazarse al trabajo sin problemas o planificar mudarse antes de comenzar a trabajar (Deseable)

Educación:

FP Grado Medio (Deseable)

Experiencia:

Peluqueria: 1 año (Obligatorio)

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
Técnico de mantenimiento,Koyasan Foods,España,No especificado,+ 30 d,"3,5","La Empresa Koyasan Foods busca Técnico de Mantenimiento Industrial - Electromecánico, en Agüimes, Las Palmas provincia

Buscamos personas proactivas, capaces de asumir diferentes funciones, seguimiento de las normas de higiene-seguridad, con capacidad de adaptación y de trabajo en equipo.

Funciones Principales:
- Organizar y gestionar los planes preventivos de mantenimiento.
- Realizar mantenimiento preventivo y correctivo de equipos e instalaciones.
- Medir, seguir, registrar y controlar el estado de los equipos e instalaciones.
- Organizar y gestionar materiales y repuestos necesarios.
-Gestionar incidencias, averías y deterioros.
- Utilizar herramientas manuales y equipos de trabajo.
-Realización de mantenimientos preventivos eléctricos y mecánicos.
-Implementación de mejoras.

Se requiere:
-Experiencia de al menos 1 año en mantenimiento mecánico y eléctrico a nivel industrial preferiblemente en el ámbito de fabricas de alimentación.
-Tener formación técnica (FP de Grado Superior)
-Habilidades básicas en taller (mecanizado, uso de herramientas, gestión de repuestos)
-Conocimiento de Cintas transportadoras, Variadores, PLCs,..

Condiciones:

Jornada completa. Contrato indefinido con 6 meses de prueba
Horario: L-D rotativo con sus descansos
Salario según valía del candidato
Tipo de puesto: Jornada completa

Jornada completa

Tipo de puesto: Jornada completa

Beneficios:

Uniforme proporcionado

Experiencia:

Operario mantenimiento: 1 año (Obligatorio)

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
