Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Encargado de obra (Humanes de Madrid),Grupo Ibercésped S.L,Humanes de Madrid,3 mil € (Proporcionado por la empresa),29 días,"3,7","Sobre nosotros:
Somos una empresa líder en la instalación de césped artificial y soluciones de paisajismo.

Buscamos un Encargado a pie de Obra con gran experiencia en albañilería para liderar nuestros proyectos, garantizando acabados de calidad y una gestión eficiente.

¿Qué buscamos?
Buscan a alguien para liderar proyectos de instalación de césped artificial..

Funciones: Supervisión directa en terreno, gestión de equipos,replanteos y gestión de recursos.
Requisitos: Base sólida en albañilería.
Beneficios: Incluye coche de empresa, teléfono y dietas.

Requisitos mínimos:

Experiencia: Mínimo de 3 años desempeñando funciones de Encargado de Obra o Encargado General.
Conocimientos técnicos: Sólida experiencia en albañilería (pavimentos,soleras,solados, nivelaciones,...)
Soft Skills: Capacidad de resolución de incidencias en tiempo real y dotes de mando.
Otros: Carnet de conducir B (imprescindible) y disponibilidad para desplazamientos entre obras.

¿Qué ofrecemos?

Contrato estable e indefinido
Incorporación inmediata
Coche de empresa
Dietas
Salario: 2.500€ netos mensuales

¿Te interesa el puesto?
Envíanos tu CV actualizado por mail a grupoibercesped@gmail.com o al WhatsApp 689.84.33.79 (No se atienden llamadas)

Tipo de puesto: Jornada completa

Sueldo: 2.500,00€ al mes

Beneficios:

Coche de empresa
Teléfono de empresa

Ubicación del trabajo: Empleo presencial",Todas,Construcción
Albañil Oficial de 1ª,Nudimu S.L,España,2 mil € - 3 mil € (Proporcionado por la empresa),+ 30 d,"3,7","Se buscan albañiles con experiencia en el sector. Preferiblemente oficiales de 1ª y un jefe de equipo capacitado. Se ofrecen hasta 5 puestos. En principio sería para la zona de Santiago de Compostela pero en caso de trabajadores desplazados la empresa se haría cargo de la vivienda.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 2.000,00€-2.500,00€ al mes

Beneficios:

Coche de empresa
Gastos de reubicación
Gastos de vivienda

Horario:

De lunes a viernes

Experiencia:

Construcción: 2 años (Deseable)

Licencia/Certificación:

Prevención de riesgos laborales (Deseable)

Ubicación del trabajo: Empleo presencial",Todas,Construcción
Oficial de 1ª Encofrador,NUDIMU S.L.,España,No especificado,+ 30 d,"3,7","SE BUSCAN ENCOFRADORES OFICIALES DE 1ª.

OBRAS EN DISTINTAS ZONAS DE ESPAÑA.

Tipo de puesto: Jornada completa, Contrato indefinido

Ubicación del trabajo: Empleo presencial",Todas,Construcción
Peón de albañil,TMTA Multiservicios,Burjassot,1 mil € (Proporcionado por la empresa),12 días,"3,7","En TMTA Multiservicios buscamos incorporar a nuestro equipo dos Peones de Obra motivados y con ganas de trabajar en el sector de la construcción. Los candidatos seleccionados apoyarán en tareas básicas y de soporte en obras civiles y edificación, contribuyendo al avance eficiente de los proyectos. Si eres una persona responsable, con buena condición física y disposición para aprender, ¡únete a nosotros!

Responsabilidades Principales:

Ayudar en la preparación y transporte de materiales, herramientas y equipos en el sitio de obra.
Realizar tareas de limpieza, demolición y excavación manual bajo supervisión.
Asistir a oficiales y especialistas en actividades como encofrado, armado y acabados básicos.
Mantener el orden y la seguridad en el área de trabajo, retirando escombros y residuos.
Cumplir con las instrucciones de los supervisores y normativas de seguridad laboral.
Colaborar en el montaje y desmontaje de andamios y estructuras temporales.
Apoyar en labores generales para garantizar el flujo de trabajo en la obra.

Requisitos:

Experiencia mínima de 1-2 años en obras de construcción o puestos similares (valorable, no imprescindible).
Buena condición física para realizar trabajos manuales exigentes en entornos variables (altura, exteriores, etc.).
Disponibilidad para trabajar en horarios flexibles y posibles desplazamientos.
Compromiso con la seguridad: curso básico de PRL (Prevención de Riesgos Laborales) o disposición para obtenerlo.
Habilidades básicas de comunicación y trabajo en equipo.
Carnet de conducir B (valorable).
No se requiere formación específica, pero se valorará actitud proactiva y ganas de aprender.

Ofrecemos:

Contrato estable con oportunidades de formación y promoción interna.
Salario competitivo acorde a experiencia y convenio colectivo.
Beneficios sociales: seguro médico, herramientas de trabajo proporcionadas y ambiente colaborativo.
Participación en proyectos dinámicos con un equipo profesional.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: A partir de 1.400,00€ al mes

Experiencia:

Peon de albañilería : 2 años (Obligatorio)

Ubicación del trabajo: Empleo presencial",Todas,Construcción
Operario de construcción,PROMIVISER SLU,Lleida,2 mil € (Proporcionado por la empresa),8 días,"3,7","Empresa constructor especializada en corte y perforación de hormigón precisa operarios de construcción (peón, oficial).

Es imprescindible:

Permiso de conducir B
Iniciativa e interés de aprendizaje
Seriedad y compromiso

Se valora:

Experiencia en el sector
Vehículo propio
Disponibilidad de desplazamientos puntuales y de muy corto plazo a otras comunidades.

Se ofrece:

Puesto de trabajo fijo con horario de lunes a viernes
Salario bruto mensual inicial de 1.700,00€, que puede aumentar según la experiencia o habilidades demostradas
2 pagas extraordinarias

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: A partir de 1.700,00€ al mes

Beneficios:

Plan de jubilación
Plus transporte
Teléfono de empresa
Uniforme proporcionado

Experiencia:

el sector construcción : 1 año (Deseable)

Disponibilidad para viajar:

25 % (Obligatorio)

Ubicación del trabajo: Empleo presencial",Todas,Construcción
Peon de obra,Brotech,Santa Cruz,2 mil € (Proporcionado por la empresa),4 días,"3,7","Se precisa peon de obra, para trabajos varios desde electricidad,pintura, telecomunicaciones.Se ofrece contrato indefinido, buen salario segun valia, buen ambiente laboras.Absternese candidatos sin iniciativa, Se valora carnet de conducir.

Tipo de puesto: Jornada completa

Sueldo: A partir de 1.800,00€ al mes

Ubicación del trabajo: Empleo presencial",Todas,Construcción
CAPATAZ DE OBRA (Obra de Rehabilitación y Restauración Integral Edificio -Patrimonio Histórico-),Attycas-Genus S.L.,España,33 mil € - 35 mil € (Proporcionado por la empresa),24 horas,"3,7","Empresa Constructora, con un importante volumen de Obras en Cádiz y Provincia, que opera de forma diversificada en el Sector de Construcción (Edificación Residencial, Rehabilitaciones Integrales, Obras Singulares,…), requiere incorporar un CAPATAZ DE OBRA –Rehabilitación y Restauración Integral de Edificio Patrimonio Histórico (Sanlúcar de Barrameda)- [Ref. CST-03/26], cuya misión principal será asumir la responsabilidad de gestionar, supervisar y controlar la correcta ejecución de los “tajos diarios”, por parte del equipo de trabajo a su cargo…, así como de supervisar la seguridad de la construcción.

Bajo la supervisión bien del Jefe/a de Obra, bien del Encargado de Obras, tendrá entre sus principales funciones y tareas asumir las siguientes responsabilidades:

Organizar, gestionar y supervisar el proceso de los trabajos de la Obra.
Liderar, coordinar y gestionar el equipo de operarios asignados (asignación de “tajos” a los operarios, aseguramiento del cumplimiento del Plan de Seguridad, uso de EPI´s, normas de prevención de riesgos laborales, asegurar la correcta comunicación entre los diferentes equipos de trabajo involucrados en la obra,…).
Inspección de la correcta ejecución de la Obra, con tal de asegurar la correcta calidad en la ejecución de los trabajos realizados, así como el cumplimiento de las especificaciones y las normas de seguridad en el trabajo.
Controlar y supervisar el uso de materiales, maquinaria, herramientas,…de Obra.
Organizar y supervisar las tareas diarias y los horarios del equipo.
Administrar el presupuesto asignado, optimizando los recursos disponibles.
Etc,…

Y en definitiva, llevar a cabo un trabajo coordinado de equipo junto con Jefe/a de Obra y/o el Encargado de Obra,… para cumplimiento de objetivos de los trabajos en obra.

SE REQUIERE:

Contar con Disponibilidad de Incorporación Inmediata (Marzo 2026).
Poseer una experiencia profesional previa mínima de entre 2*_y 4 años como Capataz de Obras en proyectos de construcción, o bien más de 10 años bagaje laboral como Oficial de 1ª *(muy valorable ejecutando Obras Nueva de Edificación Residencial, Obras de Rehabilitación/Reformas Integrales y Restauración de Edificios Singulares_), desempeñando funciones y tareas en puestos similares.
Persona responsable con una clara Orientación Interpersonal y de Orientación Hacia el Desarrollo de las Tareas.
Buscamos a una persona dinámica y proactiva, con actitud positiva y habilidades para la gestión de recursos y de equipos de trabajo.
Persona honesta, responsable y comprometida para/con sus obligaciones profesionales.

Se Valora:

Poseer residencia en localidades cercanas a la ubicación de la Obra (Sanlúcar de Barrameda u otras Localidades de la Bahía de Cádiz).
Contar con el curso básico de Prevención de Riesgos Laborales (60 hrs.).

SE OFRECE:

Contrato Indefinido (Máxima Estabilidad laboral en una empresa sólida y en expansión).
Retribución salarial negociable según valía y experiencia del candidato/a (entre 33.000 y 35.000 € br/año) [Abstenerse candidaturas a las que no les interese dicho salario]
Posibilidad de Incorporación Inmediata (Marzo 2026).
Formación continua y opciones reales de tener crecimiento profesional.
Oportunidades reales de conseguir máxima estabilidad profesional dentro de la empresa (a través de la reasignación a otras Obras que este ejecutando la Empresa en la Zona de la Bahía de Cádiz).
Ambiente de trabajo profesional y respetuoso.

Todas las candidaturas se tratarán de manera confidencial, garantizándose la protección de los datos personales facilitados, conforme a la normativa vigente sobre la protección de datos (Reglamento General de Protección de Datos – R.G.D. 2016/679).

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 33.000,00€-35.000,00€ al año

Beneficios:

Jornada intensiva en verano
Jornada intensiva los viernes
Uniforme proporcionado

Ubicación del trabajo: Empleo presencial",Todas,Construcción
Encargado de obra,Gesiberica Gestion de Activos,España,24 mil € - 30 mil € (Proporcionado por la empresa),+ 30 d,"3,7","Se precisa ENCARGADO DE OBRA para seguimiento de construccion de promocion residencial.

Necesario carnet de conducir y se valorara si tiene furgoneta.

Obligatorio experiencia en obras y como encargado.

Tipo de puesto: Jornada completa, Contrato indefinido, Autónomo
Duración del contrato: 24 meses

Sueldo: 24.000,00€-30.000,00€ al año

Ubicación del trabajo: Empleo presencial",Todas,Construcción
Oficial albañilería,HESTIA PLANIFICACIÓN Y DESARROLLO SL,España,2 mil € (Proporcionado por la empresa),+ 30 d,"3,7","Ubicación: Sevilla capital (zona centro)
Tipo de contrato: Jornada completa – por convenio
Incorporación: Inmediata

Somos una empresa especializada en la reforma integral y adecuación de apartamentos turísticos en el centro histórico de Sevilla. Apostamos por la calidad, el detalle y el trabajo bien hecho, adaptando cada espacio a las exigencias del turismo moderno en nuestra ciudad.

Estamos en búsqueda de un Oficial de Primera del sector de la construcción, con experiencia demostrable en reformas, especialmente en viviendas y espacios turísticos.

Responsabilidades:

Realización de trabajos de albañilería, solados, alicatados, tabiquería, pladur, acabados, etc.
Ejecución de obras según planos y directrices del encargado.
Mantenimiento del orden y seguridad en obra.
Coordinación con otros oficios (electricidad, fontanería, pintura...).
Cuidado del material y herramientas asignadas.

Requisitos:

Conocimiento y manejo de herramientas y maquinaria del oficio.
Capacidad de trabajar con autonomía y responsabilidad.
Seriedad, compromiso y puntualidad.
Se valorará experiencia previa en el sector turístico o viviendas vacacionales.

Ofrecemos:

Contrato según Convenio de la Construcción.
Jornada completa (lunes a viernes).
Buen ambiente de trabajo.
Ubicación céntrica: todas las obras se realizan en Sevilla capital.
Posibilidad de estabilidad en la empresa si se demuestra responsabilidad y compromiso.

Si eres un profesional comprometido con tu oficio, te estamos esperando. Apúntate y únete a nuestro equipo.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 1.500,00€-1.800,00€ al mes

Experiencia:

Construcción: 1 año (Deseable)

Licencia/Certificación:

Prevención de riesgos laborales (Deseable)

Ubicación del trabajo: Empleo presencial",Todas,Construcción
Coordinador de Obra Publica/Encargado General,Choosemak SL,España,25 mil € - 30 mil € (Proporcionado por la empresa),13 días,"3,7","Empresa Constructora, radicada en Xàtiva necesita cubrir el puesto de Coordinador de Obras.

Funciones principales

Planificar y coordinar los trabajos diarios de los equipos y maquinaria.
Supervisar el cumplimiento de plazos, calidades y seguridad en obra.
Comunicar con clientes en el día a día (avisos, entregas, incidencias).
Gestionar subcontratas y materiales.
Reportar avances, incidencias y necesidades a Gerencia.
Definir cronogramas y fases de ejecución.
Coordinar equipos técnicos, contratistas y proveedores.
Garantizar que la obra cumpla con los planos, especificaciones y normativas vigentes.
Controlar la calidad de materiales y procesos constructivos.
Tramitar licencias, permisos y documentación oficial.
Controlar presupuestos y asegurar el uso eficiente de recursos públicos.
Velar por el cumplimiento de normativas de seguridad laboral.
Coordinar planes de prevención de riesgos en la obra.
Informar a las autoridades sobre avances y posibles incidencias.
Atender a ciudadanos y comunidades afectadas por la obra.

Se requiere:

Experiencia previa en obra civil, movimiento de tierras o construcción general.
Capacidad de liderazgo sobre equipos pequeños (5–15 personas).
Conocimiento de realización de presupuestos y mediciones.(nivel alto Excel).
Persona resolutiva, práctica y con iniciativa.
Carné de conducir y disponibilidad para moverse entre obras en diferentes ubicaciones.
Residencia en Xàtiva o alrededores.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 25.000,00€-30.000,00€ al año

Beneficios:

Coche de empresa
Ordenador de empresa
Teléfono de empresa

Educación:

Diplomatura/Grado (Deseable)

Experiencia:

coordinación de obras: 2 años (Obligatorio)
Presupuesto obras: 2 años (Obligatorio)

Licencia/Certificación:

EXCEL (Obligatorio)

Ubicación del trabajo: Empleo presencial",Todas,Construcción
"Mecánico de maquinaria pesada de construcción y obra pública, agrícola","AXOR RENTALS, S.L.",España,No especificado,+ 30 d,"3,7","Se busca Mecánico/a de maquinaria de construcción, agrícola o de camiones.
Incorporación inmediata en nuestro taller.

El puesto consiste en la reparación, mantenimiento y la puesta a punto.. Entre las principales tareas destacan:

*Revisión y diagnóstico de averías mecánicas.
*Mantenimiento preventivo y correctivo.

Ofrecemos un puesto estable en una compañía con más de 60 años en el mercado nacional e internacional, con un salario acorde a la experiencia, y beneficios sociales. Se valorará positivamente la formación continua y actualización en nuevas tecnologías aplicadas al sector.

Buscamos personas comprometidas, responsables y con iniciativa para incorporarse a nuestro equipo. Si te interesa incorporarte a un equipo dinámico en continua formación, no dudes en contactarnos.

Tipo de puesto: Jornada completa

Ubicación del trabajo: Empleo presencial",Todas,Construcción
Oficial de 1ª Albañilería,"VÍAS Y CONSTRUCCIONES DEL NORTE, S.L.",España,No especificado,+ 30 d,"3,7","Se necesitan oficiales de 1º de la construcción para edificación y obra civil en obras de León y provincia.

Tipo de puesto: Jornada completa

Beneficios:

Gastos de vivienda
Jornada intensiva los viernes
Ticket restaurante

Experiencia:

el puesto: 2 años (Deseable)

Ubicación del trabajo: Empleo presencial",Todas,Construcción
Albañil Oficial de 1ª (Madrid),Groupe Crit,Madrid,No especificado,16 días,"3,7","Descripción:

ALBAÑIL OFICIAL DE 1ª

Desde Grupo Crit, estamos buscando un/a Albañil Oficial de 1ª para trabajar directamente en una empresa con una trayectoria de más de tres décadas en el mundo de la construcción y rehabilitación ubicada en Madrid Norte.

Si eres un/a apasionado/a por la construcción y deseas unirte a un equipo de profesionales experimentados, ¡este puesto es perfecto para ti!


Tus responsabilidades serán las propias de un oficial y es imprescindible el conocimiento en la interpretación de planos.


Ofrecemos un paquete completo y atractivo que incluye:

Contrato indefinido directamente con nuestra empresa, brindándote estabilidad laboral.
Jornada completa, con un horario de lunes a viernes de 8.00h a 16:00h. Además, durante el verano, disfrutarás de una jornada intensiva de 7.00h a 15.00h.
Un salario competitivo de 1.600€ netos al mes en 14 pagas.
Ubicación: zona Norte Madrid.
Incorporación inmediata a un equipo dinámico y comprometido.

Si eres un apasionado de la construcción y estás listo para un nuevo desafío en una empresa con una sólida reputación en el sector, ¡no dudes en contactarnos!.

Requisitos:

Experiencia previa en un puesto similar de al menos 5 años.
Tener el curso 20h PRL.
Conocimiento imprescindible de la interpretación de planos.
La experiencia tiene que ser demostrada, con obras realizadas y empresas, se pedirán referencias.
Carnet de conducir y vehículo propio.",Todas,Construcción
