Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Peón industria manufacturera,Domestiko,España,No especificado,+ 30 d,"4,0","Se busca personal para desempeñar labores generales dentro de un proceso de fabricación de artículos de madera. Estas tareas son fundamentales y de carácter operativo, siempre bajo la supervisión de los técnicos responsables.

Las responsabilidades incluirán la participación en la recepción y verificación de las materias primas que se utilizan. También se requerirá la alimentación de las máquinas, así como la manipulación de tablones y materiales. Otras funciones importantes serán el embalaje y desembalaje de los productos terminados, además de la comprobación de la calidad de los mismos una vez fabricados.

Adicionalmente, se deberá colaborar en la organización, selección y movimiento de los productos elaborados, incluyendo la carga y descarga para su correcta ubicación en el almacén o para su posterior traslado. La posición ofrece un contrato indefinido con jornada completa.",Toledo,Todos
Preparador/a de pedidos,Domestiko,Illescas,No especificado,+ 30 d,"4,0","Se busca personal para la preparación de pedidos en el sector logístico, con ubicación en Illescas. Las responsabilidades principales incluirán la carga y descarga de mercancía, asegurando que todo el material se manipule de forma eficiente.

Las funciones también abarcan la preparación de pedidos para su posterior envío, así como la realización de movimientos internos de la mercancía dentro de las instalaciones. Es fundamental cumplir con las normativas de seguridad vigentes y hacer un uso adecuado de la maquinaria disponible, incluyendo el manejo de transpaleta eléctrica y apilador.

La jornada laboral será completa, con una dedicación de 40 horas semanales, distribuidas de lunes a viernes. Los turnos serán rotativos, alternando entre mañana y tarde, y se respetarán los descansos legalmente establecidos.


Experiencia en almacén.
Disponer de vehículo propio para desplazarse al puesto de trabajo.
Valorable residencia cercana al puesto de trabajo.
ESO finalizada.- Carnet de carretilla en vigor.",Toledo,Todos
Mozos almacén,Domestiko,España,No especificado,+ 30 d,"4,0","Se buscan mozos y mozas de almacén para trabajar en Noblejas, Toledo. Las tareas principales incluirán la recepción de mercancía, la preparación de pedidos y el control de calidad de los mismos.

Se requiere experiencia previa en puestos similares, así como un carnet de carretillero si es posible. Es fundamental que la persona sea organizada, responsable y preste atención a los detalles en su trabajo diario.

Las condiciones incluyen una jornada parcial de tarde de 5 horas, con un salario según convenio. El contrato inicial será de 3 meses, prorrogable por otros 3 meses y, posteriormente, indefinido. Es indispensable contar con vehículo propio y tener la documentación en regla.",Toledo,Todos
Administrativo/a,Domestiko,España,1 mil € (Proporcionado por la empresa),+ 30 d,"4,0","Se requiere personal administrativo con formación en administración de empresas para apoyar en gestiones diarias de oficina. Las responsabilidades incluirán la colaboración en la contabilización de facturas y nóminas, así como la realización de cuadres de cuentas.

Se valora experiencia previa de al menos doce meses en puestos similares. Es una ventaja contar con carnet de conducir tipo B y vehículo propio para facilitar el desplazamiento al lugar de trabajo.

Se ofrece un contrato indefinido a jornada completa, con un horario a convenir. El salario establecido es de 1400 € mensuales, pagas incluidas, y existe la posibilidad de percibir incentivos adicionales.",Toledo,Todos
Mozo/a almacén,Domestiko,Illescas,No especificado,+ 30 d,"4,0","Se necesitan mozos/as de almacén para el sector logístico en la zona de Illescas. Las funciones principales incluyen la realización de tareas de picking utilizando PDA, así como la preparación de pedidos y la correcta ubicación de la mercancía dentro del almacén.

También se llevarán a cabo labores de packing, etiquetado, desalarmado, emperchado y embolsado, además de la manipulación manual de los productos. El puesto también implica el movimiento de materiales y el uso ocasional de un cutter. Se requerirá mantener el orden y la limpieza del área de trabajo y el manejo de la traspaleta eléctrica.

La jornada será completa, abarcando 40 horas semanales de lunes a viernes. Los turnos serán rotativos, alternando entre mañana y tarde, dentro de un horario comprendido entre las 06:00 y las 22:00 horas, respetando los descansos legalmente establecidos.


Experiencia mínima de 1 año en un puesto similar al descrito.
Buscamos a una persona dinámica y responsable.
Valorable residencia cercana al puesto de trabajo.
Uso de transpaleta eléctrica.
ESO o similar finalizada.- Carnet de carretilla en vigor.",Toledo,Todos
Auxiliar de Cajas/Reposición,Carrefour,Yuncos,No especificado,2 días,"4,0","¡Hola! ¡Queremos conocerte!
¿Te apasiona el mundo del comercio? ¿Te preocupas por los detalles? ¿Te consideras una persona dinámica? ¡Te estábamos esperando!
Carrefour es una empresa líder en comercio de alimentación y distribución y queremos que inicies una carrera profesional llena de posibilidades con nuestros mejores profesionales.
Pretendemos que todos los días sean un aprendizaje, que crezcas y llegues tan lejos como quieras. Te ofrecemos formación a cargo de la empresa y la posibilidad de promocionar internamente para seguir creciendo con nosotros.
¿Qué buscamos?
Que nuestros clientes quieran volver y para ello hay que empezar por nuestros colaboradores. Nuestro objetivo es encontrar personas con don de gentes, dinámicas, con capacidad de aprendizaje y a las que les guste trabajar en equipo.
¿Cuáles serían tus funciones?
Aportar la ayuda que nuestros clientes necesiten en su recorrido por la tienda. Te ocuparás del mantenimiento de la imagen de la tienda, organizar el almacén, cobrar en caja y reponer los productos, para dar a nuestros clientes el servicio que están buscando.


Nos encantará conocerte si cuentas con:

Educación Secundaria Obligatoria (formación mínima requerida).
Habilidades: orientación al cliente, trabajo en equipo, proactividad.
Se valora la experiencia previa pero no es imprescindible.
Incorporación a una gran compañía donde podrás crecer.
Descuento del 8% para ti y para 6 personas más en todos nuestros productos.
Formación continua para desarrollarte profesionalmente.
Programas que se preocupan por tu bienestar: Carrefour Life (actividades y eventos deportivos, descuentos y ventajas exclusivas).

En Carrefour apostamos por un espacio de trabajo idóneo para que cualquier persona con independencia de su género, orientación sexual, identidad y/o expresión de género, creencias, ideologías, origen, capacidades, entre otras, pueda desplegar todo su potencial.",Toledo,Todos
CONDUCTORES AUTONOMOS TOLEDO,LAST MILE GROUP,España,30 mil € - 40 mil € (Proporcionado por la empresa),+ 30 d,"4,0","Se necesitan conductores autónomos, en la zona de Toledo y alrededores, para colaborar con nuestra empresa realizando entregas de paquetería a nuestros clientes.

Deben poseer una fuerte ética profesional, sea gente dinámica e implicada en el proyecto.

Buscamos: autónomo con disponibilidad de realizar rutas de paquetería de Amazon por la zona Toledo y pueblos de alrededor desde el Polígono Santa MarÍa de Benquerencia , horario de carga 10:10/11:00/11:30

Requisitos:

Disponer de furgoneta propia tamaño talla M, XL o L2H2 (CITROEN JUMPER, PEUGEOT BOXER, ETC) está rebajada o tienes tarjeta de transporte en vigor.

Estar dado de alta como autónomo

Licencia/Certificación Carnet de conducir B (Obligatorio)

Condiciones:

Jornada: Jornada completa

Duración del contrato: INDETERMINADO

Tipo de puesto: Autónomo

Tipo de puesto: Jornada completa

Sueldo: 30.000,00€-40.000,00€ al año

Horario:

De lunes a viernes
Disponibilidad fin de semana

Licencia/Certificación:

Carnet de conducir B (Deseable)

Ubicación del trabajo: Empleo presencial",Toledo,Todos
Asesor/a Contable,Kolibri Consulting,Toledo,22 mil € - 28 mil € (Proporcionado por la empresa),24 días,"4,0","Desde nuestra consultora de selección, buscamos un/a Asesor/a Contable con experiencia para unirse al equipo de una reconocida asesoría especializada en la gestión integral de pymes y autónomos a nivel nacional.

Si posee un profundo conocimiento de la normativa contable y fiscal española y busca un nuevo reto profesional, ¡le animamos a presentar su candidatura!

Funciones y Responsabilidades Principales:

El/La profesional seleccionado/a se responsabilizará de la gestión contable y fiscal de una cartera de clientes asignada, incluyendo:

Gestión Contable: Llevanza y supervisión de la contabilidad diaria, mensual y anual (aplicación estricta del Plan General Contable - PGC).
Obligaciones Fiscales: Elaboración, revisión y presentación de impuestos periódicos (IVA, IRPF, Impuesto de Sociedades, etc.).
Cierres: Preparación y depósito de Libros Oficiales y Cuentas Anuales en el Registro Mercantil.
Asesoramiento: Ofrecer soporte y asesoramiento especializado a los clientes en materia contable, mercantil y fiscal.
Tareas Auxiliares: Conciliaciones bancarias y elaboración de informes de gestión.

Requisitos Indispensables del Perfil:

Formación Académica: Grado/Licenciatura en Administración y Dirección de Empresas (ADE), Economía, Contabilidad y Finanzas o título universitario afín.
Experiencia: Experiencia demostrable y sólida adquirida previamente en Asesoría o Gestoría en el mercado español.
Conocimientos Técnicos:
Dominio experto del marco normativo contable y fiscal español.
Manejo avanzado de software de gestión contable (A3, Sage, Contasol, o similares) y de las plataformas de la AEAT (Agencia Tributaria).
Competencias: Organización, meticulosidad, capacidad para trabajar con autonomía y excelentes habilidades comunicativas para el trato con el cliente.

Condiciones de la Oferta:

Tipo de Contrato: Puesto estable con contrato indefinido.
Jornada Laboral: Completa (jornada completa).
Remuneración: Salario competitivo, negociable en función del valor y la experiencia aportada por el/la candidato/a.
Beneficios: Incorporación a un equipo profesional, excelente ambiente de trabajo y oportunidades de crecimiento y desarrollo profesional.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 22.000,00€-28.000,00€ al mes

Beneficios:

Eventos de la empresa
Flexibilidad horaria
Jornada intensiva en verano
Jornada intensiva los viernes
Teletrabajo opcional

Ubicación del trabajo: Teletrabajo híbrido en Toledo, Toledo provincia (Toledo)",Toledo,Todos
Comercial de Ventas [Alarmas y Sistemas de Seguridad],Sector Alarm,Toledo,No especificado,+ 30 d,"4,0","¿Quieres formar parte de una de las mejores empresas para trabajar en España reconocida por Great Place To Work?

Sector Alarm es una empresa multinacional noruega líder en soluciones de seguridad, presente en más de 8 países europeos y con miles de clientes protegidos. Apostamos por el talento, la promoción interna y el desarrollo profesional a largo plazo

Buscamos Agentes Comerciales para incorporarse a su equipo de ventas en Toledo, especializados en la venta e instalación de alarmas y sistemas de seguridad para hogares y negocios

QUÉ TE OFRECEMOS

Contrato laboral a jornada completa (no trabajamos con régimen de autónomos)
Salario sin límite con altas comisiones
Formación constante y certificada + acompañamiento en tus primeras semanas
Plan de carrera real con posibilidades de promoción interna y desarrollo hacia puestos de gestión de equipos
Empresa reconocida como Great Place To Work durante 7 años consecutivos
Vehículo de empresa + Tarjeta de combustible + Eventos, viajes y premios…

FUNCIONES DEL PUESTO

Captación de clientes. Trabajo en calle a puerta fría
Asesoramiento personalizado a clientes sobre nuestros sistemas de seguridad
Visitas comerciales concertadas
Cierre de la venta
Instalación de los sistemas
Seguimiento de tu cartera de clientes

REQUISITOS IMPRESCINDIBLES

Carnet de conducir tipo B (en vigor y válido en España)
Disponibilidad para trabajar a jornada completa (40h) en turno partido (mañana y tarde).
Residencia en Toledo o alrededores
Permiso de trabajo en vigor

VALORAMOS POSITIVAMENTE

Actitud comercial
Habilidades comunicativas
Poractividad
Actitud Positiva/Ambicion
Orientación a objetivos

Si ya habías aplicado anteriormente y no nos hemos puesto en contacto contigo, vuelve a aplicar. Recibimos un volumen muy alto de candidaturas y a veces nos es imposible revisarlas todas.",Toledo,Todos
CONDUCTOR-REPARTIDOR TOLEDO,LAST MILE GROUP,Toledo,16 mil € - 17 mil € (Proporcionado por la empresa),+ 30 d,"4,0","Desde JOM LAST MILE estamos seleccionando personas trabajadoras y motivadas para cubrir puestos de conductor/conductora en nuestro Centro de Distribución en TOLEDO (OCM4)

Los candidatos ideales deben poseer una fuerte ética de trabajo, atención al detalle, capacidad de cumplir con plazos establecidos, y un gran compromiso con el servicio al cliente. Se espera que nuestros empleados entiendan y conozcan todos los procesos y sistemas, y que apliquen las normas establecidas en materia de Seguridad y Prevención de Riesgos Laborales, calidad y procesos estandarizados del puesto.

Descripción del puesto:

- Realización de rutas de reparto de pequeña paquetería, de lunes a domingo con una distribución de 38 horas semanales y 2 días de descanso semanales rotatorios.

- Planificación semanal de jornadas, con el máximo tiempo posible de antelación de acuerdo con las necesidades del servicio. Eventualmente, podrá haber cambios de última hora en base al volumen de rutas.

- Vehículo de reparto propio de la empresa.

Tipo de puesto: Jornada completa

Salario: 16.576,00€ al año

Horario:

L-D

Tipos de compensaciones complementarias:

Bonus por objetivos

Licencia/Certificación:

Carnet de conducir (Obligatorio)

También buscamos autónomos con furgoneta propia.

Tipo de puesto: Jornada completa

Salario: 16.576,00€ al año

Horario:

Turno de 8 horas
Licencia/Certificación:

Carnet de conducir (Obligatorio)

Los datos bancarios, de pago y datos personales (DNI, foto) nunca deben proporcionarse al solicitar un empleo. Consulta nuestros consejospara una búsqueda de empleo segura.

Tipo de puesto: Jornada completa

Sueldo: 16.000,00€-17.000,00€ al año

Licencia/Certificación:

Carnet de conducir B (Obligatorio)
CAP (Deseable)

Ubicación del trabajo: Empleo presencial",Toledo,Todos
