Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Repartidor a domicilio,Telepizza Chile,Laredo,No especificado,6 días,"3,9","Buscamos repartidores en ciclomotor para el Telepizza de Laredo.

Tipo de puesto: Media jornada, Contrato indefinido

Sueldo: 500,00€-700,00€ al mes

Beneficios:

Flexibilidad horaria
Uniforme proporcionado

Ubicación del trabajo: Empleo presencial",Santander,Todos
Cinema Staff - Personal de Cine CINESA,Cinesa/UCI,Santander,No especificado,8 días,"3,9","Cinema Staff Personal de Cine

Localización:

En dependencia de: General Manager

CINESA es la empresa líder en exhibición cinematográfica en España, gracias a los 11 millones de espectadores que cada año visitan una de las más de 400 salas repartidas en los 35 cines que tiene en las mejores localizaciones de las principales ciudades españolas.

¿Te apasiona el cine y estás buscando una oportunidad laboral flexible? ¿Quieres desarrollar tus habilidades en servicio al cliente y comenzar un camino hacia el crecimiento profesional?

¡Entonces el puesto de Cinema Staff en CINESA es perfecto para ti!

Nuestro Cinema Staff es el corazón de nuestros cines y siempre tiene al cliente en el centro de todo lo que hacen.

Descripción del puesto:

Como Cinema Staff, estarás asistiendo a nuestros clientes durante todo su recorrido en el cine.

Aquí están las principales actividades del Cinema Staff:

Dar la bienvenida a los clientes desde la entrada, ofreciendo orientación y apoyo en cuanto a nuestra oferta cinematográfica, boletos y programas de fidelización
Controlar los boletos y estar disponible para cualquier necesidad en la sala
Verificar y preparar espacios cómodos, limpios y ordenados
Presentar deliciosos menús a nuestros clientes
Trabajar como parte de un equipo dinámico e interconectado
Involucrar a los clientes en nuestras actividades desde la entrada hasta la salida, haciéndolos sentir en el centro de una aventura memorable

Tu perfil:

Tienes habilidades para trabajar con clientes y te sientes capaz de hacer que se sientan especiales en nuestro cine
Quieres trabajar con otros, estar en contacto con los clientes y ser parte de un equipo
Estás dispuesto(a) a aprender sobre la marcha y todos los días
Estás disponible para trabajar en horarios vespertinos, nocturnos y fines de semana, incluyendo días festivos
Tienes acceso a un medio de transporte para regresar a casa de manera segura, incluso por la noche

Tus beneficios:

Oportunidad de un trabajo flexible que puede ser compatible con otros compromisos laborales, de estudio o familiares
Aprendizaje en el trabajo y de colegas expertos, con un enfoque especial en la experiencia del cliente
Un camino de crecimiento profesional predefinido y acceso a nuestros programas de desarrollo de talentos (Brand Hero y Experience Hero)
Acceso gratuito a la plataforma Goodhabitz para aprender lo que desees, como desees, incluso desde tu móvil
Acceso gratuito a nuestro programa confidencial de asistencia para empleados, una plataforma en línea que ofrece asesoramiento y apoyo en temas como finanzas, salud y bienestar mental
Boletos mensuales gratuitos para el cine
Grandes descuentos en deliciosos menús, comida y bebidas en el cine
Y la magia del cine...",Santander,Todos
Dependiente/a de Tienda,"TIGER STORES NORTH WEST SPAIN S,L,",Santander,"8,00 € - 12,00 € Por hora (Proporcionado por la empresa)",14 días,"3,9","Flying Tiger Copenhagen busca Dependiente/a para tienda.

Funciones: recepción de mercancía, etiquetado, reposición, orden y limpieza del local, y atención al cliente con actitud positiva y estilo propio.

Valoramos entusiasmo, experiencia en atención al cliente, trabajo de reposición tanto de almacén como de tienda, capacidad para multitareas, autonomía y trabajo en equipo.

Ofrecemos contrato temporal con posibilidad de transformación a indefinido , media jornada (18h/20hsemana), salario entre 700€ y 900€/mes. Horario a turno de mañana y de tarde.

Se requiere disponibilidad inmediata. Apostamos por la diversidad, igualdad de oportunidades y desarrollo profesional.

Si te gusta el ritmo dinámico y quieres formarte en un entorno divertido, ¡te esperamos!

Requisitos

-Experiencia en comercio mínima de 1 año.

- Disponibilidad para trabajar en turnos rotativos de mañana y tarde.

- Incorporación inmediata

Tipo de puesto: Media jornada, Contrato temporal
Duración del contrato: 6 meses

Sueldo: 8,00€-12,00€ la hora

Horas previstas: 20 a la semana

Preguntas para la solicitud:

¿Resides en la ciudad del puesto vacante?
¿Tienes disponibilidad horaria de mañana y tarde?

Experiencia:

Tienda: 1 año (Deseable)

Ubicación del trabajo: Empleo presencial",Santander,Todos
Auxiliar administrativo,Domestiko,Santander,"12,61 € Por hora (Proporcionado por la empresa)",+ 30 d,"3,9","Se buscan operarios para báscula en Santander. Tus responsabilidades incluirán pesar mercancías y registrar la información correspondiente en un programa informático.

El puesto cuenta con contratación a través de ETT y una jornada laboral que puede ser partida, de mañana o tarde, con rotación de turnos. La jornada se desarrollará de lunes a domingo.

La remuneración se establece según convenio, con una tarifa bruta de 12,61€ por hora trabajada.


Imprescindible habilidad para el manejo de aplicaciones informáticas.
Disponibilidad para trabajar en turno partido y fines de semana.
Disponibilidad para incorporación inmediata.
Vehículo propio.",Santander,Todos
Administrativo/a,Domestiko,Santander,No especificado,+ 30 d,"3,9","Se busca administrativo/a para la gestión integral de tareas administrativas y contables. Las responsabilidades principales incluirán la gestión de facturas, procesamiento de pagos, mantenimiento de archivos y coordinación general de actividades administrativas.

Se requiere una formación sólida en administración y/o contabilidad. Se valorará positivamente que los candidatos cuenten con un grado de discapacidad del 33%, y se contempla la posibilidad de modalidad de teletrabajo.

Se propone un contrato laboral indefinido con un horario flexible de 8:00 a 14:00 horas, que es negociable. La remuneración se ajustará según el convenio colectivo de atención a personas con discapacidad.",Santander,Todos
Planning Santander Assistant - Intern,Prysmian,Santander,No especificado,24 horas,"3,9","Apoyo administrativo para las funciones Compras y Aprovisionamientos
Prysmian , as an Equal Opportunity Employer, aims to attract and recruit individuals with diverse backgrounds, skills, and abilities. We strongly believe that diversity brings significant value at all levels of the organization, increasing the possibility of capturing market opportunities and maximizing value for our customers and stakeholders. With Diversity, Equity, and Inclusion (DE&I) as part of our Social Ambition 2030 and a strategic pillar of our Company culture, Prysmian is committed to the development of an organization that prioritizes talent, where people feel respected, included, and free to fully express their potential just as they are.

All Managers and HRs in Prysmian are responsible for ensuring DE&I policies are respected during the recruiting process, as well as recognizing and mitigating unconscious biases that must not influence our selection processes. All persons will be considered for employment without regard to their race, ethnicity, religion, nationality, origin, citizenship status, socio-economic status, age, sex, gender identity or expression, sexual orientation, marital status, disability, military service or veteran status, pregnancy, parental leave, medical conditions, or any other characteristic protected by applicable federal, state or local laws. Prysmian will endeavor to make a reasonable accommodation for any disclosed physical or neurological condition or disability of a qualified applicant unless the accommodation would impose an undue hardship on the operation of our business.
Visit our
DE&I Page
to learn more about Prysmian's commitments.
Your application data will be treated according to our Data Protection Policy. If you believe you require assistance to complete this form or to participate in an interview, please let us know.",Santander,Todos
Gestión de Ventas Online de Artículos de Segunda Mano,Domestiko,Santander,No especificado,+ 30 d,"3,9","Buscamos una persona para encargarse de la publicación y gestión de la venta de ropa y otros objetos de segunda mano a través de plataformas digitales. La labor principal consistirá en subir inventario a marketplaces populares como Vinted o Wallapop, optimizando las descripciones y fotografías para maximizar el alcance. El rol implica la supervisión continua de las publicaciones, respondiendo a consultas de potenciales compradores y gestionando el proceso de venta hasta su cierre. Se percibirá un porcentaje sobre el valor total de cada artículo vendido, como compensación por la labor desempeñada.

No se requieren estudios específicos ni formación previa en el sector. Se valorará positivamente la experiencia previa en e-commerce o en la gestión de ventas online, aunque no es un requisito indispensable. La fecha de incorporación es inmediata. La modalidad de trabajo es a convenir, adaptándose a las necesidades del proyecto.

Esta posición requiere una persona organizada y con atención al detalle, capaz de trabajar de forma autónoma en el manejo de diferentes plataformas de venta online. El objetivo es dinamizar y expandir nuestro catálogo de artículos de segunda mano en el entorno digital, asegurando una experiencia fluida para los clientes y maximizando las oportunidades de venta.",Santander,Todos
Empleados administrativos,Domestiko,Santander,No especificado,+ 30 d,"3,9","Auxiliar administrativo con experiencia en el sector seguros. Las tareas a desarrollar incluyen atención telefónica y personal, además de diversas labores administrativas generales.

Se requiere formación en administración, ya sea grado medio o superior. Es indispensable contar con carnet de conducir y vehículo propio para desplazamientos.

Se propone un contrato temporal de tres meses, con la posibilidad de extenderlo e incluso hacerlo indefinido. La jornada será parcial de cuatro horas diarias, que podrían ampliarse, y el horario se situará entre las 9 y las 13 horas, o de 8 a 14 horas. La remuneración se ajustará a lo estipulado en convenio.",Santander,Todos
Azafata/o de caja y reposición,Alcampo,Santander,No especificado,24 horas,"3,9","Como parte del equipo de tienda, coordinado por los Responsables de Turno, tus funciones en esta posición serán:


Reponer, frentear y rotar los productos en los lineales, con la periodicidad y orden establecido,
Informar amablemente a los/as clientes que tengan dudas de las características y ubicación de los productos, así como recoger sus sugerencias.
Asegurar el correcto balizaje de todos los productos.
Realizar el cobro en caja.
Verificar la correlación de los productos y facturas en cajas autoservicio.
Velar por mantener una correcta fluidez en la salida de clientes por las cajas.
Comprobar y dotar la existencia de bolsas, rollos de papel, etc.
Cuidar de la recaudación, así como de los documentos, gaveta y justificantes hasta entregarlos al final de la jornada.

Nos encantará conocerte si sientes pasión por el comercio, el food y las personas, y si cuentas con:


Experiencia en puestos en los que se precise un trato directo con el público
Educación Secundaria Obligatoria, Bachillerato o FP Grado Medio.
Dominio de Caja registradora, datáfono, etc
Herramientas ofimáticas a nivel básico.

Formar parte de una empresa internacional en un sector clave y en crecimiento para la sociedad.
Formación continua con una plataforma e-learning con más de 100 cursos.
Posibilidad de retribución flexible, descuentos en compras en tiendas y gasolineras.
Posibilidad de acogerse al plan de accionariado Alcampo (políticas de reparto y beneficios)
Jornadas de voluntariado dentro de tu jornada laboral con asociaciones locales y nacionales.",Santander,Todos
Operario/a producción,Domestiko,Santander,"12,46 € Por hora (Proporcionado por la empresa)",20 días,"3,9","Buscamos operarios/as de producción para una empresa industrial situada cerca de Santander. Las tareas principales consistirán en las labores propias del puesto, y ocasionalmente, se requerirá realizar repartos con un vehículo de la empresa.

La contratación se realizará a través de ETT, con contratos temporales de mes a mes. La jornada laboral será de lunes a viernes, en horario partido, de 8:00 a 18:00 horas. El salario se aplicará según el convenio, con una tarifa de 12,46 € por hora, lo que supone aproximadamente unos 1990 € brutos mensuales.

Las oportunidades de incorporación son inmediatas.


Experiencia en producción.
Disponibilidad para trabajar en jornada partida.
Carnet de conducir B.
Vehículo para poder desplazarse.",Santander,Todos
Cinema Staff - Personal de Cine CINESA - Mantenimiento,Cinesa/UCI,Santander,No especificado,27 días,"3,9","Cinema Staff Personal de Cine

Localización:

En dependencia de: General Manager

CINESA es la empresa líder en exhibición cinematográfica en España, gracias a los 11 millones de espectadores que cada año visitan una de las más de 400 salas repartidas en los 35 cines que tiene en las mejores localizaciones de las principales ciudades españolas.

¿Te apasiona el cine y estás buscando una oportunidad laboral flexible? ¿Quieres desarrollar tus habilidades en servicio al cliente y comenzar un camino hacia el crecimiento profesional?

¡Entonces el puesto de Cinema Staff en CINESA es perfecto para ti!

Nuestro Cinema Staff es el corazón de nuestros cines y siempre tiene al cliente en el centro de todo lo que hacen.

Descripción del puesto:

Como Cinema Staff, en mantenimiento, estarás cuidando de nuestras instalaciones para nuestros clientes durante todo su recorrido en el cine.

Aquí están las principales actividades del Cinema Staff mantenimiento:

Recepción y control de los pedidos.
Acompañamiento y colaboración con los diferentes mantenedores de nuestras instalaciones.
Revisión y reparación de las distintas incidencias que se puedan producir.
Realización de trabajos de fontanería, electricidad, pintura.
Mantenimiento y reparación de butacas.

Tu perfil:

Tienes habilidades para cualquier tipo de reparación.
Estás dispuesto(a) a aprender sobre la marcha y todos los días.
Estás disponible para trabajar en horarios de mañana de lunes a viernes.

Tus beneficios:

Oportunidad de un trabajo flexible que puede ser compatible con otros compromisos laborales, de estudio o familiares
Aprendizaje en el trabajo y de colegas expertos, con un enfoque especial en la experiencia del cliente
Un camino de crecimiento profesional predefinido
Acceso gratuito a la plataforma Goodhabitz para aprender lo que desees, como desees, incluso desde tu móvil
Acceso gratuito a nuestro programa confidencial de asistencia para empleados, una plataforma en línea que ofrece asesoramiento y apoyo en temas como finanzas, salud y bienestar mental
Boletos mensuales gratuitos para el cine
Grandes descuentos en deliciosos menús, comida y bebidas en el cine
Y la magia del cine...",Santander,Todos
"Oferta de Empleo, Personal de equipo, Mcdonalds Nueva Montaña, Santander",McDonald's,Santander,No especificado,+ 30 d,"3,9","Vive la experiencia de trabajar en McDonald´s.

Si te gusta la atención al cliente, tenemos oportunidades de empleo para ti incluso si es tu primera experiencia profesional.

¿Qué buscamos?

Nuestra pasión son nuestros clientes, y tu sonrisa fundamental para conectar con ellos.
Satisfacción por el trabajo bien hecho.
Trabajo en equipo. Buen ambiente de trabajo y compañerismo en nuestros restaurantes.

¿Te ves reflejado/a?

Estas son las ventajas de trabajar con nosotros:

Contrato de trabajo indefinido a tiempo parcial
Flexibilidad en el horario según tu disponibilidad para compatibilizarlo con tu vida personal
Formación a cargo de la empresa
Oportunidades de ascenso y desarrollo. El 100% de las promociones son internas.
Ambiente dinámico y en el que participarás en las diferentes áreas del restaurante

McDonald´s, el trabajo que va contigo




.",Santander,Todos
