Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Administrativa/o para departamento de Ventas incorporación directa a empresa,Temporing ETT,Terrassa,26 mil € - 27 mil € (Proporcionado por la empresa),6 días,"3,4","Desde Temporing seleccionamos personal para incorporación como administrativa/o para el departamento de Ventas en empresa ubicada en Terrassa.

Funciones:

Gestión administrativa de pedidos: recepción, registro y seguimiento hasta su expedición.

Atención y soporte al equipo comercial: elaboración de ofertas, seguimiento de clientes y coordinación de visitas.

Gestión de documentación comercial y administrativa: albaranes, facturas, contratos y archivado físico y digital.

Introducción y actualización de datos en el sistema ERP/CRM y generación de informes periódicos.

Coordinación con logística y almacén para asegurar plazos de entrega y resolución de incidencias.

Atención telefónica y por correo electrónico a clientes y proveedores.

Soporte en tareas administrativas del departamento: conciliaciones básicas, control de stock y gestión de pedidos especiales.

Requisitos:

Formación administrativa o comercial (FP, Grado Medio/Superior o equivalente).

Experiencia mínima de dos año en puestos administrativos, preferiblemente en departamento de ventas o comercial.

Conocimientos de herramientas ofimáticas (Word, Excel) y experiencia con ERP/CRM (valorable).

Buena comunicación verbal y escrita en castellano; se valorará nivel de catalán y/o inglés.

Capacidad de organización, gestión de prioridades y trabajo en equipo.

Disponibilidad para incorporación inmediata y desplazamiento a Terrassa (vehículo propio valorable).

Se ofrece:

Contrato directo por empresa.

Jornada completa, horario de lunes a jueves entrada entre 7:45 o 8:30 y salida a partir de las 16'30 horas (dencanso de 30 min. a una hora a medio día). Viernes de 8:00 a 15:00 horas. Jornada de julio y agosto intensiva de mañana.

Salario bruto anual: 26967 euros.

¿Cómo aplicar?

Si cumples con los requisitos y estás interesade en la posición, envía tu currículum actualizado y responde a la encuesta.

Y tú, ¿tienes actitud Temporing?

#temporingsabadell",Todas,Logística
Administrativo Supply Chain Inglés - Noroeste Madrid,Page Personnel,Madrid,20 mil € - 24 mil € (Proporcionado por la empresa),3 días,"3,4","Administrativo Supply Chain Inglés - Noroeste Madrid

Detalles del cliente

La persona seleccionada se encargará de:

Contacto y gestión proveedores.
Control y análisis de costes.
Controlar el stock y registrar los pedidos en el ERP interno (Business Central).
Apoyar en tareas de almacén: recepción, inventario y organización de mercancías.
Formarse de manera transversal en todas las etapas del proceso logístico.
Colaborar con otros departamentos para garantizar una operación eficiente.
Ejecutar tareas administrativas generales para dar soporte al área de Supply Chain.

Descripción de la oferta

La persona seleccionada se encargará de:

Dar soporte administrativo general a toda la cadena de suministros.
Gestionar el ciclo completo de pedidos a proveedores.
Realizar seguimiento de entregas, asegurando cumplimiento de plazos y resolución de incidencias.
Controlar el stock y registrar los pedidos en el ERP interno (Business Central).
Apoyar en tareas de almacén: recepción, inventario y organización de mercancías.
Formarse de manera transversal en todas las etapas del proceso logístico.
Colaborar con otros departamentos para garantizar una operación eficiente.
Elaborar informes y reportes periódicos.
Ejecutar tareas administrativas generales para dar soporte al área de Supply Chain.

Perfil del candidato

Requisitos:

Experiencia previa de 1-2 años en puestos administrativos relacionados con pedidos, compras y cadena de suministros.
Idiomas: inglés nivel B2-C1.
Ofimática: Manejo del paquete Office completo, especialmente Excel. Muy valorables conocimientos previos en ERP Business Central o similares (SAP, etc.).
Perfil polivalente, flexible, dinámico y ganas de crecer y tener proyección.
Perfil analítico.
Buenas habilidades comunicativas, de análisis y de trabajo en equipo.

Oferta de empleo

Se ofrece:

Contrato indefinido directamente con la empresa.
Salario bruto anual: 20.000 -23.000 en 15 pagas.
Horario: De lunes a jueves de 8:00 a 18:00 h (con 1,5 h para comer). Los viernes de 8:00 a 14:30 h. Adicionalmente, meses de julio y agosto de 8 a 14:30 horas (jornada intensiva)
Modalidad: Presencial.
Ubicación: Villanueva del Pard, zona noroeste de Madrid. Imprescindible residir por la zona.
Beneficios adicionales: Tickets restaurante y posibilidad de incorporarte a una empresa consolidada y en crecimiento.",Todas,Logística
OPERADOR LOGÍSTICO (H/M/D) CON DICAPACIDAD O INCAPACIDAD - MERCAMADRID - ILUNION,ILUNION,Madrid,20 mil € - 21 mil € (Proporcionado por la empresa),+ 30 d,"3,4","Funciones:

- Trabajo a 4º (valorable carnet de manipulador de alimentos)

- Picking

- Retirada de ubicación de mercancías

- Carga y descarga de mercancías

- Reaprovisionamiento de mercancías

Requisitos:

- Imprescindible Certificado de Discapacidad superior o igual al 33%

- Deambulación continua durante toda la jornada

- Posibilidad de coger peso hasta 15 kilos

- Obligación de turnos rotativos semanales

-Carnet de Carretillas en Vigor

Experiencia necesaria en:

- En puesto similar

Se ofrece:

- Contrato estable

- Trabajo de Lunes a Sábado

- Turnos rotativos de Mañana, Tarde y Noche

- Plus de Penosidad

- Plus transporte

- 25 días laborales de vacaciones

- Beneficios sociales asociados al Grupo Once

En igualdad de condiciones de idoneidad, tendrán preferencias para ser promocionadas las personas del sexo menos representado según el plan de igualdad de ILUNION Servicios Industriales

Tipo de puesto: Jornada completa, Contrato temporal

Sueldo: 20.000,00€-21.000,00€ al año

Beneficios:

Opción a contrato indefinido
Uniforme proporcionado

Preguntas para la solicitud:

¿ESTAS EN POSESIÓN DEL CERTIFICADO DE DISCAPACIDAD SUPERIOR AL 33% O DE CERTIFICADO DE INCAPACIDAD?
¿PUEDES HACER TURNOS ROTATIVOS DE TARDE, MAÑANA Y NOCHE?
¿PUEDES LLEGAR AL PUESTO DE TRABAJO POR TUS PROPIOS MEDIOS?
¿TIENES SOLTURA PARA TRABAJAR CON LAS MANOS?
¿PUEDES TRABAJAR A BUEN RITMO Y PRESTANDO ATENCIÓN A LA CALIDAD?

Ubicación del trabajo: Empleo presencial",Todas,Logística
OPERARIO ALMACEN SECTOR METAL,MULTISERVENS 1 SL,España,2 mil € (Proporcionado por la empresa),2 días,"3,4","Se necesita personal para embalaje y almacén para incorporación inmediata en empresa de aluminio en Padrón

Tipo de puesto: Jornada completa, Contrato temporal
Duración del contrato: 6 meses

Sueldo: 1.600,00€-1.800,00€ al mes

Beneficios:

Programa de formación
Uniforme proporcionado

Ubicación del trabajo: Empleo presencial",Todas,Logística
Logístico/a Indefinido 20h Rotativo Durango,Leroy Merlin,España,No especificado,6 días,"3,4","Nuestras Tiendas

El lugar donde demostramos, cara a cara, nuestro propósito. Si compartes este objetivo y tu satisfacción es conseguir que los clientes puedan dar vida a sus ideas y proyectos, este es tu sitio.

Formar parte del equipo de nuestras tiendas significa trabajar en un ambiente de co-creación donde vivir nuestros valores y propósito de empresa junto al cliente.

¿Te unes a nosotros?

Te lo enseñamos aquí en este vídeo:

Por esto contamos contigo como Operario/a logístico/a tienda donde tu misión principal será la de garantizar la correcta gestión de los flujos de mercancía, desde la entrada hasta la puesta a disposición del cliente en tienda o bien preparando su entrega a través de los diversos canales existentes.

Principales funciones


Flujos logísticos:

Efectuar la recepción, la separación y la mecanización de la mercancía que ingresa en la tienda para optimizar los flujos logísticos y su correcta disposición a sala de venta, a la sección de servicios y a los clientes.


Ubicación en fecha de los Pedidos Clientes generados en tienda para facilitar la gestión de dicha mercancía por parte de la sección de Servicios.


Control de mercancías:

Realizar el control físico de mercancías, inventarios en el almacén y gestión de la demarca de la tienda, con el fin de garantizar un stock correcto y sano.

Gestión de residuos:

Garantiza la gestión de residuos generados en la tienda dentro de los parámetros legales marcados por la compañía, con el fin de lograr los objetivos de responsabilidad social corporativa.


Mantenimiento zonas logísticas:

Mantener la zona de recepción y reserva de la tienda limpia respetando las normas de Seguridad con el objetivo de garantizar la seguridad en el tránsito de las zonas.


¿Qué ofrecemos?

Nuestro Propósito

En Leroy Merlin tenemos un propósito que da sentido a lo que somos y a todo lo que hacemos, una guía que es nuestro compromiso contigo y con el planeta. Y es que todo lo que te ofrecemos busca despertar en ti la motivación de crear entornos donde vivir mejor.

Porque estamos seguros de una cosa, si nos lo proponemos, cambiar el mundo está en nuestras manos y en las tuyas.

La Acción Social es uno de los pilares fundamentales de Leroy Merlin España, siendo un valor añadido para toda la empresa, pero también para la comunidad. A través de diversas acciones: proyectos de reforma y acondicionamiento, donaciones, productos solidarios, voluntariado corporativo y nuestra Convocatoria de Ayudas ""Hogares Dignos"", contribuimos a la construcción de un mundo y de una sociedad mejor.

¡Benefíciate! Por ser Leroy Merlin

Como colaborador/a de Leroy Merlin España tienes a tu disposición más de 70 beneficios y/o ventajas clasificados en 6 categorías, pensados para brindarte la mejor experiencia por ser parte de este gran equipo.

Te beneficiarás además de la Política de Compensación Flexible y de Beneficios ofrecidos por Leroy Merlin, como son la posibilidad de convertirte en accionista de la compañía, Seguro de Salud, ayudas en guardería, cheques restaurante y diversos descuentos con grandes colaboradores comerciales, entre otros.

Contarás con una retribución fija además de la participación en los resultados y beneficios.

¡Desarróllate!

¡Fórmate y desarróllate en una empresa multinacional! Encontrarás un gran ambiente de trabajo y dispondrás de autonomía para decidir y actuar, pudiendo participar en la toma de decisiones y en proyectos transversales.

El lugar para todxs

La Gestión de la Diversidad es un eje fundamental en nuestra filosofía de empresa. Es por esto que está incluida en el Chárter de Diversidad, un código de compromiso promovido por la Fundación para la Diversidad y apoyado por el Ministerio de Sanidad, Política Social e Igualdad. Con esto, nos reafirmamos en nuestro compromiso con el respeto al derecho de la inclusión de todas las personas y reconocemos los beneficios que nos brindan la diversidad cultural, demográfica y social.

Leroy Merlín España, S.L.U., declara su compromiso en el establecimiento y desarrollo de políticas que integren la igualdad entre mujeres y hombres, sin ningún tipo de discriminación, así como en el impulso y fomento de medidas para conseguir la igualdad efectiva en el seno de nuestra organización. Asumimos el principio de igualdad entre mujeres y hombres en todos y cada uno de los ámbitos en los que se desarrolla nuestra actividad y en el marco de la Responsabilidad social de nuestra Organización.

Si quieres desarrollar el trabajo que te gusta, nuestra puerta está abierta para ti. Aquí no entendemos de barreras.

TU TALENTO NO TIENE LÍMITES

Sí quieres conocer más información acerca de nuestro Propósito, valores y acciones y nuestras vacantes de empleo, dejamos a tu disposición nuestra Web de Empleo Corporativa Leroy Merlin España.

¡CAMBIAR NUESTRO MUNDO ESTÁ EN NUESTRAS MANOS!",Todas,Logística
LOGISTIC RESPONSIBLE,JYSK,Illescas,No especificado,+ 30 d,"3,4","Descripción de la empresa


JYSK es la marca de muebles, decoración y sistemas de descanso de origen escandinavo por excelencia. Desde que abrimos nuestra primera tienda en Dinamarca en 1979 no hemos parado de crecer, y hoy, con más de 3500 tiendas, estamos presentes en más de 50 países a nivel mundial. En JYSK queremos seguir creciendo y, para ello, necesitamos a los mejores en nuestro equipo.


Descripción del empleo


¿Te motivan los retos y disfrutas organizando tareas y rutinas diarias para mantener un almacén en perfecto orden? ¿Quieres ser responsable del corazón de una tienda JYSK y, al mismo tiempo, ofrecer un excelente servicio al cliente? ¿Y te gusta mantenerte activo físicamente en tu trabajo?

¡Entonces puedes ser el Responsable de almacén que estamos buscando!

QUÉ TE OFRECEMOS

Te ofrecemos la oportunidad de unirte a una empresa de distribución que escucha a sus colaboradores y se esfuerza cada día para ser un excelente lugar para trabajar. Somos dinámicos y tu desarrollo es crucial para nosotros. Además, como embajador de JYSK, obtienes lo siguiente:

Contrato 40 a jornada completa
Oportunidades para tu crecimiento y desarrollo: nuestro objetivo es que el 80% de nuestros futuros managers provengan de la promoción interna. Descubre más aquí.
Concursos internos entre tiendas con atractivos premios
Bonificaciones competitivas que premian los grandes resultados de ventas
Un horario de trabajo flexible
15% de descuento en todas las tiendas JYSK
Seguro de salud privado, fiesta anual, actividades internas (participación en eventos patrocinados como carreras, voluntariados, etc.)

CÓMO SERÁ TU TRABAJO EN JYSK

Serás responsable del corazón de la tienda: el almacén.
Recibirás y organizarás los productos, garantizando una gestión eficiente de las entregas y del stock.
Colaborarás tanto en el almacén como en la zona de ventas, asegurando una tienda siempre atractiva y bien abastecida.
Gestionarás los pedidos de los clientes y promoverás un entorno de trabajo seguro entre tus compañeros.
Además, contribuirás a ofrecer la mejor experiencia de compra en la tienda.

QUÉ DEBES TRAER

Capacidad para tomar iniciativa y guiar a tus compañeros en el día a día
Una forma de trabajar estructurada y una mentalidad orientada a los resultados.
Además de trabajar de forma autónoma, te gusta formar parte de un equipo y disfrutas interactuando con los clientes.
Te desenvuelves bien en un entorno dinámico, ya que eres flexible y sabes gestionar varias tareas a la vez.
Tienes disponibilidad para trabajar en horarios rotativos
Estudios de Educación Secundaria Obligatoria o superiores

Información adicional


¿ES ESTA TU PRÓXIMA OPORTUNIDAD? ¡INSCRÍBETE YA!

Si tienes alguna duda sobre el proceso, contacta con nuestro departamento de Recursos Humanos jobses@jysk.com . Estaremos encantados de ayudarte.

Proceso de selección en España:

Procesamos las solicitudes de forma continua y completamos la contratación cuando encontramos al candidato adecuado
Revisaremos tu candidatura en el plazo de 1 semana (días laborables)
Si tiene éxito, te enviaremos un link para que respondas a algunas preguntas en vídeo
A continuación, te haremos una breve entrevista telefónica
En caso de que superes todas las fases anteriores te invitaremos a una entrevista presencial

SOBRE NOSOTROS

Creemos que nuestros colaboradores son la clave de nuestro éxito, pasando de una tienda en 1979 a más de 3500 tiendas en todo el mundo en la actualidad. Por eso nos esforzamos en ofrecer desarrollo y posibilidades de crecimiento dentro de JYSK, y también nos sentimos orgullosos de premiar el compromiso y el gran esfuerzo de nuestros colaboradores. Nuestros tres valores fundamentales JYSK: comerciante, compañero y espíritu corporativo, expresan el comportamiento y la actitud que esperamos de cada persona en JYSK. Confiamos unos en otros, y creemos en la delegación y la libertad con responsabilidad.

JYSK quiere incluir a todos, sin importar la edad, la identidad de género, la raza,la etnia, la orientación sexual, la capacidad física o mental. Juntos, aseguramos nuestra cultura inclusiva que anima, apoya y celebra las diversas voces de nuestros colaboradores. Porque una gran mezcla de mentes, talentos y personalidades únicas nos hace un equipo más fuerte.

Para más información, por favor visita nuestra página de carrera

Conoce cómo tratamos tus datos en nuestra Política de Privacidad.",Todas,Logística
Administrativo/a logística,CDE Selección de Personal,España,No especificado,+ 30 d,"3,4","CDE SELECCIÓN DE PERSONAL


Burgos



Experiencia

Al menos 2 años de experiencia

Salario

Retribución sin especificar

Área - Puesto

Compras, logística y transporte

Administrativo/a de Logística

Administrativos y secretariado

Administrativo/a
Administrativo/a de Logística
Categoría o nivel

Empleado/a

Vacantes

1

Inscritos

31

Contrato

Contrato De duración determinada

Jornada

Completa


Proceso de selección continuo.

Funciones

Funciones administrativas en el departamento de logística, trato con clientes y proveedores...

Requisitos

Capacidad de trabajo en equipo, organizada, responsable, resolutiva, con ganas de mejorar y crecer dentro de la organización. Perfil enfocado a la comunicación continua con clientes y proveedores. Importante que tenga un carácter en el que prevalezca la discreción en lo relativo a su puesto de trabajo. Acostumbrada a trabajar con herramientas informáticas y ERP´s (SAP u otros) Ingles (no excluyente pero valorable)

Se ofrece

Incorporación inmediata. Contrato indefinido. Salario a convenir según valía candidato/a",Todas,Logística
Warehouse / Logistics Assistant,Trouw Nutrition,Meliana,No especificado,15 días,"3,4","Job Description

Inventory management & stock control:

o (Re-)Orders materials and/or equipment where needed, registers these in the relevant databases / systems, provides input on performance of suppliers and inspects, manages and maintains materials, tools and/or equipment on stock, in order to have an optimal availability of materials / equipment for both

production and delivery and timely identification of bottlenecks / inadequacies in the logistics processes.

Inbound goods and storing:

o Coordinates the intake of incoming materials and/or equipment as well as checks and registers for quantity, damages and completeness and organizes location for unloading and storage, (ensures) unloading / labelling the materials and/or equipment and ensures storing of the items at the defined location/warehouse at the right position. Checks the completeness and visual quality conformance of delivered materials and/or equipment, in order have all materials and/or equipment ready for efficient distribution to internal customers.

Order handling:

o Receives and processes orders of (internal and external) customers and selects, checks, packs and/or distributes the required materials and/or equi ment to customers and to the required location, either in cooperation with / through warehouse staff or directly self, in order to ensure efficient, in-time and correct delivery of materials and/or equipment for the internal and external customers to the required location.

Outbound goods and transport planning scheduling:

o Ensures that goods and materials are transport-ready, including the dispatch / delivery papers / notes and accompanying documents for the drivers, and the calling of transportation.

o Supports and/or provides input into routing and scheduling of vehicles based on customer records and requests, in order to fully meet customer expect tions and to have an optimal scheduling and routing of vehicles.

o Arranges transportation / carriages for delivery / transport of goods / materials to internal and external customers

Systems and Administration:

o Executes the administrate intake and distribution of materials and/or equipment in relevant systems, registration of hours and other relevant logistics administration to provide relevant reports to stakeholders, in order to have an up-to-date administration and insight in availability and throughput of mater als and/or equipment as a basis for stock keeping and internal accounting.

Ensures that order handling, quotations, administration, supporting IT systems, and maintenance of master data are in line with the set (Nutreco) standard in order to achieve high quality logistics processes

Customer satisfaction:

o Manage customer relationships, ensure that all customer requests are handled appropriately to maintain customer confidence. External customer

satisfaction and sustainable customer relations, positive customer feedback is received.

Continuous improvement:

o Monitors, measures, benchmarks and evaluates the internal and external logistics processes, tools and systems and initiates and implements changes and improvements to achieve a continuous optimization and alignment of logistics (work) processes, tools and systems.

Compliance:

Ensures compliance with all operating, safety, quality, risk and health regulations.

Other duties:

o May perform a wide range of other warehouse / logistics supportand administrative tasks and perform special project duties as assigned.",Todas,Logística
Administrativo/a de Logística,"CAF, Construcciones y Auxiliar de Ferrocarriles",Zaragoza,No especificado,13 días,"3,4","La eficiencia en la ejecución de procesos, la calidad, las compras, la gestión de la cadena de suministro, la fabricación, las pruebas y el mantenimiento son actividades clave para garantizar la satisfacción del cliente y el éxito de cada proyecto. Únete a nuestro equipo para contribuir en estas áreas críticas y ayúdanos a alcanzar la excelencia en todo lo que hacemos.
¿Estás listo/a para dar un gran paso en tu carrera como Administrativo/a de Logística y unirte a un equipo comprometido con la excelencia en el sector industrial?

¡Esta es tu oportunidad!


El contrato que se ofrece es de interinidad.


¿Cuál será tu misión en la empresa?

Tu misión principal será dar soporte administrativo a logística, gestionando la documentación técnica y asegurando el control logístico.
Trabajarás en estrecha colaboración con los equipos de logística, contribuyendo a la mejora continua de los procesos y garantizando la trazabilidad y precisión en la gestión de materiales.
¿Qué te hará triunfar en esta posición?


Formación: Ciclo Formativo de Grado Superior en Administración o similar.
Experiencia:

Experiencia previa en entornos logísticos, preferiblemente en el sector del metal.
Manejo de SAP S/4 HANA.
Competencias Técnicas:

Conocimientos avanzados de MS Office, especialmente Excel.
Organización, planificación y atención al detalle.


Habilidades Personales:

Iniciativa, trabajo en equipo y comunicación eficaz.


En resumen...
Si quieres formar parte de un equipo dinámico que valora el talento, fomenta el aprendizaje y contribuye al desarrollo de soluciones eficientes, ¡no dejes pasar esta oportunidad!

Creemos que cada empleado/a contribuye directamente al crecimiento y éxito de nuestra empresa. Como equipo global con diferentes conocimientos, formas de pensar y antecedentes variados, queremos que cada empleado/a sienta que pertenece, está incluido/a y puede prosperar.
Como empresa socialmente responsable, incorporamos los principios de Diversidad e Inclusión en nuestras prácticas y fomentamos la igualdad desde diferentes fuentes para garantizar un entorno de trabajo abierto donde prevalezcan el respeto mutuo y la igualdad de oportunidades.Somos un empleador que ofrece igualdad de oportunidades. Contamos con talento diverso, multicultural, comprometido y calificado que contribuye día a día a la creación de valor sostenible. Todas las solicitudes calificadas se consideran para empleo sin tener en cuenta ninguna característica protegida por la ley local.",Todas,Logística
"Especialista en Logística (Descargas, Picking, Packing)",YSABEL MORA,España,No especificado,23 días,"3,4","WE ARE HIRING ESPECIALISTA LOGÍSTICA - DESCARGAS/PICKING
#hiring #ysabelmora #YMtalent

Nuestro negocio se encuentra en plena expansión y buscamos el talento más apasionado, con energía positiva y capacidad de esfuerzo.

Somos Ysabel Mora y diseñamos colecciones que se ajustan a cualquier forma de cuerpo y de vida, a cada estilo de vida, sin limitaciones, sin prejuicios, en cualquier circunstancia, en cualquier momento. Diseños pensados para toda la familia, desde los más pequeños a los más adultos, de los productos: Swimwear, Activewear, Loungewear & Leggins, Underwear, Thermal & Shapewear, Lingerie, Home, Socks, Hosiery & Beauty.

Somos familia y como tal nos cuidamos, respetamos e inspiramos para hacer que nuestro día a día sea un reto creativo y de superación.

En nuestro equipo de LOGISTICS tenemos una vacante de ESPECIALISTA LOGÍSTICA - DESCARGAS/PICKING, con el objetivo principal de asegurar un funcionamiento eficiente de la gestión y preparación de los pedidos y las cargas y descargas.

¿Quieres formar parte de un gran equipo humano, creativo y profesional? ¡Este es tu sitio!

Entre las funciones principales:

· Preparación de los pedidos recibidos por parte de nuestros clientes.
· Carga y descarga de la mercancía.
· Reposición de mercancía en su lugar correspondiente.
· Realización de inventarios.
· Utilización de carretillas elevadoras y herramientas relacionadas.

¿Qué más podemos ofrecerte?

· Eventos corporativos para que conozcas a todas las personas de YM.
· Formación interna y online en habilidades, competencias e idiomas.
· Metodología AGILE.
· Descuento exclusivo en nuestro producto a través de un código de emplead@ YM.
· Ambiente acogedor e instalaciones nuevas, con comedores y máquinas de vending, café y agua filtrada. Zonas de descanso.
· Equipo de trabajo con las mejores prestaciones.
· Proceso de Onboarding en YM cuidando el mínimo detalle. Welcome pack para que no te preocupes por el desayuno y la bebida del primer día.
· Parking interno de YM gratuito.
· Descuento en gasolinera.
· Descuento y servicio de recogida para el lavado de vehículo.

Tipo de puesto: Jornada completa

Ubicación del trabajo: Empleo presencial",Todas,Logística
Administrativo Logística,SAICA,Barcelona,No especificado,+ 30 d,"3,4","Únete a Saica Natur, división del Grupo Saica, especializada en la gestión de residuos y soluciones medioambientales. Desde Saica Natur, darás vida a los residuos dándoles una segunda vida, impulsando con ello la economía circular.



En el Grupo Saica, hemos integrado la economía circular en nuestro modelo de negocio, apostando por la sostenibilidad como motor para alcanzar un modelo de producción más responsable. En Saica Natur, ¡serás parte del círculo! Para ello, creemos en el talento, el crecimiento profesional y el impacto positivo en el mundo. Si buscas un entorno dinámico donde cada día es una oportunidad para innovar y crear un mundo mejor ¡El Grupo Saica es tu sitio!



Puesto:

Administrativo Logística

Descripción del puesto:

Buscamos una persona organizada, proactiva y con experiencia en tareas administrativas dentro del sector logístico para desempeñar las siguientes tareas:

*Realizar un seguimiento y control de los servicios, tanto en situaciones puntuales como en intercambios

recurrentes.

*Asegurar que todos los servicios lleguen en tiempo y forma a su destino.

*Solucionar cualquier posible incidencia que surja durante el proceso, ya sea con el Cliente o con el

Operador Logístico

*Asumir la elaboración y tramitación facturas.

*Almacenar y gestionar la documentación derivada de los diferentes procesos.

*Preparar los transportes implicados en la entrega o recogida de mercancías y toda la documentación

relacionada

*Prestar asistencia telefónica o vía Mail a los clientes (y al Operador Logístico) para resolver dudas,

solucionar incidencias o gestionar contrataciones.

*Coordinarse con el resto de miembros del equipo logístico y administrativo.

Experiencia laboral:

Logistics

Estudios:

Formación Profesional de Grado Medio: Logistics

Tipo de empleado:

Regular

¿Por qué elegirnos?

Al unirte al Grupo Saica, eliges más que un trabajo: eliges una carrera con propósito que se alinea con tus valores. Colaborarás con personas comprometidas para construir un futuro sostenible, haciendo una contribución significativa a nuestro mundo.

El Grupo Saica está comprometido con la Prevención de Riesgos Laborales de sus trabajadores y empresas colaboradoras, el Medio Ambiente, la Calidad de sus productos y servicios y la Igualdad de Oportunidades entre hombres y mujeres. En nuestro trabajo buscamos el equilibrio entre la vida profesional y personal.

Todos los CVs recibidos serán tratados de acuerdo a la legislación de Protección de Datos de Carácter Personal y serán archivados salvo que el candidato manifieste por escrito su derecho de cancelación o rectificación.",Todas,Logística
Logistic Specialist,Harper & Neyer,España,No especificado,+ 30 d,"3,4","Harper\&Neyer es la marca de hombre en España con el crecimiento más rápido.

Comenzamos de 0 y nos hemos convertido en una empresa internacional.

Somos desafiantes, inclusivos, apasionados y confiamos en nosotros mismos. Y nuestro equipo es un reflejo de ello. Tenemos un fuerte compromiso con los empleados y su bienestar, tanto profesional como personal.

Como Logistic Specialist, serás una pieza clave para asegurar que la operativa diaria funcione con precisión: desde el control y seguimiento de pedidos, hasta la coordinación con almacén y transportistas, ayudando a que el producto llegue a tiempo y en perfectas condiciones a nuestros clientes y tiendas.

¿Cómo aportarás valor?


Dando soporte en la coordinación de las operaciones logísticas diarias (almacén, transporte, distribución y devoluciones).
Realizando el seguimiento de envíos y gestionando incidencias con transportistas y almacén.
Preparando y actualizando documentación logística (albaranes, etiquetas, packing lists, etc.).
Apoyando en el control de stock: revisión de movimientos, ajustes básicos, conteos e inventarios.
Colaborando con los equipos de Ecommerce, Retail, Compras y Producción para asegurar el flujo correcto de producto y prioridades.
Manteniendo la información actualizada en el sistema/ERP y en los reportes operativos (Excel / dashboards).
Proponiendo mejoras sencillas en procesos (checklists, control de entregas, trazabilidad, orden operativo).
Cumpliendo y promoviendo los estándares internos de seguridad, calidad y PRL en el día a día.
¿Qué necesitas para trabajar con nosotros?


Experiencia previa de 1–2 años en logística, almacén, operaciones o supply chain (valorable moda/retail/ecommerce).
Buen manejo de Excel y comodidad con herramientas digitales (valorable experiencia con ERP/WMS).
Perfil organizado, con atención al detalle y capacidad para priorizar.
Comunicación clara y actitud resolutiva para tratar incidencias con distintos equipos.
Ganas de aprender, mentalidad de mejora continua y orientación a resultados.
Valorable formación en Logística, ADE, Ingeniería, Comercio Internacional o similar.
¿Qué podemos ofrecerte?


Flexibilidad horaria a la entrada y salida. Los viernes salimos entre las 13:00 y las 14:00.
Acceso a nuestras colecciones con un descuento especial para empleados.
Formaciones especializadas en IA y herramientas digitales.
Posibilidad de asistir a convenciones y eventos del sector, con los costes asumidos por Harper.
Trabajar en nuestras nuevas oficinas del Parque Tecnológico de Málaga.
Asistencia a nuestros FashionShows, Family\&Friends y eventos de marca.
Actividades de Teambuilding.
Fruta fresca todas las semanas",Todas,Logística
Auxiliar Administrativ@ Logístico,"Servicios Innovación Equality,SL",Daganzo de Arriba,2 mil € (Proporcionado por la empresa),24 horas,"3,4","Necesitamos un aux. administrativ@ que realicen las tareas en el departamento de Operaciones en ámbito logístico:

Preparación documental de entradas y salidas de mercancía.
Gestión de stock.
Inventarios.
Gestión incidencias y resolución.
Archivo de documentación.
Verificación de la documentación.
Atención al cliente.

Valorable: Nivel de excel

Horario: 09:30h a 18:30h. (con una hora para comer)

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 1.700,00€-1.800,00€ al mes

Beneficios:

Opción a contrato indefinido

Preguntas para la solicitud:

¿Cuál es su nivel con el Excel?
Tu incorporación podría ser....
¿Tienes experiencia como administrativ@ en logística? Explica brevemente

Ubicación del trabajo: Empleo presencial",Todas,Logística
Administrativo/a de logística,Domestiko,Santa Cruz,No especificado,+ 30 d,"3,4","Para una empresa destacada en el sector logístico, ubicada en Santa Cruz de Tenerife, se busca un/a Administrativo/a de Logística. El perfil ideal es una persona organizada y resolutiva, con experiencia previa en logística, que desee unirse a un proyecto a largo plazo en una compañía sólida y de gran reputación.

Las responsabilidades principales incluirán el control de contenedores, la gestión de solicitudes de servicio y su seguimiento, la coordinación de rutas de transporte tanto propias como externas, y la resolución de incidencias diarias. También se encargará del registro y la gestión de toda la documentación generada en la actividad, incluyendo la relativa a Coordinación de Actividades Empresariales y Prevención de Riesgos Laborales.

Se ofrece un contrato indefinido con incorporación a una empresa líder, reconocida por su buen ambiente laboral y el apoyo a sus empleados. El horario es de lunes a jueves de 08:00 a 16:30 y los viernes de 08:00 a 14:00, favoreciendo la conciliación. El salario bruto anual se sitúa entre 21.000 € y 23.000 €, dependiendo de la experiencia. Se brindan oportunidades de desarrollo profesional y un ambiente de trabajo colaborativo.

Motivación y ganas de trabajar.",Todas,Logística
