Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Recepcionista-ayudante a coordinación de eventos,Domestiko,España,No especificado,+ 30 d,"3,9","La posición disponible es para un profesional que desempeñe funciones de recepción y apoyo en la coordinación de eventos. Las responsabilidades principales incluyen la atención al público y al teléfono, brindando un servicio de calidad.

Se ofrecerá también asistencia en las tareas de organización y coordinación de eventos, desde la planificación hasta la ejecución. Adicionalmente, se realizarán visitas técnicas y visitas guiadas, así como diversas funciones administrativas generales que contribuyan al buen funcionamiento del departamento.

Se requiere una experiencia previa de al menos seis meses en puestos similares. Se valorará poseer estudios de titulación media, conocimientos de inglés y carnet de conducir, además de disponer de vehículo propio. Formación adicional en atención al público y en gestión de eventos o turismo será considerada un punto a favor.",Badajoz,Todos
Dependienta puericultura,Cosas de bebés,España,No especificado,6 días,"3,9","Se necesita dependienta en tienda de puericultura 20 horas semanales.

Tipo de puesto: Media jornada

Ubicación del trabajo: Empleo presencial",Badajoz,Todos
Mozo-a de almacén,Domestiko,España,1 mil € (Proporcionado por la empresa),+ 30 d,"3,9","Se busca profesional para puesto de mozo de almacén. Las tareas a realizar son las típicas de este tipo de trabajo, abarcando todas las responsabilidades asociadas a la correcta gestión de un almacén.

Se requiere una experiencia mínima de un año en un puesto similar. Se ofrece un contrato indefinido, asegurando estabilidad laboral. La jornada es completa, con un horario partido: de 9:00 a 14:00 horas y de 16:00 a 19:00 horas.

La remuneración es de 1381 euros brutos mensuales.",Badajoz,Todos
Empleado/a administrativo/a,Domestiko,España,No especificado,+ 30 d,"3,9","Se busca personal administrativo con experiencia previa en puestos similares, valorándose positivamente al menos un año en la realización de tareas propias de la ocupación. Las responsabilidades incluirán la gestión de recepciones, albaranes y facturación, el mantenimiento organizado del archivo documental y la atención al público a través del teléfono, entre otras funciones administrativas habituales.

Es fundamental contar con la titulación de Grado Medio en Administración para acceder a esta posición.

Se propone un contrato temporal de interinidad con una duración inicial de seis meses, con la posibilidad de que se convierta en un contrato indefinido. La jornada laboral será completa, distribuida en horario de mañana, de 9:00 a 14:00, y de tarde, de 15:30 a 18:00. El salario se ajustará a lo estipulado en el convenio colectivo aplicable.",Badajoz,Todos
Logístico/a Temporal 30h Rotativo Badajoz,Leroy Merlin,España,No especificado,19 días,"3,9","Nuestras Tiendas

El lugar donde demostramos, cara a cara, nuestro propósito. Si compartes este objetivo y tu satisfacción es conseguir que los clientes puedan dar vida a sus ideas y proyectos, este es tu sitio.

Formar parte del equipo de nuestras tiendas significa trabajar en un ambiente de co-creación donde vivir nuestros valores y propósito de empresa junto al cliente.

¿Te unes a nosotros?

Te lo enseñamos aquí en este vídeo:

Por esto contamos contigo como Operario/a logístico/a tienda donde tu misión principal será la de garantizar la correcta gestión de los flujos de mercancía, desde la entrada hasta la puesta a disposición del cliente en tienda o bien preparando su entrega a través de los diversos canales existentes.

Principales funciones


Flujos logísticos:

Efectuar la recepción, la separación y la mecanización de la mercancía que ingresa en la tienda para optimizar los flujos logísticos y su correcta disposición a sala de venta, a la sección de servicios y a los clientes.


Ubicación en fecha de los Pedidos Clientes generados en tienda para facilitar la gestión de dicha mercancía por parte de la sección de Servicios.


Control de mercancías:

Realizar el control físico de mercancías, inventarios en el almacén y gestión de la demarca de la tienda, con el fin de garantizar un stock correcto y sano.

Gestión de residuos:

Garantiza la gestión de residuos generados en la tienda dentro de los parámetros legales marcados por la compañía, con el fin de lograr los objetivos de responsabilidad social corporativa.


Mantenimiento zonas logísticas:

Mantener la zona de recepción y reserva de la tienda limpia respetando las normas de Seguridad con el objetivo de garantizar la seguridad en el tránsito de las zonas.


¿Qué ofrecemos?

Nuestro Propósito

En Leroy Merlin tenemos un propósito que da sentido a lo que somos y a todo lo que hacemos, una guía que es nuestro compromiso contigo y con el planeta. Y es que todo lo que te ofrecemos busca despertar en ti la motivación de crear entornos donde vivir mejor.

Porque estamos seguros de una cosa, si nos lo proponemos, cambiar el mundo está en nuestras manos y en las tuyas.

La Acción Social es uno de los pilares fundamentales de Leroy Merlin España, siendo un valor añadido para toda la empresa, pero también para la comunidad. A través de diversas acciones: proyectos de reforma y acondicionamiento, donaciones, productos solidarios, voluntariado corporativo y nuestra Convocatoria de Ayudas ""Hogares Dignos"", contribuimos a la construcción de un mundo y de una sociedad mejor.

¡Benefíciate! Por ser Leroy Merlin

Como colaborador/a de Leroy Merlin España tienes a tu disposición más de 70 beneficios y/o ventajas clasificados en 6 categorías, pensados para brindarte la mejor experiencia por ser parte de este gran equipo.

Te beneficiarás además de la Política de Compensación Flexible y de Beneficios ofrecidos por Leroy Merlin, como son la posibilidad de convertirte en accionista de la compañía, Seguro de Salud, ayudas en guardería, cheques restaurante y diversos descuentos con grandes colaboradores comerciales, entre otros.

Contarás con una retribución fija además de la participación en los resultados y beneficios.

¡Desarróllate!

¡Fórmate y desarróllate en una empresa multinacional! Encontrarás un gran ambiente de trabajo y dispondrás de autonomía para decidir y actuar, pudiendo participar en la toma de decisiones y en proyectos transversales.

El lugar para todxs

La Gestión de la Diversidad es un eje fundamental en nuestra filosofía de empresa. Es por esto que está incluida en el Chárter de Diversidad, un código de compromiso promovido por la Fundación para la Diversidad y apoyado por el Ministerio de Sanidad, Política Social e Igualdad. Con esto, nos reafirmamos en nuestro compromiso con el respeto al derecho de la inclusión de todas las personas y reconocemos los beneficios que nos brindan la diversidad cultural, demográfica y social.

Leroy Merlín España, S.L.U., declara su compromiso en el establecimiento y desarrollo de políticas que integren la igualdad entre mujeres y hombres, sin ningún tipo de discriminación, así como en el impulso y fomento de medidas para conseguir la igualdad efectiva en el seno de nuestra organización. Asumimos el principio de igualdad entre mujeres y hombres en todos y cada uno de los ámbitos en los que se desarrolla nuestra actividad y en el marco de la Responsabilidad social de nuestra Organización.

Si quieres desarrollar el trabajo que te gusta, nuestra puerta está abierta para ti. Aquí no entendemos de barreras.

TU TALENTO NO TIENE LÍMITES

Sí quieres conocer más información acerca de nuestro Propósito, valores y acciones y nuestras vacantes de empleo, dejamos a tu disposición nuestra Web de Empleo Corporativa Leroy Merlin España.

¡CAMBIAR NUESTRO MUNDO ESTÁ EN NUESTRAS MANOS!",Badajoz,Todos
Atención al cliente/call center,Domestiko,España,No especificado,16 días,"3,9","Buscamos una persona para atención al cliente en Almendralejo (Badajoz).

Las principales tareas incluirán atender llamadas telefónicas y a clientes de forma presencial, además de realizar gestiones administrativas básicas y documentación relacionada.

Se requiere experiencia previa en atención al cliente y en entornos de call center. Se valorarán positivamente los conocimientos en tareas administrativas. Se ofrece un contrato de sustitución por maternidad a jornada completa, con una remuneración conforme al convenio establecido.",Badajoz,Todos
Administrativo atencón al paciente y gestión de redes,Domestiko,España,No especificado,+ 30 d,"3,9","Se busca una persona con formación profesional en Marketing y Publicidad, o bien con estudios de administrativo y experiencia en gestión de redes sociales. La función principal del puesto será la atención directa al paciente y la comunicación general.

Se valorará positivamente tener un perfil orientado a la gestión y mantenimiento de la presencia en línea. Las tareas incluirán la interacción diaria con los pacientes y la administración de las plataformas digitales.

Se ofrece un contrato indefinido con jornada completa. El horario será de lunes a jueves, pudiendo ser en turno de mañana o tarde, y los viernes se trabajará por la mañana. La remuneración se establecerá de acuerdo al convenio colectivo aplicable.",Badajoz,Todos
Dependiente-a,Domestiko,España,No especificado,+ 30 d,"3,9","Se busca una persona para trabajar en una tienda, con responsabilidades que incluyen asesorar y atender a clientes tanto en sus necesidades ganaderas como de sus mascotas. También se encargará de tareas administrativas, como la facturación, el control de existencias y la entrega de los artículos que los clientes adquieran. Mantener el orden y la limpieza del establecimiento será otra de sus funciones habituales.

Se requiere experiencia previa en puestos parecidos, idealmente en el sector de mascotas y ganado, y poseer conocimientos técnicos sobre piensos y manejo de animales. Es fundamental tener soltura con herramientas informáticas para la facturación y el control de inventario. Además, se valorarán habilidades comerciales y una titulación mínima de Educación Secundaria Obligatoria.

Se ofrece un puesto con contrato indefinido, jornada completa con horario partido de lunes a sábado, y una remuneración acorde al convenio colectivo del sector. La persona seleccionada deberá tener disponibilidad para desplazarse a otras tiendas de la red en toda Extremadura.",Badajoz,Todos
Mozos de almacén,Domestiko,España,No especificado,+ 30 d,"3,9","Buscamos dos mozos de almacén con experiencia en las tareas habituales del puesto. Es importante que las personas seleccionadas sean responsables, muestren dinamismo y tengan una actitud positiva ante el trabajo. Se requiere el carnet de conducir tipo B.

Ofrecemos un contrato indefinido, a jornada completa, con una remuneración ajustada a lo que marca el convenio.",Badajoz,Todos
Prácticas Formación Profesional,El Corte Inglés,España,No especificado,+ 30 d,"3,9","Sabemos que el talento joven tiene el poder de transformar el futuro. Si estás buscando una oportunidad para aprender, crecer y dejar tu huella, este es tu momento.
A través de nuestros programas de prácticas y recién graduados, encontrarás un equipo dispuesto a acompañarte, y un entorno donde tus ideas cuentan y tu desarrollo es nuestra prioridad.

¿Quieres comenzar tu camino con nosotros? Descubre todo lo que podemos lograr juntos.

¡Únete a nuestro equipo y da el paso hacia el comienzo de tu carrera profesional!
El proyecto que te espera.
Buscamos estudiantes comprometidos que quieran vivir su primera experiencia profesional en un entorno dinámico y orientado al cliente. Podrás vivir una experiencia única como Personal en Prácticas en El Corte Inglés, acompañando a nuestros clientes en su experiencia de compra.
Funciones principales y requisitos.
Aplicar conocimientos y habilidades en un entorno laboral
Aprendizaje y mejora continua
Participar en las diferentes tareas asignadas por el tutor relacionadas con el área de estudio
Colaborar con el equipo de trabajo para alcanzar los objetivos y metas establecidas.
Te ofrecemos una variedad de beneficios sociales que contribuirán a tu bienestar.
Aprendizaje continuo: Acceso a programas de formación y desarrollo para potenciar tus habilidades y competencias desde el primer día.
Seguimiento personalizado.
Participarás en proyectos reales y con impacto en negocio.
Oportunidades de crecimiento y desarrollo.
Entorno diverso y multidisciplinar.
Formarás parte de una comunidad de talento joven con las que compartirás aprendizajes, retos y éxitos.
El futuro empieza hoy y queremos que formes parte de él.
Da el primer paso y construyamos juntos un camino lleno de experiencias.
Si cumples con los requisitos o crees que podrías ser parte de este proyecto, estamos deseando conocerte.",Badajoz,Todos
Auxiliar administrativo,Domestiko,España,No especificado,+ 30 d,"3,9","Se busca auxiliar administrativo con formación profesional en administración y contabilidad. Es fundamental contar con experiencia previa en tareas contables.

Las responsabilidades principales abarcarán las funciones típicas y necesarias para el desempeño del puesto de auxiliar administrativo, contribuyendo al buen funcionamiento del departamento.

Se ofrece un contrato indefinido para una jornada completa. El horario de trabajo será partido, de 8:30 a 14:30 y de 17:00 a 19:00. La remuneración bruta anual ofrecida es de 17.000 euros.",Badajoz,Todos
