Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Empleado de tienda,Action,Orense,No especificado,+ 30 d,"3,4","Empleado de tienda

¿Quieres trabajar en una buena empresa en tu localidad? ¿Con buenos compañeros y un buen horario laboral? ¡Ven y apúntate para ser empleado de tienda en Action!

¡Trabaja donde esté Action!

Juntos, como compañero, te asegurarás de que la tienda esté llena, ordenada y limpia.
También para que los clientes encuentren los productos rápidamente y no necesiten pedir ayuda. Por supuesto, les ayudarás si no pueden encontrar su producto favorito o si buscan uno de nuestros 150 nuevos productos que añadimos a nuestra gama cada semana.
¿Te hemos dicho ya que, como empleado, tendrás un 15 % de descuento en cualquier artículo? Gracias a las tareas variadas, el tiempo se te pasará volando en tu jornada laboral. Ocupa un puesto de caja durante un rato y repón después los estantes y habrás terminado la jornada.


¿Quieres más Action?

Tenemos un crecimiento rápido y te invitamos a que crezcas con nosotros. Sobre todo si puedes trabajar y atender a los clientes con una sonrisa. Busca tus puntos fuertes con el responsable de tienda, y quién sabe, es posible que acabes haciendo carrera en nuestra organización internacional.

Te ofrecemos:
Contrato indefinido jornada parcial (55% Jornada). Con una media de un poco más de 20 horas semanales
Salario atractivo por encima de convenio
Trabajo por turnos
Planificación de turnos en función de las necesidades
Descuento de empleado del 15 % en todos los productos
Un ambiente de trabajo agradable con compañeros responsables
Empleo con el mayor descuento en productos no alimentarios de Europa
¿Cumples los requisitos?
Estás disponible al menos 20 horas a la semana en los días en que nuestra tienda está abierta.
Eres una persona con energía y estás encantado de formar parte de un equipo motivado.
Cumples con los requisitos de la cultura empresarial de Action: orientación al cliente, respeto, trabajo en equipo, disciplina y sencillez.
¿Te interesa?

¿También quieres que el mejor trabajo esté cerca de casa? Envíanos tu currículum o, al menos, una breve presentación con tus datos de contacto.",Ourense,Todos
Técnicos de soporte de la web,Domestiko,Orense,No especificado,+ 30 d,"3,4","Buscamos una persona con formación en informática, ya sea un título medio o superior, para unirse a nuestro equipo. La persona seleccionada se encargará principalmente del mantenimiento y la expansión de nuestra página web.

Además de estas funciones clave, también se abordarán otras tareas variadas relacionadas con el área tecnológica. Se ofrece un contrato temporal con una jornada parcial enfocada en las mañanas.

Valoramos la flexibilidad, por lo que el horario de trabajo se podrá adaptar en la medida de lo posible.",Ourense,Todos
Camarero/a,Domestiko,España,No especificado,+ 30 d,"3,4","Buscamos a un profesional con experiencia demostrable en el sector de la hostelería para unirse a nuestro equipo. Es fundamental que las personas interesadas posean un buen dominio de la lengua gallega, ya que será una herramienta esencial en el trato diario con clientes y compañeros.

La persona seleccionada se encargará de ofrecer un servicio de mesa excepcional, asegurando la satisfacción de quienes nos visitan. Se valorará la capacidad para trabajar en un entorno dinámico y el compromiso con la calidad del servicio.

Este puesto requiere una persona proactiva, con facilidad para el trabajo en equipo y un trato amable y cercano. Si cumples con estos requisitos y buscas un entorno laboral estimulante, esta oportunidad podría ser para ti.",Ourense,Todos
ADMINISTRATIVO (H/M) OTIS ORENSE,OTIS,Orense,No especificado,14 días,"3,4","Date Posted:
2026-02-05
Country:
Spain
Location:
San Francisco Blanco 6, 32001 OURENSE, Spain
¿Te gustaría formar parte de un sector estable y con muchas salidas profesionales?
OTIS, líder a nivel nacional y mundial del sector de la elevación, está contratando ADMINISTRATIVO (H/M) en ORENSE.
Como ADMINISTRATIVO, tus funciones serán:
Atender a clientes y proveedores, tanto telefónica, email o presencialmente.
Preparar y redactar documentación necesaria para el correcto funcionamiento de la delegación, incluyendo ofertas comerciales, informes de gestión, cartas, gestión en Meta4, etc.
Gestión de documentación con organismos publicos.
Archivo y control de documentación.
Dar soporte en la coordinación de las distintas áreas: técnica, supervisión y comercial.
Gestión documentación CAE.
Para tener éxito en este puesto, necesitamos:
FORMACIÓN: Formación superior en área Administración. Recomendable formación superior o especializada en gestión comercial y/o gestión de cobros.
EXPERIENCIA: experiencia mínima de 3 años en funciones administrativas con atención al cliente.
OFIMÁTICA: Dominio MS Office.
IDIOMAS: Español obligatorio. Inglés: nivel B2-C1.
OTROS:
Valorable carnet B en vigor
¿Te gustaría unirte a una verdadera empresa internacional, impulsada por el talento, que valora la Seguridad, la Ética, la Calidad, la Innovación y las Oportunidades para los Empleados?
Buscamos profesionales comprometidos, cuya prioridad es la seguridad, que se sientan cómodos trabajando en equipos o solos, que sean curiosos y con capacidad adaptativa.
If you live in a city, chances are we will give you a lift or play a role in keeping you moving every day.
Otis is the world’s leading elevator and escalator manufacturing, installation, and service company. We move 2.4 billion people every day and maintain approximately 2.4 million customer units worldwide, the industry's largest Service portfolio.
You may recognize our products in some of the world’s most famous landmarks including the Eiffel Tower, Empire State Building, Burj Khalifa and the Petronas Twin Towers! We are 72,000 people strong, including engineers, digital technology experts, sales, and functional specialists, as well as factory and field technicians, all committed to meeting the diverse needs of our customers and passengers in more than 200 countries and territories worldwide. We are proud to be a diverse, global team with a proven legacy of innovation that continues to be the bedrock of a fast-moving, high-performance company.
When you join Otis, you become part of an innovative global industry leader with a resilient business model. You’ll belong to a diverse, trusted, and caring community where your contributions, and the skills and capabilities you’ll gain working alongside the best and brightest, keep us connected and on the cutting edge.
We provide opportunities, training, and resources, that build leadership and capabilities in Sales, Field, Engineering and Major Projects and our Employee Scholar Program is a notable point of pride, through which Otis sponsors colleagues to pursue degrees or certification programs.
Today, our focus more than ever is on people. As a global, people-powered company, we put people – passengers, customers, and colleagues – at the center of everything we do. We are guided by our values that we call our Three Absolutes – prioritizing Safety, Ethics, Quality in all that we do. If you would like to learn more about environmental, social and governance (ESG) at Otis click
here
.
Become a part of the Otis team and help us #Buildwhatsnext!
Otis is An Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age, or any other protected class according to applicable law. To request an accommodation in completing an employment application due to a special need or a disability, please contact us at careers@otis.com.",Ourense,Todos
Envíanos tu CV,SA HLM des Deux-Sèvres et de la Région,España,No especificado,+ 30 d,"3,4","¿TE GUSTARÍA FORMAR PARTE DE NUESTRO EQUIPO Y NO ENCUENTRAS UNA VACANTE ADECUADA A TU PERFIL?
¡Síguenos en LinkedIn!
Compartir esta oferta",Ourense,Todos
Dependiente/a para una tienda de moda deportiva,Domestiko,Orense,No especificado,2 días,"3,4","Se necesita un asesor comercial para una tienda de moda deportiva en Ourense. La persona seleccionada será la encargada de atender al público, ofreciendo asesoramiento personalizado sobre nuestra amplia gama de productos, que incluye calzado y complementos. Tu misión será ayudar a los clientes a encontrar exactamente lo que buscan, adaptándonos a sus preferencias y necesidades.

Tus responsabilidades también incluirán el mantenimiento impecable de la tienda, asegurando que los artículos estén bien expuestos y organizados. Deberás gestionar la reposición de stock y garantizar que los probadores estén siempre listos. Estarás pendiente de la entrada y salida de clientes para que la experiencia de compra sea cómoda y segura.

Se valorará la pasión por el deporte y la moda, así como la experiencia en tiendas o atención al cliente, aunque no es imprescindible. Se requiere un nivel de estudios de Educación Primaria y nociones de informática. El contrato será temporal y a jornada parcial, con una remuneración fija más incentivos por ventas.

Imprescindible poseer el certificado de discapacidad igual o superior al 33%. Valorable experiencia previa en retail, tiendas de moda o atención al cliente. Conocimientos deportivos son una ventaja. Interés por la moda, calzado deportivo y el deporte. Habilidades de comunicación y trato con el cliente. Conocimientos informáticos básicos.",Ourense,Todos
Transporte de animales,Domestiko,Orense,No especificado,+ 30 d,"3,4","Cuidado integral de animales, incluyendo tareas de limpieza y alimentación para perros y gatos. También se abarcará el traslado de estos animales a diferentes ubicaciones, asegurando su bienestar durante todo el trayecto.

Se ofrece una posición estable con contrato indefinido. La jornada laboral será completa, lo que implica dedicación a tiempo completo a estas funciones.",Ourense,Todos
Agente de tienda 30 horas / semana,Domestiko,España,No especificado,4 días,"3,4","Se busca persona con experiencia en ventas o atención al público en tiendas de telefonía e internet para trabajar en un establecimiento en O Carballiño.

Las principales responsabilidades incluirán la venta directa de productos y servicios, brindar atención y soporte a los clientes, colaborar con el resto del equipo y gestionar el punto de venta, incluyendo el cobro a través del TPV.

Se ofrece un contrato temporal inicial con posibilidad de extensión. La jornada laboral es parcial, de 30 horas semanales, de lunes a sábado, en horario de 10:00 a 14:00 y de 17:00 a 20:00. La remuneración se ajustará a lo establecido por convenio.

¿Qué necesitas para empezar?


Experiencia como comercial en sectores de telefonía, seguros, electrónica en establecimientos y/o grandes superficies, o similar.
Disponibilidad completa para trabajar
Disponibilidad para incorporación inmediata.
Ganas de aprender, hablar con personas y crecer profesionalmente.
Actitud positiva, responsabilidad y compromiso.",Ourense,Todos
Auxiliar administrativo de obra,Domestiko,Orense,No especificado,+ 30 d,"3,4","Se busca profesional para auxiliar administrativo en obra, cuyas principales responsabilidades incluirán la casación de facturas y la gestión de albaranes. También se encargará de elaborar comparativas de presupuestos y de mantener una comunicación fluida con los proveedores.

El puesto ofrece un contrato temporal con una jornada completa. La remuneración anual bruta se sitúa entre 20.000 € y 20.525 €.",Ourense,Todos
Peón para la cría de caballos,Domestiko,España,No especificado,+ 30 d,"3,4","Se busca peón para la cría de caballos. Las responsabilidades principales incluyen el cuidado y mantenimiento de los animales, asegurando su bienestar y desarrollo adecuado.

Además de las tareas relacionadas con la cría, el puesto implica el mantenimiento de las instalaciones hípicas. Esto abarca la limpieza y organización general de los espacios, garantizando un entorno seguro y funcional para los caballos y el personal. La jornada de trabajo es parcial.",Ourense,Todos
Repartidor de supermercado,Transportes Galicia,Orense,No especificado,14 días,"3,4","Se necesita repartidor para supermercado importante de la zona centro de Orense, jornada completa y partida de lunes a sábados, 40 horas semanales. Enviar currículum completo a transportesgalicia2022@gmail.com

Tipo de puesto: Jornada completa

Ubicación del trabajo: Empleo presencial",Ourense,Todos
Peones de la construcción de edificios,Domestiko,España,No especificado,+ 30 d,"3,4","Se buscan peones para trabajos de construcción de edificios. Se requiere una experiencia mínima de al menos un año en el sector.

Además, es necesario contar con un permiso de conducir de tipo B, ya que podría ser útil para desplazamientos relacionados con las tareas. Se valorará la capacidad de trabajar en equipo y seguir instrucciones.

El puesto implica la realización de diversas labores de apoyo en obra, contribuyendo al correcto desarrollo de los proyectos.",Ourense,Todos
Agente de tienda,Domestiko,Xinzo de Limia,No especificado,11 días,"3,4","Buscamos una persona con experiencia previa como dependienta o comercial, especialmente si has trabajado en el sector de la telefonía. Tu labor principal será la venta directa y el trato amable con los clientes, asegurando una atención excelente en todo momento.

También te encargarás de tareas de apoyo al resto del equipo de tienda. Será necesario que sepas manejar el TPV para realizar cobros de manera eficiente.

Se ofrece un contrato temporal con posibilidad de que continúe, para cubrir una jornada de lunes a sábado. El horario será partido, de mañana de 10:00 a 14:00 y por la tarde de 16:30 a 20:00. La remuneración se ajustará según lo establecido en el convenio.

¿Qué necesitas para empezar?


Experiencia como comercial en sectores de telefonía, seguros, electrónica en establecimientos y/o grandes superficies, o similar.
Disponibilidad completa para trabajar
Disponibilidad para incorporación inmediata.
Ganas de aprender, hablar con personas y crecer profesionalmente.
Actitud positiva, responsabilidad y compromiso.",Ourense,Todos
Conductor de taxi,Domestiko,O Barco de Valdeorras,No especificado,3 días,"3,4","Se busca conductor de taxi para trabajar en Barco de Valdeorras (Ourense). Se ofrece un contrato indefinido para una jornada completa, con incorporación inmediata.

Es imprescindible contar con el carnet de conducir tipo B.

Los requisitos y condiciones deben estar reflejados en la demanda de empleo de los candidatos interesados en esta oportunidad laboral.",Ourense,Todos
Asistente domiciliario,Domestiko,España,No especificado,+ 30 d,"3,4","Se busca personal para ofrecer asistencia en el hogar en la zona de Vilariño de Conso, Ourense. Las funciones principales incluirán el apoyo directo a personas en sus domicilios, proporcionando cuidados y acompañamiento.

Se requiere que los candidatos dispongan del permiso de conducir de tipo B. Esta habilidad es fundamental para poder desplazarse y realizar las tareas de asistencia de manera efectiva en el área designada.",Ourense,Todos
Auxiliar Administrativo/a de obra,"Camiño da Cima, Nº24, Planta 1ª",Orense,No especificado,+ 30 d,"3,4","Descripción

Se necesitan cubrir 5 vacantes de Auxiliar administrativo/a de obra para realizar las siguientes funciones: casación de facturas, gestión de albaranes, comparativa de presupuestos, atención telefónica a proveedores entre otros. No se necesita experiencia en el puesto. Titulación exigida: FPII en Administración y Finanzas.
Contrato inicial temporal el cual según valía y desempeño pasa a ser indefinido.

Puesto: Auxiliar Adminsitrativo/a

Requisitos Mínimos

FPII en Administración y Finanzas.
Carnet de conducir.
Manejo de office.

Experiencia Mínima

No necesaria.

Estudios Mínimos

FPII Administración y Finanzas.




Inscribirme a esta oferta

25 personas inscritas a esta oferta",Ourense,Todos
Peón/a para granja de conejos,Domestiko,España,No especificado,+ 30 d,"3,4","Se busca una persona para trabajar en una granja de conejos. Las tareas principales incluirán el cuidado general de los animales, asegurando su bienestar y supervisando los partos. También se encargará de la limpieza de la maquinaria y de la correcta alimentación del ganado, entre otras labores relacionadas con la cría.

Se considera un plus si la persona cuenta con carné de conducir, ya que podría ser necesario para algunas gestiones. Se ofrece un contrato indefinido con una jornada laboral a tiempo parcial, brindando estabilidad en el puesto.",Ourense,Todos
Trabajador social,Domestiko,España,No especificado,+ 30 d,"3,4","Se busca profesional para puesto de trabajador social.

Es indispensable contar con formación universitaria en Trabajo Social o Educación Social, además de disponer de un permiso de conducir tipo B.

Estas cualificaciones son fundamentales para que la candidatura pueda ser considerada.",Ourense,Todos
Limpiador/a,Grupo Geslim,Orense,No especificado,6 días,"3,4","GRUPO GESLIM


Ourense



Experiencia

Al menos 1 año de experiencia

Salario

Retribución sin especificar

Área - Puesto

Profesionales, artes y oficios

Operario/a de limpieza
Categoría o nivel

Empleado/a

Vacantes

1

Inscritos

13

Contrato

Contrato Indefinido

Jornada

Parcial


Proceso de selección continuo.

Funciones

Estamos seleccionando personal de limpieza en OURENSE

Requisitos

experiencia en puesto similar residir en Ourense",Ourense,Todos
